shelf_id,aisle,item_weight,shelf_weight,item_category,item_subcategory,maximum_stock,current_stock,item_price,time_stamp
BEVJUI34,1,500,90500,BEVERAGES,Juices,181,163,2.82,2025-08-26 15:56:15
BEVJUI35,1,1000,190000,BEVERAGES,Juices,190,135,3.14,2025-08-26 15:53:15
BEVJUI36,1,1000,191000,BEVERAGES,Juices,191,155,1.85,2025-08-26 15:50:15
BEVJUI37,1,1500,273000,BEVERAGES,Juices,182,143,3.56,2025-08-26 15:48:15
BEVJUI38,1,500,99500,BEVERAGES,Juices,199,158,3.35,2025-08-26 15:49:15
BEVJUI39,1,200,45600,BEVERAGES,Juices,228,159,4.02,2025-08-26 15:53:15
BEVJUI40,1,500,113500,BEVERAGES,Juices,227,216,3.6,2025-08-26 15:55:15
BEVJUI41,1,500,135500,BEVERAGES,Juices,271,217,2.69,2025-08-26 15:48:15
BEVJUI42,1,1000,221000,BEVERAGES,Juices,221,220,3.62,2025-08-26 15:56:15
BEVJUI43,1,200,58000,BEVERAGES,Juices,290,213,3.04,2025-08-26 15:48:15
BEVJUI44,1,500,94500,BEVERAGES,Juices,189,164,4.46,2025-08-26 15:47:15
BEVJUI45,1,1500,433500,BEVERAGES,Juices,289,273,4.09,2025-08-26 15:48:15
BEVJUI46,1,500,146500,BEVERAGES,Juices,293,279,3.94,2025-08-26 15:50:15
BEVJUI47,1,1000,248000,BEVERAGES,Juices,248,198,4.22,2025-08-26 15:52:15
BEVJUI48,1,200,54600,BEVERAGES,Juices,273,251,3.76,2025-08-26 15:51:15
BEVJUI49,1,500,81500,BEVERAGES,Juices,163,123,3.62,2025-08-26 15:53:15
BEVJUI50,1,1000,277000,BEVERAGES,Juices,277,252,3.83,2025-08-26 15:47:15
BEVJUI51,1,500,109000,BEVERAGES,Juices,218,162,3.62,2025-08-26 15:52:15
BEVJUI52,1,500,117000,BEVERAGES,Juices,234,214,4.22,2025-08-26 15:54:15
BEVJUI53,1,1000,196000,BEVERAGES,Juices,196,155,2.8,2025-08-26 15:48:15
BEVJUI54,1,200,34800,BEVERAGES,Juices,174,171,1.53,2025-08-26 15:50:15
BEVJUI55,1,1500,388500,BEVERAGES,Juices,259,243,3.21,2025-08-26 15:56:15
BEVJUI56,1,1500,420000,BEVERAGES,Juices,280,209,1.86,2025-08-26 15:54:15
BEVJUI57,1,200,37400,BEVERAGES,Juices,187,161,3.97,2025-08-26 15:54:15
BEVJUI58,1,1000,173000,BEVERAGES,Juices,173,121,3.74,2025-08-26 15:52:15
BEVJUI59,1,200,39200,BEVERAGES,Juices,196,192,2.21,2025-08-26 15:55:15
BEVJUI60,1,200,56000,BEVERAGES,Juices,280,279,2.62,2025-08-26 15:47:15
BEVJUI61,1,200,30200,BEVERAGES,Juices,151,137,1.75,2025-08-26 15:50:15
BEVJUI62,1,200,40400,BEVERAGES,Juices,202,189,2.17,2025-08-26 15:56:15
BEVJUI63,1,500,93500,BEVERAGES,Juices,187,185,3.91,2025-08-26 15:54:15
BEVJUI64,1,200,36200,BEVERAGES,Juices,181,153,4.41,2025-08-26 15:53:15
BEVJUI65,1,200,58800,BEVERAGES,Juices,294,250,2.47,2025-08-26 15:53:15
BEVJUI66,1,1500,241500,BEVERAGES,Juices,161,147,3.08,2025-08-26 15:53:15
BEVJUI67,1,1000,229000,BEVERAGES,Juices,229,212,4.26,2025-08-26 15:56:15
BEVJUI68,1,1500,295500,BEVERAGES,Juices,197,152,3.16,2025-08-26 15:53:15
BEVJUI69,1,1500,375000,BEVERAGES,Juices,250,188,1.73,2025-08-26 15:47:15
BEVJUI70,1,1000,234000,BEVERAGES,Juices,234,174,3.39,2025-08-26 15:54:15
BEVJUI71,1,500,143500,BEVERAGES,Juices,287,282,2.38,2025-08-26 15:55:15
BEVJUI72,1,200,55800,BEVERAGES,Juices,279,240,3.38,2025-08-26 15:55:15
BEVJUI73,1,500,83500,BEVERAGES,Juices,167,161,2.65,2025-08-26 15:54:15
BEVJUI74,1,1000,283000,BEVERAGES,Juices,283,243,1.64,2025-08-26 15:51:15
BEVJUI75,1,1500,430500,BEVERAGES,Juices,287,284,4.38,2025-08-26 15:50:15
BEVJUI76,1,1500,408000,BEVERAGES,Juices,272,260,4.17,2025-08-26 15:47:15
BEVJUI77,1,1500,310500,BEVERAGES,Juices,207,175,1.82,2025-08-26 15:47:15
BEVJUI78,1,200,39600,BEVERAGES,Juices,198,167,2.33,2025-08-26 15:55:15
BEVJUI79,1,1500,418500,BEVERAGES,Juices,279,212,3.44,2025-08-26 15:54:15
BEVJUI80,1,1500,436500,BEVERAGES,Juices,291,255,2.56,2025-08-26 15:47:15
BEVJUI81,1,500,87500,BEVERAGES,Juices,175,151,2.3,2025-08-26 15:52:15
BEVSYR1,1,500,72000,BEVERAGES,Syrups,144,135,5.92,2025-08-26 15:53:15
BEVSYR2,1,750,90000,BEVERAGES,Syrups,120,105,4.36,2025-08-26 15:47:15
BEVSYR3,1,500,77500,BEVERAGES,Syrups,155,140,4.61,2025-08-26 15:54:15
BEVSYR4,1,500,96000,BEVERAGES,Syrups,192,147,4.23,2025-08-26 15:49:15
BEVSYR5,1,500,53000,BEVERAGES,Syrups,106,96,5.05,2025-08-26 15:47:15
BEVSYR6,1,500,74500,BEVERAGES,Syrups,149,131,3.4,2025-08-26 15:49:15
BEVSYR7,1,500,53000,BEVERAGES,Syrups,106,83,5.47,2025-08-26 15:48:15
BEVSYR8,1,750,135750,BEVERAGES,Syrups,181,148,4.25,2025-08-26 15:47:15
BEVSYR9,1,500,78500,BEVERAGES,Syrups,157,147,4.84,2025-08-26 15:53:15
BEVSYR10,1,750,117750,BEVERAGES,Syrups,157,115,3.25,2025-08-26 15:55:15
BEVSYR11,1,750,93750,BEVERAGES,Syrups,125,100,5.6,2025-08-26 15:55:15
BEVSYR12,1,500,79000,BEVERAGES,Syrups,158,153,3.49,2025-08-26 15:50:15
SPINON1,2,1000,80000,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,80,66,5.51,2025-08-26 15:55:15
SPINON2,2,750,72000,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,96,85,5.92,2025-08-26 15:49:15
SPINON3,2,750,102750,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,137,133,4.6,2025-08-26 15:53:15
SPINON4,2,750,62250,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,83,65,7.0,2025-08-26 15:53:15
SPINON5,2,750,39750,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,53,46,7.88,2025-08-26 15:53:15
SPINON6,2,750,40500,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,54,39,6.28,2025-08-26 15:49:15
SPINON7,2,750,63750,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,85,73,5.87,2025-08-26 15:56:15
SPINON8,2,750,98250,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,131,108,4.54,2025-08-26 15:56:15
SPIALC1,2,750,41250,SPIRITS AND APERITIFS,Alcoholic Aperitifs,55,48,7.73,2025-08-26 15:54:15
SPIALC2,2,1000,81000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,81,59,15.99,2025-08-26 15:47:15
SPIALC3,2,750,39000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,52,40,20.0,2025-08-26 15:53:15
SPIALC4,2,1000,53000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,53,44,18.87,2025-08-26 15:47:15
SPIALC5,2,750,53250,SPIRITS AND APERITIFS,Alcoholic Aperitifs,71,51,17.0,2025-08-26 15:54:15
SPIALC6,2,750,49500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,66,64,16.84,2025-08-26 15:53:15
SPIALC7,2,750,64500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,86,78,10.22,2025-08-26 15:54:15
SPIALC8,2,1000,57000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,57,45,9.67,2025-08-26 15:49:15
SPIALC9,2,750,51000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,68,54,19.4,2025-08-26 15:53:15
SPIALC10,2,750,72750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,97,77,9.69,2025-08-26 15:52:15
SPIALC11,2,750,70500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,94,76,15.73,2025-08-26 15:55:15
SPIALC12,2,1000,85000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,85,77,7.61,2025-08-26 15:54:15
SPIALC13,2,750,60000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,80,60,8.48,2025-08-26 15:54:15
SPIALC14,2,1000,75000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,75,54,13.48,2025-08-26 15:53:15
SPIALC15,2,1000,97000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,97,77,17.04,2025-08-26 15:47:15
SPIALC16,2,750,46500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,62,45,11.0,2025-08-26 15:50:15
SPIALC17,2,750,71250,SPIRITS AND APERITIFS,Alcoholic Aperitifs,95,90,14.17,2025-08-26 15:48:15
SPIALC18,2,750,67500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,90,69,8.15,2025-08-26 15:54:15
SPIALC19,2,750,45750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,61,49,12.25,2025-08-26 15:52:15
SPIALC20,2,1000,90000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,90,64,13.24,2025-08-26 15:54:15
SPIALC21,2,750,47250,SPIRITS AND APERITIFS,Alcoholic Aperitifs,63,57,16.82,2025-08-26 15:51:15
SPIALC22,2,750,63750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,85,61,15.31,2025-08-26 15:47:15
SPIALC23,2,750,46500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,62,44,9.77,2025-08-26 15:53:15
SPIALC24,2,1000,66000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,66,62,15.02,2025-08-26 15:54:15
SPIALC25,2,1000,78000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,78,73,11.56,2025-08-26 15:54:15
SPIALC26,2,1000,53000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,53,44,15.28,2025-08-26 15:51:15
SPIALC27,2,750,45750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,61,45,12.69,2025-08-26 15:47:15
SPIALC28,2,750,38250,SPIRITS AND APERITIFS,Alcoholic Aperitifs,51,44,16.44,2025-08-26 15:56:15
SPIALC29,2,750,55500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,74,62,13.68,2025-08-26 15:53:15
SPIALC30,2,1000,59000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,59,56,18.84,2025-08-26 15:54:15
SPIALC31,2,1000,52000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,52,44,15.09,2025-08-26 15:49:15
SPILIQ1,2,1000,99000,SPIRITS AND APERITIFS,Liqueurs,99,74,23.95,2025-08-26 15:56:15
SPILIQ2,2,500,48500,SPIRITS AND APERITIFS,Liqueurs,97,79,12.94,2025-08-26 15:51:15
SPILIQ3,2,500,41500,SPIRITS AND APERITIFS,Liqueurs,83,82,19.84,2025-08-26 15:56:15
SPILIQ4,2,500,38500,SPIRITS AND APERITIFS,Liqueurs,77,57,29.6,2025-08-26 15:52:15
SPILIQ5,2,500,37500,SPIRITS AND APERITIFS,Liqueurs,75,52,16.95,2025-08-26 15:52:15
SPILIQ6,2,700,42700,SPIRITS AND APERITIFS,Liqueurs,61,48,22.67,2025-08-26 15:48:15
SPILIQ7,2,1000,86000,SPIRITS AND APERITIFS,Liqueurs,86,70,11.52,2025-08-26 15:48:15
SPILIQ8,2,500,27000,SPIRITS AND APERITIFS,Liqueurs,54,41,19.2,2025-08-26 15:48:15
SPILIQ9,2,1000,98000,SPIRITS AND APERITIFS,Liqueurs,98,70,18.01,2025-08-26 15:52:15
SPILIQ10,2,500,27500,SPIRITS AND APERITIFS,Liqueurs,55,40,27.94,2025-08-26 15:54:15
SPILIQ11,2,1000,63000,SPIRITS AND APERITIFS,Liqueurs,63,48,20.3,2025-08-26 15:52:15
SPILIQ12,2,700,59500,SPIRITS AND APERITIFS,Liqueurs,85,80,22.04,2025-08-26 15:55:15
SPILIQ13,2,1000,62000,SPIRITS AND APERITIFS,Liqueurs,62,48,10.82,2025-08-26 15:56:15
SPILIQ14,2,500,35500,SPIRITS AND APERITIFS,Liqueurs,71,56,16.9,2025-08-26 15:50:15
SPILIQ15,2,700,46200,SPIRITS AND APERITIFS,Liqueurs,66,55,13.54,2025-08-26 15:51:15
SPILIQ16,2,500,44000,SPIRITS AND APERITIFS,Liqueurs,88,78,20.97,2025-08-26 15:48:15
SPILIQ17,2,500,38000,SPIRITS AND APERITIFS,Liqueurs,76,61,19.22,2025-08-26 15:55:15
SPILIQ18,2,700,57400,SPIRITS AND APERITIFS,Liqueurs,82,71,27.88,2025-08-26 15:47:15
SPILIQ19,2,500,30500,SPIRITS AND APERITIFS,Liqueurs,61,47,20.07,2025-08-26 15:47:15
SPILIQ20,2,500,39000,SPIRITS AND APERITIFS,Liqueurs,78,57,16.43,2025-08-26 15:53:15
SPILIQ21,2,700,41300,SPIRITS AND APERITIFS,Liqueurs,59,52,25.99,2025-08-26 15:50:15
SPILIQ22,2,500,35000,SPIRITS AND APERITIFS,Liqueurs,70,65,23.76,2025-08-26 15:54:15
SPILIQ23,2,700,67900,SPIRITS AND APERITIFS,Liqueurs,97,86,13.14,2025-08-26 15:47:15
SPILIQ24,2,500,25500,SPIRITS AND APERITIFS,Liqueurs,51,39,10.05,2025-08-26 15:51:15
SPILIQ25,2,500,46000,SPIRITS AND APERITIFS,Liqueurs,92,76,11.69,2025-08-26 15:51:15
SPILIQ26,2,1000,85000,SPIRITS AND APERITIFS,Liqueurs,85,59,13.69,2025-08-26 15:49:15
SPILIQ27,2,1000,78000,SPIRITS AND APERITIFS,Liqueurs,78,66,20.73,2025-08-26 15:47:15
SPILIQ28,2,700,35700,SPIRITS AND APERITIFS,Liqueurs,51,43,14.72,2025-08-26 15:52:15
SPILIQ29,2,1000,55000,SPIRITS AND APERITIFS,Liqueurs,55,45,20.63,2025-08-26 15:47:15
SPILIQ30,2,700,61600,SPIRITS AND APERITIFS,Liqueurs,88,77,24.95,2025-08-26 15:50:15
SPILIQ31,2,700,62300,SPIRITS AND APERITIFS,Liqueurs,89,79,12.95,2025-08-26 15:56:15
SPILIQ32,2,1000,59000,SPIRITS AND APERITIFS,Liqueurs,59,49,24.27,2025-08-26 15:50:15
SPIGRA1,2,500,34500,SPIRITS AND APERITIFS,Grappa,69,50,44.56,2025-08-26 15:55:15
SPIGRA2,2,500,29500,SPIRITS AND APERITIFS,Grappa,59,49,33.62,2025-08-26 15:56:15
SPIGRA3,2,500,34000,SPIRITS AND APERITIFS,Grappa,68,47,45.35,2025-08-26 15:55:15
SPIGRA4,2,700,45500,SPIRITS AND APERITIFS,Grappa,65,59,33.64,2025-08-26 15:48:15
SPIGRA5,2,500,30500,SPIRITS AND APERITIFS,Grappa,61,48,18.67,2025-08-26 15:52:15
SPIGRA6,2,500,38500,SPIRITS AND APERITIFS,Grappa,77,72,28.2,2025-08-26 15:47:15
SPIGRA7,2,700,37100,SPIRITS AND APERITIFS,Grappa,53,43,34.74,2025-08-26 15:49:15
SPIGRA8,2,500,36500,SPIRITS AND APERITIFS,Grappa,73,53,22.4,2025-08-26 15:54:15
SPIGRA9,2,700,45500,SPIRITS AND APERITIFS,Grappa,65,54,33.74,2025-08-26 15:56:15
SPIGRA10,2,500,30500,SPIRITS AND APERITIFS,Grappa,61,50,46.17,2025-08-26 15:50:15
SPIGRA11,2,700,39900,SPIRITS AND APERITIFS,Grappa,57,56,31.59,2025-08-26 15:52:15
SPIGRA12,2,700,50400,SPIRITS AND APERITIFS,Grappa,72,56,42.62,2025-08-26 15:55:15
SPIGRA13,2,500,32500,SPIRITS AND APERITIFS,Grappa,65,47,31.79,2025-08-26 15:55:15
SPIGRA14,2,700,46200,SPIRITS AND APERITIFS,Grappa,66,50,33.8,2025-08-26 15:49:15
SPIGRA15,2,700,35700,SPIRITS AND APERITIFS,Grappa,51,46,34.52,2025-08-26 15:53:15
SPIGRA16,2,700,40600,SPIRITS AND APERITIFS,Grappa,58,44,30.11,2025-08-26 15:54:15
SPIGRA17,2,500,39500,SPIRITS AND APERITIFS,Grappa,79,66,28.26,2025-08-26 15:51:15
SPIGRA18,2,500,28500,SPIRITS AND APERITIFS,Grappa,57,39,27.71,2025-08-26 15:55:15
SPIGRA19,2,700,44800,SPIRITS AND APERITIFS,Grappa,64,56,36.26,2025-08-26 15:52:15
SPIGRA20,2,500,37500,SPIRITS AND APERITIFS,Grappa,75,70,27.46,2025-08-26 15:53:15
SPIGRA21,2,500,26000,SPIRITS AND APERITIFS,Grappa,52,45,26.56,2025-08-26 15:47:15
SPIGRA22,2,500,28000,SPIRITS AND APERITIFS,Grappa,56,40,23.3,2025-08-26 15:48:15
SPIGRA23,2,700,47600,SPIRITS AND APERITIFS,Grappa,68,60,22.89,2025-08-26 15:50:15
SPIGRA24,2,700,51800,SPIRITS AND APERITIFS,Grappa,74,63,23.61,2025-08-26 15:47:15
SPIGRA25,2,700,46900,SPIRITS AND APERITIFS,Grappa,67,55,44.78,2025-08-26 15:48:15
SPIGRA26,2,700,52500,SPIRITS AND APERITIFS,Grappa,75,53,24.98,2025-08-26 15:48:15
SPIGRA27,2,500,25000,SPIRITS AND APERITIFS,Grappa,50,38,16.95,2025-08-26 15:48:15
SPIGRA28,2,500,34000,SPIRITS AND APERITIFS,Grappa,68,59,17.81,2025-08-26 15:47:15
SPIGRA29,2,500,25000,SPIRITS AND APERITIFS,Grappa,50,35,15.64,2025-08-26 15:48:15
SPIGRA30,2,500,39500,SPIRITS AND APERITIFS,Grappa,79,55,49.38,2025-08-26 15:55:15
SPICOG1,2,700,28000,SPIRITS AND APERITIFS,Cognac and Brandy,40,38,74.31,2025-08-26 15:56:15
SPICOG2,2,1000,52000,SPIRITS AND APERITIFS,Cognac and Brandy,52,36,78.32,2025-08-26 15:51:15
SPICOG3,2,1000,44000,SPIRITS AND APERITIFS,Cognac and Brandy,44,31,25.29,2025-08-26 15:52:15
SPICOG4,2,1000,43000,SPIRITS AND APERITIFS,Cognac and Brandy,43,38,39.18,2025-08-26 15:49:15
SPICOG5,2,1000,62000,SPIRITS AND APERITIFS,Cognac and Brandy,62,55,64.76,2025-08-26 15:48:15
SPICOG6,2,1000,67000,SPIRITS AND APERITIFS,Cognac and Brandy,67,50,76.12,2025-08-26 15:55:15
SPICOG7,2,700,32200,SPIRITS AND APERITIFS,Cognac and Brandy,46,43,54.43,2025-08-26 15:49:15
SPICOG8,2,1000,43000,SPIRITS AND APERITIFS,Cognac and Brandy,43,30,40.4,2025-08-26 15:49:15
SPIWHI1,2,1000,53000,SPIRITS AND APERITIFS,Whisky,53,46,28.2,2025-08-26 15:55:15
SPIWHI2,2,1000,49000,SPIRITS AND APERITIFS,Whisky,49,44,32.95,2025-08-26 15:50:15
SPIWHI3,2,700,38500,SPIRITS AND APERITIFS,Whisky,55,53,27.98,2025-08-26 15:49:15
SPIWHI4,2,1000,51000,SPIRITS AND APERITIFS,Whisky,51,45,29.7,2025-08-26 15:51:15
SPIWHI5,2,700,29400,SPIRITS AND APERITIFS,Whisky,42,37,48.29,2025-08-26 15:55:15
SPIWHI6,2,1000,54000,SPIRITS AND APERITIFS,Whisky,54,52,31.55,2025-08-26 15:56:15
SPIWHI7,2,700,28700,SPIRITS AND APERITIFS,Whisky,41,38,40.24,2025-08-26 15:54:15
SPIWHI8,2,700,30800,SPIRITS AND APERITIFS,Whisky,44,38,39.25,2025-08-26 15:55:15
SPIWHI9,2,700,32900,SPIRITS AND APERITIFS,Whisky,47,39,43.76,2025-08-26 15:50:15
SPIAMA1,2,1000,99000,SPIRITS AND APERITIFS,Amaro,99,90,16.38,2025-08-26 15:51:15
SPIAMA2,2,1000,60000,SPIRITS AND APERITIFS,Amaro,60,49,19.13,2025-08-26 15:53:15
SPIAMA3,2,1000,70000,SPIRITS AND APERITIFS,Amaro,70,53,24.87,2025-08-26 15:48:15
SPIAMA4,2,700,48300,SPIRITS AND APERITIFS,Amaro,69,68,20.9,2025-08-26 15:52:15
SPIAMA5,2,1000,58000,SPIRITS AND APERITIFS,Amaro,58,42,15.31,2025-08-26 15:53:15
SPIAMA6,2,700,58800,SPIRITS AND APERITIFS,Amaro,84,63,12.04,2025-08-26 15:55:15
SPIAMA7,2,700,47600,SPIRITS AND APERITIFS,Amaro,68,65,19.74,2025-08-26 15:55:15
SPIAMA8,2,1000,71000,SPIRITS AND APERITIFS,Amaro,71,68,19.88,2025-08-26 15:54:15
SPIAMA9,2,700,54600,SPIRITS AND APERITIFS,Amaro,78,55,16.54,2025-08-26 15:52:15
SPIAMA10,2,700,52500,SPIRITS AND APERITIFS,Amaro,75,56,23.06,2025-08-26 15:50:15
SPIAMA11,2,1000,60000,SPIRITS AND APERITIFS,Amaro,60,43,24.55,2025-08-26 15:53:15
SPIAMA12,2,1000,84000,SPIRITS AND APERITIFS,Amaro,84,67,24.13,2025-08-26 15:53:15
SPIAMA13,2,700,67200,SPIRITS AND APERITIFS,Amaro,96,72,24.2,2025-08-26 15:52:15
SPIAMA14,2,1000,66000,SPIRITS AND APERITIFS,Amaro,66,49,16.93,2025-08-26 15:49:15
SPIAMA15,2,700,39900,SPIRITS AND APERITIFS,Amaro,57,41,21.63,2025-08-26 15:48:15
SPIAMA16,2,1000,79000,SPIRITS AND APERITIFS,Amaro,79,71,12.63,2025-08-26 15:50:15
SPIAMA17,2,700,60200,SPIRITS AND APERITIFS,Amaro,86,79,13.82,2025-08-26 15:56:15
SPIAMA18,2,700,51100,SPIRITS AND APERITIFS,Amaro,73,63,21.76,2025-08-26 15:55:15
SPIAMA19,2,1000,77000,SPIRITS AND APERITIFS,Amaro,77,73,14.13,2025-08-26 15:55:15
SPIAMA20,2,700,60200,SPIRITS AND APERITIFS,Amaro,86,76,14.42,2025-08-26 15:49:15
SPIAMA21,2,700,39200,SPIRITS AND APERITIFS,Amaro,56,44,20.65,2025-08-26 15:52:15
SPIGIN1,2,1000,71000,SPIRITS AND APERITIFS,Gin,71,63,37.7,2025-08-26 15:50:15
SPIGIN2,2,700,41300,SPIRITS AND APERITIFS,Gin,59,51,36.93,2025-08-26 15:47:15
SPIGIN3,2,700,52500,SPIRITS AND APERITIFS,Gin,75,74,32.07,2025-08-26 15:56:15
SPIGIN4,2,1000,67000,SPIRITS AND APERITIFS,Gin,67,50,25.98,2025-08-26 15:47:15
SPIGIN5,2,1000,75000,SPIRITS AND APERITIFS,Gin,75,67,37.49,2025-08-26 15:55:15
SPIGIN6,2,700,49700,SPIRITS AND APERITIFS,Gin,71,55,22.53,2025-08-26 15:49:15
SPIGIN7,2,700,46900,SPIRITS AND APERITIFS,Gin,67,60,25.97,2025-08-26 15:52:15
SPIGIN8,2,700,34300,SPIRITS AND APERITIFS,Gin,49,39,20.81,2025-08-26 15:53:15
SPIGIN9,2,700,36400,SPIRITS AND APERITIFS,Gin,52,43,24.79,2025-08-26 15:50:15
SPIGIN10,2,1000,59000,SPIRITS AND APERITIFS,Gin,59,58,28.59,2025-08-26 15:47:15
SPIGIN11,2,1000,65000,SPIRITS AND APERITIFS,Gin,65,53,20.73,2025-08-26 15:51:15
SPIGIN12,2,700,51100,SPIRITS AND APERITIFS,Gin,73,53,17.92,2025-08-26 15:49:15
SPIVOD1,2,1000,57000,SPIRITS AND APERITIFS,Vodka,57,45,17.99,2025-08-26 15:49:15
SPIVOD2,2,700,38500,SPIRITS AND APERITIFS,Vodka,55,48,18.03,2025-08-26 15:47:15
SPIVOD3,2,1000,77000,SPIRITS AND APERITIFS,Vodka,77,68,15.0,2025-08-26 15:50:15
SPIVOD4,2,700,36400,SPIRITS AND APERITIFS,Vodka,52,45,23.16,2025-08-26 15:48:15
SPIVOD5,2,1000,59000,SPIRITS AND APERITIFS,Vodka,59,53,25.35,2025-08-26 15:55:15
SPIVOD6,2,700,38500,SPIRITS AND APERITIFS,Vodka,55,52,26.19,2025-08-26 15:55:15
SPIVOD7,2,1000,41000,SPIRITS AND APERITIFS,Vodka,41,37,25.54,2025-08-26 15:53:15
SPIVOD8,2,700,55300,SPIRITS AND APERITIFS,Vodka,79,58,16.47,2025-08-26 15:50:15
SPIVOD9,2,700,37100,SPIRITS AND APERITIFS,Vodka,53,39,14.58,2025-08-26 15:55:15
SPIVOD10,2,1000,44000,SPIRITS AND APERITIFS,Vodka,44,42,22.26,2025-08-26 15:47:15
SPIRUM1,2,1000,66000,SPIRITS AND APERITIFS,Rum,66,49,29.82,2025-08-26 15:56:15
SPIRUM2,2,1000,46000,SPIRITS AND APERITIFS,Rum,46,44,25.26,2025-08-26 15:49:15
SPIRUM3,2,1000,50000,SPIRITS AND APERITIFS,Rum,50,37,31.09,2025-08-26 15:53:15
SPIRUM4,2,700,46900,SPIRITS AND APERITIFS,Rum,67,48,40.39,2025-08-26 15:53:15
SPIRUM5,2,1000,67000,SPIRITS AND APERITIFS,Rum,67,48,33.12,2025-08-26 15:47:15
SPIRUM6,2,700,53200,SPIRITS AND APERITIFS,Rum,76,60,38.92,2025-08-26 15:53:15
SPIRUM7,2,700,42700,SPIRITS AND APERITIFS,Rum,61,53,29.59,2025-08-26 15:50:15
SPIRUM8,2,1000,56000,SPIRITS AND APERITIFS,Rum,56,49,36.67,2025-08-26 15:53:15
SPIRUM9,2,1000,48000,SPIRITS AND APERITIFS,Rum,48,40,15.37,2025-08-26 15:55:15
SPIRUM10,2,700,47600,SPIRITS AND APERITIFS,Rum,68,58,35.82,2025-08-26 15:47:15
SPIRUM11,2,1000,71000,SPIRITS AND APERITIFS,Rum,71,70,36.49,2025-08-26 15:52:15
SPIETH1,2,500,91500,SPIRITS AND APERITIFS,Ethyl Alcohol,183,142,6.73,2025-08-26 15:51:15
SPIETH2,2,500,89500,SPIRITS AND APERITIFS,Ethyl Alcohol,179,162,9.8,2025-08-26 15:55:15
SPIETH3,2,1000,100000,SPIRITS AND APERITIFS,Ethyl Alcohol,100,83,7.92,2025-08-26 15:53:15
SPIETH4,2,1000,131000,SPIRITS AND APERITIFS,Ethyl Alcohol,131,121,7.12,2025-08-26 15:53:15
BEESTA1,3,500,203000,BEERS,Standard,406,342,2.89,2025-08-26 15:51:15
BEESTA2,3,500,276000,BEERS,Standard,552,442,2.17,2025-08-26 15:50:15
BEESTA3,3,500,185000,BEERS,Standard,370,263,1.2,2025-08-26 15:50:15
BEESTA4,3,330,93390,BEERS,Standard,283,274,1.04,2025-08-26 15:51:15
BEESTA5,3,660,444840,BEERS,Standard,674,505,2.86,2025-08-26 15:55:15
BEESTA6,3,330,183480,BEERS,Standard,556,413,2.84,2025-08-26 15:54:15
BEESTA7,3,660,430980,BEERS,Standard,653,566,1.31,2025-08-26 15:54:15
BEESTA8,3,660,328020,BEERS,Standard,497,475,2.21,2025-08-26 15:54:15
BEESTA9,3,500,215000,BEERS,Standard,430,334,1.15,2025-08-26 15:53:15
BEESTA10,3,500,276000,BEERS,Standard,552,411,2.87,2025-08-26 15:55:15
BEESTA11,3,500,167000,BEERS,Standard,334,292,2.82,2025-08-26 15:47:15
BEESTA12,3,330,215820,BEERS,Standard,654,625,1.23,2025-08-26 15:53:15
BEESTA13,3,330,224730,BEERS,Standard,681,503,1.33,2025-08-26 15:53:15
BEESTA14,3,500,211000,BEERS,Standard,422,382,2.67,2025-08-26 15:52:15
BEESTA15,3,330,219780,BEERS,Standard,666,499,2.74,2025-08-26 15:47:15
BEESTA16,3,660,250140,BEERS,Standard,379,360,1.45,2025-08-26 15:55:15
