shelf_id,aisle,item_weight,shelf_weight,item_category,item_subcategory,item_visibility,maximum_stock,current_stock,item_price,time_stamp
BEVJUI9,1,200,5800,BEVERAGES,Juices,0.059649,29,24,3.21,2025-08-25 16:02:36
BEVJUI10,1,1000,31000,BEVERAGES,Juices,0.119079,31,23,4.47,2025-08-25 16:07:36
BEVJUI11,1,1500,27000,BEVERAGES,Juices,0.172681,18,15,1.88,2025-08-25 16:03:36
BEVJUI12,1,200,5000,BEVERAGES,Juices,0.152176,25,24,3.83,2025-08-25 16:01:36
BEVJUI13,1,1500,31500,BEVERAGES,Juices,0.199332,21,20,4.1,2025-08-25 16:07:36
BEVJUI14,1,1500,54000,BEVERAGES,Juices,0.065284,36,27,4.08,2025-08-25 16:06:36
BEVJUI15,1,200,5000,BEVERAGES,Juices,0.187941,25,19,3.54,2025-08-25 16:01:36
BEVJUI16,1,1000,32000,BEVERAGES,Juices,0.181108,32,31,3.76,2025-08-25 16:04:36
BEVJUI17,1,200,3200,BEVERAGES,Juices,0.152937,16,14,2.63,2025-08-25 16:06:36
BEVJUI18,1,200,7800,BEVERAGES,Juices,0.06536,39,29,3.02,2025-08-25 16:01:36
BEVJUI19,1,1500,46500,BEVERAGES,Juices,0.178498,31,24,2.67,2025-08-25 16:04:36
BEVJUI20,1,200,7600,BEVERAGES,Juices,0.161507,38,32,4.19,2025-08-25 16:03:36
BEVJUI21,1,200,7600,BEVERAGES,Juices,0.108207,38,28,1.66,2025-08-25 16:06:36
BEVJUI22,1,200,3600,BEVERAGES,Juices,0.155658,18,15,4.22,2025-08-25 16:01:36
BEVJUI23,1,1500,42000,BEVERAGES,Juices,0.091657,28,27,2.56,2025-08-25 16:10:36
BEVJUI24,1,1500,52500,BEVERAGES,Juices,0.105509,35,32,4.35,2025-08-25 16:02:36
BEVJUI25,1,1500,33000,BEVERAGES,Juices,0.099097,22,16,2.95,2025-08-25 16:03:36
BEVJUI26,1,500,17500,BEVERAGES,Juices,0.152583,35,26,3.4,2025-08-25 16:08:36
BEVJUI27,1,200,7000,BEVERAGES,Juices,0.176952,35,33,1.78,2025-08-25 16:06:36
BEVJUI28,1,1500,36000,BEVERAGES,Juices,0.126651,24,23,2.49,2025-08-25 16:09:36
BEVJUI29,1,1000,26000,BEVERAGES,Juices,0.177074,26,25,2.14,2025-08-25 16:04:36
BEVJUI30,1,200,3000,BEVERAGES,Juices,0.132218,15,11,3.87,2025-08-25 16:03:36
BEVJUI31,1,200,5200,BEVERAGES,Juices,0.065005,26,25,1.84,2025-08-25 16:10:36
BEVJUI32,1,200,7000,BEVERAGES,Juices,0.064248,35,32,2.98,2025-08-25 16:09:36
BEVJUI33,1,1000,39000,BEVERAGES,Juices,0.07372,39,34,4.49,2025-08-25 16:09:36
BEVJUI34,1,500,10000,BEVERAGES,Juices,0.154292,20,14,2.82,2025-08-25 16:06:36
BEVJUI35,1,1000,23000,BEVERAGES,Juices,0.072704,23,20,3.14,2025-08-25 16:07:36
BEVJUI36,1,1000,22000,BEVERAGES,Juices,0.114365,22,18,1.85,2025-08-25 16:04:36
BEVJUI37,1,1500,30000,BEVERAGES,Juices,0.111768,20,18,3.56,2025-08-25 16:07:36
BEVJUI38,1,500,10500,BEVERAGES,Juices,0.073339,21,15,3.35,2025-08-25 16:09:36
BEVJUI39,1,200,5400,BEVERAGES,Juices,0.05467,27,22,4.02,2025-08-25 16:05:36
BEVJUI40,1,500,19000,BEVERAGES,Juices,0.132405,38,37,3.6,2025-08-25 16:05:36
BEVJUI41,1,500,19500,BEVERAGES,Juices,0.183851,39,33,2.69,2025-08-25 16:08:36
BEVJUI42,1,1000,19000,BEVERAGES,Juices,0.062745,19,17,3.62,2025-08-25 16:03:36
BEVJUI43,1,200,7800,BEVERAGES,Juices,0.185657,39,28,3.04,2025-08-25 16:07:36
BEVJUI44,1,500,9500,BEVERAGES,Juices,0.067294,19,17,4.46,2025-08-25 16:10:36
BEVJUI45,1,1500,54000,BEVERAGES,Juices,0.083715,36,34,4.09,2025-08-25 16:02:36
BEVJUI46,1,500,7500,BEVERAGES,Juices,0.060902,15,13,3.94,2025-08-25 16:01:36
BEVJUI47,1,1000,16000,BEVERAGES,Juices,0.110033,16,11,4.22,2025-08-25 16:09:36
BEVJUI48,1,200,6000,BEVERAGES,Juices,0.196136,30,28,3.76,2025-08-25 16:05:36
BEVJUI49,1,500,8500,BEVERAGES,Juices,0.053939,17,15,3.62,2025-08-25 16:05:36
BEVJUI50,1,1000,17000,BEVERAGES,Juices,0.193656,17,13,3.83,2025-08-25 16:03:36
BEVJUI51,1,500,7500,BEVERAGES,Juices,0.082515,15,14,3.62,2025-08-25 16:05:36
BEVJUI52,1,500,15000,BEVERAGES,Juices,0.167942,30,23,4.22,2025-08-25 16:04:36
BEVJUI53,1,1000,16000,BEVERAGES,Juices,0.146387,16,12,2.8,2025-08-25 16:04:36
BEVJUI54,1,200,5000,BEVERAGES,Juices,0.158966,25,20,1.53,2025-08-25 16:07:36
BEVJUI55,1,1500,46500,BEVERAGES,Juices,0.171269,31,30,3.21,2025-08-25 16:06:36
BEVJUI56,1,1500,43500,BEVERAGES,Juices,0.128477,29,25,1.86,2025-08-25 16:01:36
BEVJUI57,1,200,6800,BEVERAGES,Juices,0.126481,34,31,3.97,2025-08-25 16:10:36
BEVJUI58,1,1000,18000,BEVERAGES,Juices,0.134666,18,13,3.74,2025-08-25 16:01:36
BEVJUI59,1,200,7200,BEVERAGES,Juices,0.136805,36,33,2.21,2025-08-25 16:02:36
BEVJUI60,1,200,6600,BEVERAGES,Juices,0.114251,33,32,2.62,2025-08-25 16:08:36
BEVJUI61,1,200,6400,BEVERAGES,Juices,0.145544,32,27,1.75,2025-08-25 16:05:36
BEVJUI62,1,200,6400,BEVERAGES,Juices,0.112688,32,23,2.17,2025-08-25 16:04:36
BEVJUI63,1,500,16500,BEVERAGES,Juices,0.188071,33,27,3.91,2025-08-25 16:07:36
BEVJUI64,1,200,7600,BEVERAGES,Juices,0.116187,38,34,4.41,2025-08-25 16:03:36
BEVJUI65,1,200,7200,BEVERAGES,Juices,0.143838,36,31,2.47,2025-08-25 16:04:36
BEVJUI66,1,1500,48000,BEVERAGES,Juices,0.171133,32,24,3.08,2025-08-25 16:08:36
BEVJUI67,1,1000,15000,BEVERAGES,Juices,0.141822,15,13,4.26,2025-08-25 16:02:36
BEVJUI68,1,1500,30000,BEVERAGES,Juices,0.070559,20,15,3.16,2025-08-25 16:04:36
BEVJUI69,1,1500,25500,BEVERAGES,Juices,0.077977,17,15,1.73,2025-08-25 16:02:36
BEVJUI70,1,1000,25000,BEVERAGES,Juices,0.16141,25,24,3.39,2025-08-25 16:06:36
BEVJUI71,1,500,16000,BEVERAGES,Juices,0.196918,32,24,2.38,2025-08-25 16:03:36
BEVJUI72,1,200,3200,BEVERAGES,Juices,0.177135,16,12,3.38,2025-08-25 16:07:36
BEVJUI73,1,500,7500,BEVERAGES,Juices,0.195234,15,12,2.65,2025-08-25 16:07:36
BEVJUI74,1,1000,36000,BEVERAGES,Juices,0.090127,36,33,1.64,2025-08-25 16:04:36
BEVJUI75,1,1500,54000,BEVERAGES,Juices,0.061493,36,35,4.38,2025-08-25 16:03:36
BEVJUI76,1,1500,33000,BEVERAGES,Juices,0.168343,22,20,4.17,2025-08-25 16:07:36
BEVJUI77,1,1500,54000,BEVERAGES,Juices,0.173518,36,28,1.82,2025-08-25 16:10:36
BEVJUI78,1,200,6600,BEVERAGES,Juices,0.127695,33,26,2.33,2025-08-25 16:07:36
BEVJUI79,1,1500,37500,BEVERAGES,Juices,0.15054,25,24,3.44,2025-08-25 16:03:36
BEVJUI80,1,1500,24000,BEVERAGES,Juices,0.097664,16,14,2.56,2025-08-25 16:09:36
BEVJUI81,1,500,11000,BEVERAGES,Juices,0.175361,22,21,2.3,2025-08-25 16:01:36
BEVSYR1,1,500,11000,BEVERAGES,Syrups,0.177835,22,16,5.92,2025-08-25 16:06:36
BEVSYR2,1,750,14250,BEVERAGES,Syrups,0.150528,19,18,4.36,2025-08-25 16:06:36
BEVSYR3,1,500,7000,BEVERAGES,Syrups,0.147275,14,11,4.61,2025-08-25 16:01:36
BEVSYR4,1,500,5000,BEVERAGES,Syrups,0.160508,10,9,4.23,2025-08-25 16:05:36
BEVSYR5,1,500,5000,BEVERAGES,Syrups,0.188492,10,8,5.05,2025-08-25 16:04:36
BEVSYR6,1,500,7500,BEVERAGES,Syrups,0.09417,15,13,3.4,2025-08-25 16:09:36
BEVSYR7,1,500,8000,BEVERAGES,Syrups,0.17578,16,14,5.47,2025-08-25 16:01:36
BEVSYR8,1,750,11250,BEVERAGES,Syrups,0.191975,15,12,4.25,2025-08-25 16:07:36
BEVSYR9,1,500,11000,BEVERAGES,Syrups,0.050205,22,17,4.84,2025-08-25 16:07:36
BEVSYR10,1,750,13500,BEVERAGES,Syrups,0.065652,18,14,3.25,2025-08-25 16:04:36
BEVSYR11,1,750,12750,BEVERAGES,Syrups,0.142214,17,13,5.6,2025-08-25 16:02:36
BEVSYR12,1,500,9500,BEVERAGES,Syrups,0.113697,19,14,3.49,2025-08-25 16:01:36
SPINON1,2,1000,11000,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,0.065867,11,9,5.51,2025-08-25 16:07:36
SPINON2,2,750,6750,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,0.132498,9,8,5.92,2025-08-25 16:01:36
SPINON3,2,750,6750,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,0.157118,9,6,4.6,2025-08-25 16:04:36
SPINON4,2,750,3750,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,0.058851,5,4,7.0,2025-08-25 16:06:36
SPINON5,2,750,8250,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,0.088478,11,8,7.88,2025-08-25 16:05:36
SPINON6,2,750,3750,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,0.177802,5,4,6.28,2025-08-25 16:03:36
SPINON7,2,750,6750,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,0.093925,9,6,5.87,2025-08-25 16:01:36
SPINON8,2,750,9000,SPIRITS AND APERITIFS,Non-alcoholic Aperitifs,0.076344,12,10,4.54,2025-08-25 16:06:36
SPIALC1,2,750,6000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.180822,8,7,7.73,2025-08-25 16:04:36
SPIALC2,2,1000,9000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.184093,9,8,15.99,2025-08-25 16:08:36
SPIALC3,2,750,6000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.089715,8,7,20.0,2025-08-25 16:01:36
SPIALC4,2,1000,7000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.179292,7,5,18.87,2025-08-25 16:01:36
SPIALC5,2,750,6750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.050746,9,6,17.0,2025-08-25 16:01:36
SPIALC6,2,750,3750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.099644,5,4,16.84,2025-08-25 16:02:36
SPIALC7,2,750,4500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.100416,6,4,10.22,2025-08-25 16:10:36
SPIALC8,2,1000,8000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.132544,8,5,9.67,2025-08-25 16:02:36
SPIALC9,2,750,6000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.076371,8,6,19.4,2025-08-25 16:06:36
SPIALC10,2,750,3750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.195292,5,4,9.69,2025-08-25 16:05:36
SPIALC11,2,750,6750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.198806,9,7,15.73,2025-08-25 16:01:36
SPIALC12,2,1000,8000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.151103,8,5,7.61,2025-08-25 16:02:36
SPIALC13,2,750,6000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.126607,8,7,8.48,2025-08-25 16:10:36
SPIALC14,2,1000,5000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.166403,5,3,13.48,2025-08-25 16:08:36
SPIALC15,2,1000,5000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.106213,5,3,17.04,2025-08-25 16:10:36
SPIALC16,2,750,6000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.173518,8,6,11.0,2025-08-25 16:10:36
SPIALC17,2,750,6750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.115517,9,6,14.17,2025-08-25 16:07:36
SPIALC18,2,750,6000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.060276,8,6,8.15,2025-08-25 16:01:36
SPIALC19,2,750,4500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.147256,6,5,12.25,2025-08-25 16:05:36
SPIALC20,2,1000,6000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.189501,6,4,13.24,2025-08-25 16:07:36
SPIALC21,2,750,5250,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.182709,7,5,16.82,2025-08-25 16:04:36
SPIALC22,2,750,3750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.108375,5,4,15.31,2025-08-25 16:08:36
SPIALC23,2,750,4500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.082088,6,5,9.77,2025-08-25 16:05:36
SPIALC24,2,1000,8000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.164767,8,6,15.02,2025-08-25 16:01:36
SPIALC25,2,1000,5000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.106952,5,4,11.56,2025-08-25 16:10:36
SPIALC26,2,1000,7000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.14371,7,5,15.28,2025-08-25 16:01:36
SPIALC27,2,750,4500,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.183684,6,4,12.69,2025-08-25 16:10:36
SPIALC28,2,750,5250,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.06435,7,6,16.44,2025-08-25 16:03:36
SPIALC29,2,750,6750,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.138426,9,8,13.68,2025-08-25 16:05:36
SPIALC30,2,1000,8000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.125768,8,6,18.84,2025-08-25 16:02:36
SPIALC31,2,1000,8000,SPIRITS AND APERITIFS,Alcoholic Aperitifs,0.052573,8,7,15.09,2025-08-25 16:05:36
SPILIQ1,2,1000,6000,SPIRITS AND APERITIFS,Liqueurs,0.17858,6,5,23.95,2025-08-25 16:06:36
SPILIQ2,2,500,4500,SPIRITS AND APERITIFS,Liqueurs,0.078226,9,7,12.94,2025-08-25 16:06:36
SPILIQ3,2,500,3000,SPIRITS AND APERITIFS,Liqueurs,0.195402,6,4,19.84,2025-08-25 16:09:36
SPILIQ4,2,500,4000,SPIRITS AND APERITIFS,Liqueurs,0.136746,8,6,29.6,2025-08-25 16:04:36
SPILIQ5,2,500,3000,SPIRITS AND APERITIFS,Liqueurs,0.057359,6,5,16.95,2025-08-25 16:10:36
SPILIQ6,2,700,5600,SPIRITS AND APERITIFS,Liqueurs,0.063712,8,5,22.67,2025-08-25 16:10:36
SPILIQ7,2,1000,7000,SPIRITS AND APERITIFS,Liqueurs,0.078252,7,5,11.52,2025-08-25 16:04:36
SPILIQ8,2,500,3000,SPIRITS AND APERITIFS,Liqueurs,0.072523,6,5,19.2,2025-08-25 16:02:36
SPILIQ9,2,1000,9000,SPIRITS AND APERITIFS,Liqueurs,0.191805,9,8,18.01,2025-08-25 16:09:36
SPILIQ10,2,500,2500,SPIRITS AND APERITIFS,Liqueurs,0.168492,5,3,27.94,2025-08-25 16:02:36
SPILIQ11,2,1000,8000,SPIRITS AND APERITIFS,Liqueurs,0.148422,8,6,20.3,2025-08-25 16:10:36
SPILIQ12,2,700,4900,SPIRITS AND APERITIFS,Liqueurs,0.099079,7,5,22.04,2025-08-25 16:04:36
SPILIQ13,2,1000,8000,SPIRITS AND APERITIFS,Liqueurs,0.122487,8,6,10.82,2025-08-25 16:01:36
SPILIQ14,2,500,2500,SPIRITS AND APERITIFS,Liqueurs,0.167492,5,4,16.9,2025-08-25 16:02:36
SPILIQ15,2,700,5600,SPIRITS AND APERITIFS,Liqueurs,0.057532,8,7,13.54,2025-08-25 16:03:36
SPILIQ16,2,500,4000,SPIRITS AND APERITIFS,Liqueurs,0.174587,8,5,20.97,2025-08-25 16:02:36
SPILIQ17,2,500,2500,SPIRITS AND APERITIFS,Liqueurs,0.176133,5,3,19.22,2025-08-25 16:06:36
SPILIQ18,2,700,6300,SPIRITS AND APERITIFS,Liqueurs,0.105501,9,7,27.88,2025-08-25 16:10:36
SPILIQ19,2,500,2500,SPIRITS AND APERITIFS,Liqueurs,0.059588,5,4,20.07,2025-08-25 16:08:36
SPILIQ20,2,500,2500,SPIRITS AND APERITIFS,Liqueurs,0.052209,5,4,16.43,2025-08-25 16:09:36
SPILIQ21,2,700,4200,SPIRITS AND APERITIFS,Liqueurs,0.088963,6,4,25.99,2025-08-25 16:09:36
SPILIQ22,2,500,2500,SPIRITS AND APERITIFS,Liqueurs,0.173598,5,3,23.76,2025-08-25 16:07:36
SPILIQ23,2,700,5600,SPIRITS AND APERITIFS,Liqueurs,0.13116,8,7,13.14,2025-08-25 16:08:36
SPILIQ24,2,500,3500,SPIRITS AND APERITIFS,Liqueurs,0.160687,7,5,10.05,2025-08-25 16:02:36
SPILIQ25,2,500,4500,SPIRITS AND APERITIFS,Liqueurs,0.160563,9,7,11.69,2025-08-25 16:06:36
SPILIQ26,2,1000,6000,SPIRITS AND APERITIFS,Liqueurs,0.129931,6,5,13.69,2025-08-25 16:04:36
SPILIQ27,2,1000,5000,SPIRITS AND APERITIFS,Liqueurs,0.131079,5,3,20.73,2025-08-25 16:08:36
SPILIQ28,2,700,4900,SPIRITS AND APERITIFS,Liqueurs,0.152821,7,6,14.72,2025-08-25 16:04:36
SPILIQ29,2,1000,9000,SPIRITS AND APERITIFS,Liqueurs,0.134795,9,6,20.63,2025-08-25 16:07:36
SPILIQ30,2,700,5600,SPIRITS AND APERITIFS,Liqueurs,0.065169,8,5,24.95,2025-08-25 16:09:36
SPILIQ31,2,700,3500,SPIRITS AND APERITIFS,Liqueurs,0.105,5,4,12.95,2025-08-25 16:02:36
SPILIQ32,2,1000,9000,SPIRITS AND APERITIFS,Liqueurs,0.072567,9,7,24.27,2025-08-25 16:05:36
SPIGRA1,2,500,2500,SPIRITS AND APERITIFS,Grappa,0.133463,5,4,44.56,2025-08-25 16:04:36
SPIGRA2,2,500,3000,SPIRITS AND APERITIFS,Grappa,0.14777,6,5,33.62,2025-08-25 16:04:36
SPIGRA3,2,500,3000,SPIRITS AND APERITIFS,Grappa,0.113655,6,4,45.35,2025-08-25 16:02:36
SPIGRA4,2,700,4900,SPIRITS AND APERITIFS,Grappa,0.105203,7,5,33.64,2025-08-25 16:03:36
SPIGRA5,2,500,3000,SPIRITS AND APERITIFS,Grappa,0.089784,6,4,18.67,2025-08-25 16:01:36
SPIGRA6,2,500,3500,SPIRITS AND APERITIFS,Grappa,0.142444,7,5,28.2,2025-08-25 16:02:36
SPIGRA7,2,700,4200,SPIRITS AND APERITIFS,Grappa,0.17394,6,5,34.74,2025-08-25 16:06:36
SPIGRA8,2,500,3500,SPIRITS AND APERITIFS,Grappa,0.119157,7,5,22.4,2025-08-25 16:07:36
SPIGRA9,2,700,4900,SPIRITS AND APERITIFS,Grappa,0.13513,7,5,33.74,2025-08-25 16:09:36
SPIGRA10,2,500,3500,SPIRITS AND APERITIFS,Grappa,0.08395,7,5,46.17,2025-08-25 16:09:36
SPIGRA11,2,700,4200,SPIRITS AND APERITIFS,Grappa,0.075833,6,4,31.59,2025-08-25 16:06:36
SPIGRA12,2,700,4900,SPIRITS AND APERITIFS,Grappa,0.166669,7,6,42.62,2025-08-25 16:05:36
SPIGRA13,2,500,3500,SPIRITS AND APERITIFS,Grappa,0.08265,7,5,31.79,2025-08-25 16:08:36
SPIGRA14,2,700,4900,SPIRITS AND APERITIFS,Grappa,0.14081,7,6,33.8,2025-08-25 16:02:36
SPIGRA15,2,700,4200,SPIRITS AND APERITIFS,Grappa,0.09385,6,5,34.52,2025-08-25 16:09:36
SPIGRA16,2,700,3500,SPIRITS AND APERITIFS,Grappa,0.102417,5,4,30.11,2025-08-25 16:02:36
SPIGRA17,2,500,3500,SPIRITS AND APERITIFS,Grappa,0.090813,7,5,28.26,2025-08-25 16:09:36
SPIGRA18,2,500,3500,SPIRITS AND APERITIFS,Grappa,0.082963,7,6,27.71,2025-08-25 16:07:36
SPIGRA19,2,700,4900,SPIRITS AND APERITIFS,Grappa,0.109015,7,5,36.26,2025-08-25 16:08:36
SPIGRA20,2,500,3000,SPIRITS AND APERITIFS,Grappa,0.168935,6,4,27.46,2025-08-25 16:08:36
SPIGRA21,2,500,3000,SPIRITS AND APERITIFS,Grappa,0.070136,6,4,26.56,2025-08-25 16:04:36
SPIGRA22,2,500,3000,SPIRITS AND APERITIFS,Grappa,0.143994,6,4,23.3,2025-08-25 16:04:36
SPIGRA23,2,700,3500,SPIRITS AND APERITIFS,Grappa,0.106364,5,4,22.89,2025-08-25 16:04:36
SPIGRA24,2,700,4200,SPIRITS AND APERITIFS,Grappa,0.193482,6,5,23.61,2025-08-25 16:08:36
SPIGRA25,2,700,4200,SPIRITS AND APERITIFS,Grappa,0.198435,6,4,44.78,2025-08-25 16:02:36
SPIGRA26,2,700,4900,SPIRITS AND APERITIFS,Grappa,0.168927,7,5,24.98,2025-08-25 16:04:36
SPIGRA27,2,500,2500,SPIRITS AND APERITIFS,Grappa,0.180862,5,3,16.95,2025-08-25 16:04:36
SPIGRA28,2,500,2500,SPIRITS AND APERITIFS,Grappa,0.176332,5,3,17.81,2025-08-25 16:08:36
SPIGRA29,2,500,3500,SPIRITS AND APERITIFS,Grappa,0.052425,7,5,15.64,2025-08-25 16:09:36
SPIGRA30,2,500,3500,SPIRITS AND APERITIFS,Grappa,0.098639,7,6,49.38,2025-08-25 16:04:36
SPICOG1,2,700,2800,SPIRITS AND APERITIFS,Cognac and Brandy,0.147991,4,3,74.31,2025-08-25 16:01:36
SPICOG2,2,1000,6000,SPIRITS AND APERITIFS,Cognac and Brandy,0.072415,6,4,78.32,2025-08-25 16:06:36
SPICOG3,2,1000,4000,SPIRITS AND APERITIFS,Cognac and Brandy,0.15817,4,3,25.29,2025-08-25 16:07:36
SPICOG4,2,1000,4000,SPIRITS AND APERITIFS,Cognac and Brandy,0.113923,4,2,39.18,2025-08-25 16:05:36
SPICOG5,2,1000,5000,SPIRITS AND APERITIFS,Cognac and Brandy,0.065133,5,3,64.76,2025-08-25 16:06:36
SPICOG6,2,1000,4000,SPIRITS AND APERITIFS,Cognac and Brandy,0.052945,4,3,76.12,2025-08-25 16:04:36
SPICOG7,2,700,2800,SPIRITS AND APERITIFS,Cognac and Brandy,0.067203,4,3,54.43,2025-08-25 16:07:36
SPICOG8,2,1000,6000,SPIRITS AND APERITIFS,Cognac and Brandy,0.145248,6,4,40.4,2025-08-25 16:06:36
SPIWHI1,2,1000,4000,SPIRITS AND APERITIFS,Whisky,0.094076,4,3,28.2,2025-08-25 16:08:36
SPIWHI2,2,1000,5000,SPIRITS AND APERITIFS,Whisky,0.111674,5,4,32.95,2025-08-25 16:10:36
SPIWHI3,2,700,4200,SPIRITS AND APERITIFS,Whisky,0.15003,6,5,27.98,2025-08-25 16:01:36
SPIWHI4,2,1000,5000,SPIRITS AND APERITIFS,Whisky,0.137226,5,3,29.7,2025-08-25 16:02:36
SPIWHI5,2,700,4200,SPIRITS AND APERITIFS,Whisky,0.066459,6,5,48.29,2025-08-25 16:08:36
SPIWHI6,2,1000,6000,SPIRITS AND APERITIFS,Whisky,0.105398,6,4,31.55,2025-08-25 16:03:36
SPIWHI7,2,700,4200,SPIRITS AND APERITIFS,Whisky,0.074052,6,4,40.24,2025-08-25 16:02:36
SPIWHI8,2,700,4200,SPIRITS AND APERITIFS,Whisky,0.173363,6,5,39.25,2025-08-25 16:08:36
SPIWHI9,2,700,4200,SPIRITS AND APERITIFS,Whisky,0.081279,6,4,43.76,2025-08-25 16:03:36
SPIAMA1,2,1000,7000,SPIRITS AND APERITIFS,Amaro,0.157526,7,6,16.38,2025-08-25 16:03:36
SPIAMA2,2,1000,7000,SPIRITS AND APERITIFS,Amaro,0.108149,7,6,19.13,2025-08-25 16:01:36
SPIAMA3,2,1000,6000,SPIRITS AND APERITIFS,Amaro,0.054719,6,4,24.87,2025-08-25 16:05:36
SPIAMA4,2,700,5600,SPIRITS AND APERITIFS,Amaro,0.120162,8,7,20.9,2025-08-25 16:08:36
SPIAMA5,2,1000,8000,SPIRITS AND APERITIFS,Amaro,0.173101,8,6,15.31,2025-08-25 16:03:36
SPIAMA6,2,700,4900,SPIRITS AND APERITIFS,Amaro,0.184328,7,6,12.04,2025-08-25 16:05:36
SPIAMA7,2,700,5600,SPIRITS AND APERITIFS,Amaro,0.076127,8,5,19.74,2025-08-25 16:03:36
SPIAMA8,2,1000,5000,SPIRITS AND APERITIFS,Amaro,0.197954,5,4,19.88,2025-08-25 16:03:36
SPIAMA9,2,700,3500,SPIRITS AND APERITIFS,Amaro,0.073351,5,3,16.54,2025-08-25 16:02:36
SPIAMA10,2,700,5600,SPIRITS AND APERITIFS,Amaro,0.178947,8,7,23.06,2025-08-25 16:07:36
SPIAMA11,2,1000,7000,SPIRITS AND APERITIFS,Amaro,0.064486,7,5,24.55,2025-08-25 16:02:36
SPIAMA12,2,1000,5000,SPIRITS AND APERITIFS,Amaro,0.061827,5,4,24.13,2025-08-25 16:08:36
SPIAMA13,2,700,4200,SPIRITS AND APERITIFS,Amaro,0.059629,6,4,24.2,2025-08-25 16:07:36
SPIAMA14,2,1000,7000,SPIRITS AND APERITIFS,Amaro,0.0823,7,6,16.93,2025-08-25 16:02:36
SPIAMA15,2,700,6300,SPIRITS AND APERITIFS,Amaro,0.157204,9,7,21.63,2025-08-25 16:02:36
SPIAMA16,2,1000,6000,SPIRITS AND APERITIFS,Amaro,0.090923,6,5,12.63,2025-08-25 16:10:36
SPIAMA17,2,700,6300,SPIRITS AND APERITIFS,Amaro,0.074843,9,7,13.82,2025-08-25 16:09:36
SPIAMA18,2,700,6300,SPIRITS AND APERITIFS,Amaro,0.187557,9,8,21.76,2025-08-25 16:02:36
SPIAMA19,2,1000,9000,SPIRITS AND APERITIFS,Amaro,0.093598,9,7,14.13,2025-08-25 16:08:36
SPIAMA20,2,700,5600,SPIRITS AND APERITIFS,Amaro,0.051177,8,7,14.42,2025-08-25 16:01:36
SPIAMA21,2,700,5600,SPIRITS AND APERITIFS,Amaro,0.15783,8,6,20.65,2025-08-25 16:04:36
SPIGIN1,2,1000,7000,SPIRITS AND APERITIFS,Gin,0.130307,7,5,37.7,2025-08-25 16:05:36
SPIGIN2,2,700,4900,SPIRITS AND APERITIFS,Gin,0.179345,7,5,36.93,2025-08-25 16:01:36
SPIGIN3,2,700,4900,SPIRITS AND APERITIFS,Gin,0.060771,7,5,32.07,2025-08-25 16:05:36
SPIGIN4,2,1000,4000,SPIRITS AND APERITIFS,Gin,0.100539,4,2,25.98,2025-08-25 16:08:36
SPIGIN5,2,1000,5000,SPIRITS AND APERITIFS,Gin,0.182475,5,3,37.49,2025-08-25 16:06:36
SPIGIN6,2,700,3500,SPIRITS AND APERITIFS,Gin,0.069208,5,3,22.53,2025-08-25 16:04:36
SPIGIN7,2,700,4200,SPIRITS AND APERITIFS,Gin,0.128191,6,4,25.97,2025-08-25 16:07:36
SPIGIN8,2,700,3500,SPIRITS AND APERITIFS,Gin,0.075938,5,4,20.81,2025-08-25 16:08:36
