shelf_id,discount_date,discount
FISFRE1133,2025-01-05,0.15
FISFRE1137,2025-01-05,0.1
FISSHE1138,2025-01-05,0.2533
FISSMO1142,2025-01-05,0.2051
BEVWAT0003,2025-01-06,0.25
BEVFRU0017,2025-01-06,0.1
BEVICE0027,2025-01-06,0.2
BEVENE0031,2025-01-06,0.2794
BEVFLA0037,2025-01-06,0.3205
BEVJUI0042,2025-01-06,0.15
BEVJUI0048,2025-01-06,0.0981
SPILIQ0060,2025-01-06,0.1
SPIWHI0072,2025-01-06,0.15
SPIVOD0081,2025-01-06,0.25
BEESTA0089,2025-01-06,0.15
BEESTA0090,2025-01-06,0.15
BEEPRE0098,2025-01-06,0.1
BEEPRE0100,2025-01-06,0.1
BEEFLA0112,2025-01-06,0.1
WINWHI0117,2025-01-06,0.2631
WINWHI0132,2025-01-06,0.2093
WINSPA0134,2025-01-06,0.2066
WINSPA0136,2025-01-06,0.3188
WINRED0142,2025-01-06,0.2
WINRED0147,2025-01-06,0.2
WINRED0154,2025-01-06,0.2
WINRED0159,2025-01-06,0.1
WINSPA0180,2025-01-06,0.1106
LONLON0185,2025-01-06,0.2
LONLON0186,2025-01-06,0.1257
LONLON0188,2025-01-06,0.3325
LONPLA0198,2025-01-06,0.1
HOUBAK0221,2025-01-06,0.2
HOUFRE0223,2025-01-06,0.25
BATSAN0237,2025-01-06,0.1057
BATADU0242,2025-01-06,0.2
BATCOT0245,2025-01-06,0.278
BATBAR0250,2025-01-06,0.1
BATLIQ0254,2025-01-06,0.1
BATINT0258,2025-01-06,0.1
BATTOO0273,2025-01-06,0.2
BATTOO0276,2025-01-06,0.2
BATSHA0279,2025-01-06,0.2159
BATSHA0280,2025-01-06,0.2
BATCON0298,2025-01-06,0.3124
BATHAI0305,2025-01-06,0.1413
BATHAI0308,2025-01-06,0.2761
BATBAT0325,2025-01-06,0.0913
BATBAT0333,2025-01-06,0.112
BATBOD0337,2025-01-06,0.2127
BATBOD0338,2025-01-06,0.1
BATCLE0347,2025-01-06,0.1987
BATCLE0349,2025-01-06,0.1
BATPRE0352,2025-01-06,0.15
BATPRE0353,2025-01-06,0.0832
BATRAZ0364,2025-01-06,0.126
LAULIQ0377,2025-01-06,0.25
LAUDES0388,2025-01-06,0.0996
LAUFAB0390,2025-01-06,0.15
LAULAU0395,2025-01-06,0.1715
LAULAU0396,2025-01-06,0.1278
HOUDIS0417,2025-01-06,0.1
HOUDIS0419,2025-01-06,0.15
HOUDIS0422,2025-01-06,0.3454
HOUBAT0426,2025-01-06,0.1236
HOUDET0436,2025-01-06,0.1334
HOUGLA0442,2025-01-06,0.2
HOUINS0448,2025-01-06,0.1
HOUINS0450,2025-01-06,0.2
HOUGLO0453,2025-01-06,0.25
BABDIA0463,2025-01-06,0.1
BABDIA0465,2025-01-06,0.2
BABCOO0471,2025-01-06,0.1294
BABPAS0475,2025-01-06,0.3037
BABHOM0487,2025-01-06,0.2
BABCAR0494,2025-01-06,0.1
FRUCHE0502,2025-01-06,0.25
FRUREA0543,2025-01-06,0.0797
FRUSOU0548,2025-01-06,0.2
FRUSOU0551,2025-01-06,0.1741
FRULEA0553,2025-01-06,0.15
LONCAN0557,2025-01-06,0.2
LONDRI0561,2025-01-06,0.1
LONDRI0578,2025-01-06,0.2
LONSEE0580,2025-01-06,0.2
SWESNA0584,2025-01-06,0.3039
SWESNA0585,2025-01-06,0.15
SWESNA0595,2025-01-06,0.15
SWECOO0600,2025-01-06,0.1234
SWECOO0606,2025-01-06,0.1944
SWECOO0608,2025-01-06,0.25
SWECOO0615,2025-01-06,0.1384
SWECOO0616,2025-01-06,0.15
SWEIND0620,2025-01-06,0.2
SWESNA0633,2025-01-06,0.0862
SWESNA0637,2025-01-06,0.2
SWESNA0638,2025-01-06,0.25
SWECAN0641,2025-01-06,0.0715
SWEFLA0654,2025-01-06,0.1
SWESPR0658,2025-01-06,0.1
SWESPR0660,2025-01-06,0.1
SWESPR0661,2025-01-06,0.1245
SWECHO0664,2025-01-06,0.3359
SWECHO0668,2025-01-06,0.15
SWECER0678,2025-01-06,0.1518
SWERUS0684,2025-01-06,0.3056
SWEMIL0687,2025-01-06,0.1905
SWEJAM0691,2025-01-06,0.3447
SWEJAM0692,2025-01-06,0.2
SWEJAM0694,2025-01-06,0.313
FLOFLO0700,2025-01-06,0.2
FLOFLO0704,2025-01-06,0.2
FLOFLO0706,2025-01-06,0.2705
FLOYEA0710,2025-01-06,0.2
FLOYEA0712,2025-01-06,0.3054
PASRIC0720,2025-01-06,0.3143
PASEGG0749,2025-01-06,0.15
BREFLA0787,2025-01-06,0.25
BRERIC0792,2025-01-06,0.1
BREPAC0793,2025-01-06,0.25
BREPAC0795,2025-01-06,0.25
SAUMAY0851,2025-01-06,0.0636
SAUKET0855,2025-01-06,0.25
PASREA0874,2025-01-06,0.2
PASTOM0880,2025-01-06,0.15
SPIHER0888,2025-01-06,0.25
VINOLI0900,2025-01-06,0.2253
VINSUN0910,2025-01-06,0.2
SAVCHI0913,2025-01-06,0.2458
SAVCHI0917,2025-01-06,0.15
PETWET0927,2025-01-06,0.2817
PETWET0934,2025-01-06,0.15
PETDRY0954,2025-01-06,0.25
CANPEE0960,2025-01-06,0.0791
CANPEA0962,2025-01-06,0.1
CANBEA0966,2025-01-06,0.1
CANCAN0994,2025-01-06,0.25
CANTUN1002,2025-01-06,0.3378
CANTUN1003,2025-01-06,0.0801
CANTUN1007,2025-01-06,0.1
CANANC1016,2025-01-06,0.1388
CANOTH1018,2025-01-06,0.1
REFYOG1022,2025-01-06,0.25
REFCHE1043,2025-01-06,0.2
REFCHE1045,2025-01-06,0.25
REFCHE1049,2025-01-06,0.2
REFCHE1055,2025-01-06,0.15
REFCHE1060,2025-01-06,0.235
FROFRO1079,2025-01-06,0.1
MEABEE1101,2025-01-06,0.15
MEABEE1103,2025-01-06,0.1
MEAPOR1105,2025-01-06,0.2
MEAPOR1106,2025-01-06,0.15
MEAPOR1108,2025-01-06,0.1
MEACHI1114,2025-01-06,0.25
MEACHI1117,2025-01-06,0.25
MEASAU1118,2025-01-06,0.2
MEACOL1123,2025-01-06,0.185
MEACOL1129,2025-01-06,0.25
FISSMO1142,2025-01-06,0.15
BEVWAT0001,2025-01-07,0.2
BEVWAT0003,2025-01-07,0.1614
BEVWAT0006,2025-01-07,0.15
BEVICE0027,2025-01-07,0.1
BEVENE0029,2025-01-07,0.25
BEVENE0030,2025-01-07,0.1
BEVENE0031,2025-01-07,0.2794
BEVENE0035,2025-01-07,0.2
BEVFLA0037,2025-01-07,0.3205
BEVJUI0042,2025-01-07,0.25
BEVJUI0046,2025-01-07,0.25
BEVJUI0048,2025-01-07,0.0981
SPIGIN0079,2025-01-07,0.25
SPIVOD0081,2025-01-07,0.25
BEENON0111,2025-01-07,0.1
WINWHI0117,2025-01-07,0.2631
WINWHI0125,2025-01-07,0.1
WINWHI0132,2025-01-07,0.2093
WINWHI0133,2025-01-07,0.1
WINSPA0134,2025-01-07,0.2066
WINSPA0136,2025-01-07,0.3188
WINRED0140,2025-01-07,0.2
WINRED0142,2025-01-07,0.25
WINRED0147,2025-01-07,0.25
WINRED0154,2025-01-07,0.2
WINRED0160,2025-01-07,0.1
WINSPA0170,2025-01-07,0.15
WINSPA0180,2025-01-07,0.1106
WINDES0184,2025-01-07,0.15
LONLON0186,2025-01-07,0.1257
LONLON0188,2025-01-07,0.3325
LONCRE0202,2025-01-07,0.2
BATWIP0229,2025-01-07,0.2
BATSAN0237,2025-01-07,0.1057
BATADU0240,2025-01-07,0.25
BATCOT0245,2025-01-07,0.278
BATTOO0266,2025-01-07,0.25
BATSHA0279,2025-01-07,0.2159
BATSHA0288,2025-01-07,0.2
BATCON0298,2025-01-07,0.3124
BATHAI0305,2025-01-07,0.1413
BATHAI0308,2025-01-07,0.2761
BATBAT0325,2025-01-07,0.0913
BATBAT0326,2025-01-07,0.25
BATBAT0327,2025-01-07,0.15
BATBAT0333,2025-01-07,0.112
BATBOD0337,2025-01-07,0.2127
BATCLE0347,2025-01-07,0.1987
BATACE0351,2025-01-07,0.25
BATPRE0353,2025-01-07,0.0832
BATRAZ0356,2025-01-07,0.25
BATRAZ0364,2025-01-07,0.126
BATRAZ0365,2025-01-07,0.2
LAUDES0388,2025-01-07,0.0996
LAUFAB0392,2025-01-07,0.25
LAULAU0395,2025-01-07,0.1715
LAULAU0396,2025-01-07,0.1278
LAUBLE0400,2025-01-07,0.15
HOUDIS0415,2025-01-07,0.2
HOUDIS0422,2025-01-07,0.3454
HOUBAT0426,2025-01-07,0.1236
HOUBAT0427,2025-01-07,0.2
HOUDET0436,2025-01-07,0.1334
HOUINS0446,2025-01-07,0.2
HOUGLO0455,2025-01-07,0.2
BABDIA0463,2025-01-07,0.2
BABDIA0466,2025-01-07,0.1
BABDIA0467,2025-01-07,0.25
BABCOO0471,2025-01-07,0.1294
BABPAS0474,2025-01-07,0.2
BABPAS0475,2025-01-07,0.3037
BABBAB0480,2025-01-07,0.2
BABHOM0482,2025-01-07,0.1
BABHOM0485,2025-01-07,0.1
BABHOM0492,2025-01-07,0.1
BABHOM0493,2025-01-07,0.15
FRUBAN0508,2025-01-07,0.15
FRUMEL0513,2025-01-07,0.15
FRUGRE0520,2025-01-07,0.25
FRUTOM0522,2025-01-07,0.25
FRURAD0534,2025-01-07,0.1
FRUREA0543,2025-01-07,0.0797
FRUSOU0551,2025-01-07,0.1741
LONFRU0560,2025-01-07,0.25
LONOTH0571,2025-01-07,0.1
LONOTH0576,2025-01-07,0.15
LONDRI0577,2025-01-07,0.1
SWESNA0584,2025-01-07,0.3039
SWESNA0585,2025-01-07,0.1
SWESNA0588,2025-01-07,0.1
SWESNA0592,2025-01-07,0.2
SWECOO0600,2025-01-07,0.1234
SWECOO0602,2025-01-07,0.15
SWECOO0606,2025-01-07,0.1944
SWECOO0607,2025-01-07,0.1
SWECOO0615,2025-01-07,0.1384
SWEIND0620,2025-01-07,0.1038
SWEIND0621,2025-01-07,0.1
SWESNA0628,2025-01-07,0.15
SWESNA0633,2025-01-07,0.0862
SWECAN0641,2025-01-07,0.0715
SWEPUD0656,2025-01-07,0.25
SWESPR0661,2025-01-07,0.1245
SWECHO0664,2025-01-07,0.3359
SWECER0678,2025-01-07,0.1518
SWERUS0684,2025-01-07,0.3056
SWEMIL0686,2025-01-07,0.25
SWEMIL0687,2025-01-07,0.1905
SWEJAM0691,2025-01-07,0.3447
SWEJAM0694,2025-01-07,0.313
FLOFLO0702,2025-01-07,0.1
FLOFLO0704,2025-01-07,0.2
FLOFLO0706,2025-01-07,0.2705
FLOYEA0712,2025-01-07,0.3054
PASRIC0720,2025-01-07,0.3143
PASRIC0722,2025-01-07,0.15
PASSPE0727,2025-01-07,0.1
PASPAS0745,2025-01-07,0.2
PASEGG0747,2025-01-07,0.1
PASSOU0758,2025-01-07,0.15
GLUCOO0773,2025-01-07,0.15
BREBRE0782,2025-01-07,0.2
BREFLA0786,2025-01-07,0.2
BRERIC0788,2025-01-07,0.15
BREPAC0794,2025-01-07,0.2
BREPAC0796,2025-01-07,0.1
BREPIZ0804,2025-01-07,0.1
BRETAR0811,2025-01-07,0.2
BRETAR0812,2025-01-07,0.1
HOTGRO0817,2025-01-07,0.1
HOTCOF0822,2025-01-07,0.2
HOTTEA0838,2025-01-07,0.1
SAUMAY0851,2025-01-07,0.0636
PASREA0868,2025-01-07,0.15
PASTOM0876,2025-01-07,0.2
VINOLI0900,2025-01-07,0.2253
SAVCHI0913,2025-01-07,0.2458
PETWET0927,2025-01-07,0.2817
PETDRY0955,2025-01-07,0.2
CANPEE0960,2025-01-07,0.0791
CANOTH0970,2025-01-07,0.1
CANVEG0978,2025-01-07,0.1
CANCON0990,2025-01-07,0.15
CANTUN1000,2025-01-07,0.15
CANTUN1002,2025-01-07,0.3378
CANTUN1003,2025-01-07,0.1
CANANC1014,2025-01-07,0.25
CANANC1015,2025-01-07,0.2
CANANC1016,2025-01-07,0.1388
REFYOG1022,2025-01-07,0.2
REFFRE1033,2025-01-07,0.25
REFFRE1034,2025-01-07,0.2
REFFRE1039,2025-01-07,0.15
REFBUT1042,2025-01-07,0.2
REFCHE1060,2025-01-07,0.235
REFPIE1063,2025-01-07,0.1
FROFRO1072,2025-01-07,0.25
FROICE1082,2025-01-07,0.15
MEABEE1100,2025-01-07,0.25
MEABEE1102,2025-01-07,0.15
MEASAU1118,2025-01-07,0.2
MEACOL1123,2025-01-07,0.185
MEACOL1124,2025-01-07,0.15
MEACOL1126,2025-01-07,0.2
FISSMO1142,2025-01-07,0.15
BEVWAT0003,2025-01-08,0.1614
BEVCOL0020,2025-01-08,0.2
BEVENE0031,2025-01-08,0.2794
BEVFLA0037,2025-01-08,0.3205
BEVJUI0048,2025-01-08,0.0981
SPIALC0055,2025-01-08,0.25
SPIWHI0072,2025-01-08,0.25
SPIVOD0081,2025-01-08,0.25
BEEPRE0099,2025-01-08,0.2
BEENON0111,2025-01-08,0.2
WINWHI0117,2025-01-08,0.2631
WINWHI0119,2025-01-08,0.15
WINWHI0121,2025-01-08,0.15
WINWHI0132,2025-01-08,0.2093
WINSPA0134,2025-01-08,0.2066
WINSPA0135,2025-01-08,0.15
WINSPA0136,2025-01-08,0.3188
WINRED0152,2025-01-08,0.1
WINSPA0167,2025-01-08,0.2
WINSPA0174,2025-01-08,0.15
WINSPA0180,2025-01-08,0.1106
LONLON0186,2025-01-08,0.1257
LONLON0188,2025-01-08,0.3325
HOUTIS0211,2025-01-08,0.1
HOUFIL0218,2025-01-08,0.1
HOUTOO0225,2025-01-08,0.15
BATSAN0237,2025-01-08,0.1057
BATCOT0245,2025-01-08,0.278
BATTOI0247,2025-01-08,0.15
BATLIQ0254,2025-01-08,0.1
BATTOO0261,2025-01-08,0.1
BATSHA0279,2025-01-08,0.2159
BATSHA0287,2025-01-08,0.15
BATCON0298,2025-01-08,0.3124
BATHAI0302,2025-01-08,0.2
BATHAI0303,2025-01-08,0.25
BATHAI0304,2025-01-08,0.25
BATHAI0305,2025-01-08,0.1413
BATHAI0308,2025-01-08,0.2761
BATBAT0322,2025-01-08,0.15
BATBAT0325,2025-01-08,0.0913
BATBAT0333,2025-01-08,0.112
BATBOD0337,2025-01-08,0.2127
BATCLE0347,2025-01-08,0.1987
BATPRE0353,2025-01-08,0.0832
BATRAZ0358,2025-01-08,0.25
BATRAZ0364,2025-01-08,0.126
BATTRA0374,2025-01-08,0.15
LAUDES0388,2025-01-08,0.0996
LAULAU0395,2025-01-08,0.1715
LAULAU0396,2025-01-08,0.1278
HOUBLE0406,2025-01-08,0.25
HOUDIS0422,2025-01-08,0.3454
HOUBAT0426,2025-01-08,0.1236
HOUDET0436,2025-01-08,0.1334
HOUDET0439,2025-01-08,0.1
HOUGLA0442,2025-01-08,0.25
HOUINS0446,2025-01-08,0.25
HOUINS0451,2025-01-08,0.15
HOUSPO0456,2025-01-08,0.1
BABCOO0471,2025-01-08,0.1294
BABPAS0475,2025-01-08,0.3037
BABCAR0498,2025-01-08,0.2
FRUPEP0524,2025-01-08,0.25
FRUEGG0525,2025-01-08,0.2
FRUREA0539,2025-01-08,0.15
FRUREA0543,2025-01-08,0.0797
FRUSOU0550,2025-01-08,0.1
FRUSOU0551,2025-01-08,0.1741
LONCAN0557,2025-01-08,0.25
LONFRU0560,2025-01-08,0.1
LONSEE0581,2025-01-08,0.2
SWESNA0584,2025-01-08,0.3039
SWECOO0600,2025-01-08,0.1234
SWECOO0606,2025-01-08,0.1944
SWECOO0615,2025-01-08,0.1384
SWEIND0619,2025-01-08,0.1
SWEIND0620,2025-01-08,0.1038
SWEIND0622,2025-01-08,0.2
SWESNA0629,2025-01-08,0.1
SWESNA0633,2025-01-08,0.0862
SWECAN0641,2025-01-08,0.0715
SWECAN0644,2025-01-08,0.25
SWECAN0645,2025-01-08,0.2
SWECAN0646,2025-01-08,0.25
SWEFLA0651,2025-01-08,0.15
SWEPUD0657,2025-01-08,0.2
SWESPR0661,2025-01-08,0.1245
SWECHO0663,2025-01-08,0.1
SWECHO0664,2025-01-08,0.3359
SWECHO0667,2025-01-08,0.25
SWECER0678,2025-01-08,0.1518
SWERUS0684,2025-01-08,0.3056
SWEMIL0687,2025-01-08,0.1905
SWEJAM0691,2025-01-08,0.3447
SWEJAM0694,2025-01-08,0.313
FLOFLO0703,2025-01-08,0.1
FLOFLO0706,2025-01-08,0.2705
FLOYEA0712,2025-01-08,0.3054
FLOSAL0714,2025-01-08,0.1
PASRIC0720,2025-01-08,0.3143
PASRIC0722,2025-01-08,0.25
PASSOU0758,2025-01-08,0.15
PASSTO0762,2025-01-08,0.25
GLUCOO0771,2025-01-08,0.2
GLUCOO0773,2025-01-08,0.1
GLURIC0774,2025-01-08,0.1
BREBRE0803,2025-01-08,0.25
BRECRA0807,2025-01-08,0.25
BRECRA0808,2025-01-08,0.1
HOTCOF0823,2025-01-08,0.1
HOTCOF0826,2025-01-08,0.1
HOTINS0829,2025-01-08,0.1
SAUMAY0851,2025-01-08,0.0636
SAUMAY0853,2025-01-08,0.25
PASREA0871,2025-01-08,0.2
SPISPI0884,2025-01-08,0.2
VINOLI0900,2025-01-08,0.2253
SAVCHI0912,2025-01-08,0.1
SAVCHI0913,2025-01-08,0.2458
SAVCHI0916,2025-01-08,0.1
PETWET0927,2025-01-08,0.2817
PETWET0934,2025-01-08,0.1
PETDRY0936,2025-01-08,0.15
PETWET0944,2025-01-08,0.25
CANPEE0960,2025-01-08,0.0791
CANOTH0969,2025-01-08,0.25
CANOTH0971,2025-01-08,0.15
CANVEG0974,2025-01-08,0.2
CANTUN1002,2025-01-08,0.3378
CANTUN1003,2025-01-08,0.0801
CANTUN1008,2025-01-08,0.1
CANANC1016,2025-01-08,0.1388
REFYOG1023,2025-01-08,0.2
REFFRE1028,2025-01-08,0.15
REFFRE1033,2025-01-08,0.1
REFCHE1043,2025-01-08,0.1
REFCHE1060,2025-01-08,0.235
FROICE1081,2025-01-08,0.1
FROFRO1094,2025-01-08,0.15
MEABEE1099,2025-01-08,0.15
MEACHI1116,2025-01-08,0.15
MEACOL1123,2025-01-08,0.185
FISFRE1135,2025-01-08,0.25
BEVWAT0003,2025-01-09,0.1614
BEVENE0031,2025-01-09,0.2794
BEVFLA0037,2025-01-09,0.3205
BEVJUI0042,2025-01-09,0.1
BEVJUI0048,2025-01-09,0.0981
BEVSYR0051,2025-01-09,0.15
SPIGRA0067,2025-01-09,0.25
SPIGRA0068,2025-01-09,0.2
BEESTA0085,2025-01-09,0.15
BEESTA0086,2025-01-09,0.25
BEESTA0092,2025-01-09,0.1
BEEPRE0100,2025-01-09,0.2
WINWHI0117,2025-01-09,0.2631
WINWHI0127,2025-01-09,0.2
WINWHI0132,2025-01-09,0.2093
WINSPA0134,2025-01-09,0.2066
WINSPA0136,2025-01-09,0.3188
WINRED0142,2025-01-09,0.2
WINRED0160,2025-01-09,0.2
WINSPA0170,2025-01-09,0.15
WINROS0175,2025-01-09,0.2
WINROS0176,2025-01-09,0.25
WINSPA0180,2025-01-09,0.1106
LONLON0186,2025-01-09,0.1257
LONLON0188,2025-01-09,0.3325
LONLON0191,2025-01-09,0.15
LONPLA0199,2025-01-09,0.1
BATSAN0237,2025-01-09,0.1057
BATADU0239,2025-01-09,0.2
BATADU0242,2025-01-09,0.25
BATCOT0245,2025-01-09,0.278
BATLIQ0251,2025-01-09,0.15
BATLIQ0252,2025-01-09,0.25
BATTOO0273,2025-01-09,0.2
BATSHA0279,2025-01-09,0.2159
BATCON0298,2025-01-09,0.3124
BATHAI0305,2025-01-09,0.1413
BATHAI0308,2025-01-09,0.2761
BATDEO0321,2025-01-09,0.1
BATBAT0325,2025-01-09,0.0913
BATBAT0333,2025-01-09,0.112
BATBOD0337,2025-01-09,0.2127
BATCLE0347,2025-01-09,0.1987
BATPRE0353,2025-01-09,0.0832
BATRAZ0364,2025-01-09,0.126
LAUHAN0376,2025-01-09,0.15
LAUPOW0385,2025-01-09,0.25
LAUDES0388,2025-01-09,0.0996
LAUFAB0390,2025-01-09,0.15
LAULAU0395,2025-01-09,0.1715
LAULAU0396,2025-01-09,0.1278
LAUSTA0405,2025-01-09,0.15
HOUDIS0415,2025-01-09,0.2
HOUDIS0420,2025-01-09,0.25
HOUDIS0422,2025-01-09,0.3454
HOUBAT0426,2025-01-09,0.1236
HOUAIR0432,2025-01-09,0.25
HOUDET0436,2025-01-09,0.1334
BABDIA0463,2025-01-09,0.1
BABDIA0467,2025-01-09,0.25
BABCOO0471,2025-01-09,0.1294
BABPAS0475,2025-01-09,0.3037
BABHOM0488,2025-01-09,0.2
FRUPEA0501,2025-01-09,0.25
FRUKIW0509,2025-01-09,0.25
FRUREA0543,2025-01-09,0.15
FRUSOU0551,2025-01-09,0.1741
LONDRI0561,2025-01-09,0.25
SWESNA0582,2025-01-09,0.25
SWESNA0584,2025-01-09,0.3039
SWESNA0591,2025-01-09,0.15
SWESNA0594,2025-01-09,0.25
SWECOO0600,2025-01-09,0.2
SWECOO0606,2025-01-09,0.1944
SWECOO0615,2025-01-09,0.1384
SWEIND0620,2025-01-09,0.1038
SWESNA0632,2025-01-09,0.1
SWESNA0633,2025-01-09,0.25
SWECAN0641,2025-01-09,0.0715
SWECOC0655,2025-01-09,0.2
SWESPR0661,2025-01-09,0.1245
SWECHO0664,2025-01-09,0.3359
SWECER0678,2025-01-09,0.25
SWERUS0684,2025-01-09,0.3056
SWEMIL0687,2025-01-09,0.1905
SWEJAM0691,2025-01-09,0.3447
SWEJAM0694,2025-01-09,0.313
FLOSUG0699,2025-01-09,0.2
FLOFLO0706,2025-01-09,0.2705
FLOCOR0709,2025-01-09,0.1
FLOYEA0712,2025-01-09,0.3054
PASRIC0717,2025-01-09,0.15
PASRIC0720,2025-01-09,0.3143
PASSOU0755,2025-01-09,0.1
GLUPAS0769,2025-01-09,0.1
BREBRE0783,2025-01-09,0.2
BRERIC0790,2025-01-09,0.1
HOTDEC0840,2025-01-09,0.15
HOTINS0841,2025-01-09,0.1
HOTOTH0845,2025-01-09,0.15
SAUMAY0851,2025-01-09,0.0636
SAUOTH0864,2025-01-09,0.25
PASREA0867,2025-01-09,0.25
PASTOM0879,2025-01-09,0.2
PASTOM0881,2025-01-09,0.25
PASTOM0882,2025-01-09,0.1
SPIHER0888,2025-01-09,0.25
SPIHER0890,2025-01-09,0.25
SPIFLA0893,2025-01-09,0.2
VINWHI0895,2025-01-09,0.2
VINOLI0900,2025-01-09,0.2253
SAVCHI0913,2025-01-09,0.2458
SAVPOP0922,2025-01-09,0.1
PETWET0927,2025-01-09,0.2817
PETDOG0957,2025-01-09,0.2
CANPEE0960,2025-01-09,0.0791
CANVEG0974,2025-01-09,0.2
CANOLI0986,2025-01-09,0.25
CANOLI0987,2025-01-09,0.2
CANCON0989,2025-01-09,0.1
CANCAN0994,2025-01-09,0.15
CANTUN1001,2025-01-09,0.15
CANTUN1002,2025-01-09,0.3378
CANTUN1003,2025-01-09,0.0801
CANANC1016,2025-01-09,0.1388
CANOTH1018,2025-01-09,0.1
REFFRE1029,2025-01-09,0.15
REFFRE1035,2025-01-09,0.25
REFCHE1051,2025-01-09,0.2
REFCHE1055,2025-01-09,0.25
REFCHE1060,2025-01-09,0.235
FROFRO1078,2025-01-09,0.25
FROICE1085,2025-01-09,0.2
MEABEE1101,2025-01-09,0.1
MEABEE1103,2025-01-09,0.25
MEACOL1123,2025-01-09,0.185
FISSHE1140,2025-01-09,0.15
BEVWAT0003,2025-01-10,0.1614
BEVFRU0016,2025-01-10,0.1
BEVENE0031,2025-01-10,0.2794
BEVFLA0037,2025-01-10,0.3205
BEVJUI0045,2025-01-10,0.1
BEVJUI0048,2025-01-10,0.0981
SPICOG0071,2025-01-10,0.2
SPIWHI0073,2025-01-10,0.2
BEESTA0092,2025-01-10,0.2
WINWHI0117,2025-01-10,0.2631
WINWHI0122,2025-01-10,0.15
WINWHI0132,2025-01-10,0.2093
WINSPA0134,2025-01-10,0.2066
WINSPA0136,2025-01-10,0.3188
WINSPA0138,2025-01-10,0.15
WINRED0153,2025-01-10,0.1
WINROS0175,2025-01-10,0.1
WINSPA0180,2025-01-10,0.1106
LONLON0186,2025-01-10,0.1257
LONLON0188,2025-01-10,0.3325
LONPLA0194,2025-01-10,0.1
LONCRE0201,2025-01-10,0.25
HOUPAP0206,2025-01-10,0.1
HOUBAK0221,2025-01-10,0.1
BATWIP0229,2025-01-10,0.2
BATSAN0230,2025-01-10,0.1
BATSAN0236,2025-01-10,0.2
BATSAN0237,2025-01-10,0.1057
BATCOT0245,2025-01-10,0.278
BATCOT0246,2025-01-10,0.1
BATMOU0268,2025-01-10,0.1
BATTOO0275,2025-01-10,0.15
BATSHA0279,2025-01-10,0.2159
BATSHA0286,2025-01-10,0.15
BATCON0292,2025-01-10,0.15
BATCON0296,2025-01-10,0.1
BATCON0298,2025-01-10,0.3124
BATHAI0304,2025-01-10,0.1
BATHAI0305,2025-01-10,0.1413
BATHAI0308,2025-01-10,0.2761
BATBAT0325,2025-01-10,0.0913
BATBAT0332,2025-01-10,0.1
BATBAT0333,2025-01-10,0.112
BATBOD0337,2025-01-10,0.2127
BATCLE0347,2025-01-10,0.1987
BATPRE0353,2025-01-10,0.0832
BATRAZ0364,2025-01-10,0.126
LAULIQ0378,2025-01-10,0.15
LAUDES0388,2025-01-10,0.0996
LAULAU0395,2025-01-10,0.1715
LAULAU0396,2025-01-10,0.1278
LAUBLE0399,2025-01-10,0.1
HOUDIS0421,2025-01-10,0.15
HOUDIS0422,2025-01-10,0.3454
HOUBAT0424,2025-01-10,0.15
HOUBAT0426,2025-01-10,0.1236
HOUDRA0428,2025-01-10,0.15
HOUDRA0429,2025-01-10,0.1
HOUDET0436,2025-01-10,0.1334
HOUDET0440,2025-01-10,0.1
HOUGLO0455,2025-01-10,0.2
HOUSPO0461,2025-01-10,0.25
BABCOO0471,2025-01-10,0.1294
BABPAS0475,2025-01-10,0.3037
BABCAR0496,2025-01-10,0.15
FRUPLU0505,2025-01-10,0.2
FRUBRO0530,2025-01-10,0.15
FRUREA0541,2025-01-10,0.1
FRUREA0543,2025-01-10,0.0797
FRUSOU0546,2025-01-10,0.15
FRUSOU0549,2025-01-10,0.25
FRUSOU0551,2025-01-10,0.1741
LONOTH0571,2025-01-10,0.1
LONDRI0578,2025-01-10,0.2
SWESNA0584,2025-01-10,0.3039
SWESNA0587,2025-01-10,0.25
SWESNA0592,2025-01-10,0.2
SWECOO0600,2025-01-10,0.1234
SWECOO0606,2025-01-10,0.1944
SWECOO0615,2025-01-10,0.1384
SWEIND0620,2025-01-10,0.1038
SWESNA0633,2025-01-10,0.0862
SWECAN0641,2025-01-10,0.0715
SWEFLA0654,2025-01-10,0.1
SWECOC0655,2025-01-10,0.1
SWEPUD0657,2025-01-10,0.1
SWESPR0661,2025-01-10,0.1245
SWECHO0664,2025-01-10,0.3359
SWECHO0667,2025-01-10,0.2
SWECER0678,2025-01-10,0.1518
SWERUS0684,2025-01-10,0.3056
SWEMIL0687,2025-01-10,0.1905
SWEJAM0691,2025-01-10,0.3447
SWEJAM0692,2025-01-10,0.25
SWEJAM0694,2025-01-10,0.313
FLOFLO0706,2025-01-10,0.2705
FLOYEA0712,2025-01-10,0.3054
FLOSAL0715,2025-01-10,0.25
PASRIC0720,2025-01-10,0.3143
PASPAS0731,2025-01-10,0.2
PASPAS0742,2025-01-10,0.15
PASEGG0749,2025-01-10,0.1
PASEGG0753,2025-01-10,0.15
PASSTO0761,2025-01-10,0.2
BREPAC0793,2025-01-10,0.15
BREPAC0799,2025-01-10,0.25
BRECRA0809,2025-01-10,0.25
HOTDEC0818,2025-01-10,0.15
HOTCOF0821,2025-01-10,0.2
