shelf_id,x,y,w,h,label,zone,aisle
FVW24,16.2,16.15,1.0,0.7,FVW24 (Fruits and Vegetables),🥬 Produce,10
FVW34,16.2,17.0,1.0,0.7,FVW34 (Fruits and Vegetables),🥬 Produce,10
FVW37,16.2,17.85,1.0,0.7,FVW37 (Fruits and Vegetables),🥬 Produce,10
FVW39,16.2,18.7,1.0,0.7,FVW39 (Fruits and Vegetables),🥬 Produce,10
FVW49,16.2,19.55,1.0,0.7,FVW49 (Fruits and Vegetables),🥬 Produce,10
FVW50,16.2,20.4,1.0,0.7,FVW50 (Fruits and Vegetables),🥬 Produce,10
FVW54,16.2,21.25,1.0,0.7,FVW54 (Fruits and Vegetables),🥬 Produce,10
FVW70,16.2,22.1,1.0,0.7,FVW70 (Fruits and Vegetables),🥬 Produce,10
FVW74,16.2,22.95,1.0,0.7,FVW74 (Fruits and Vegetables),🥬 Produce,10
FVW85,16.2,23.8,1.0,0.7,FVW85 (Fruits and Vegetables),🥬 Produce,10
FVW95,16.2,24.65,1.0,0.7,FVW95 (Fruits and Vegetables),🥬 Produce,10
FVX07,18.0,0.0,1.0,0.7,FVX07 (Fruits and Vegetables),🥬 Produce,11
FVX14,18.0,0.85,1.0,0.7,FVX14 (Fruits and Vegetables),🥬 Produce,11
FVX22,18.0,1.7,1.0,0.7,FVX22 (Fruits and Vegetables),🥬 Produce,11
FVX43,18.0,2.55,1.0,0.7,FVX43 (Fruits and Vegetables),🥬 Produce,11
FVX46,18.0,3.4,1.0,0.7,FVX46 (Fruits and Vegetables),🥬 Produce,11
FVX48,18.0,4.25,1.0,0.7,FVX48 (Fruits and Vegetables),🥬 Produce,11
FVX52,18.0,5.1,1.0,0.7,FVX52 (Fruits and Vegetables),🥬 Produce,11
FVX54,18.0,5.95,1.0,0.7,FVX54 (Fruits and Vegetables),🥬 Produce,11
FVX57,18.0,6.8,1.0,0.7,FVX57 (Fruits and Vegetables),🥬 Produce,11
FVX58,18.0,7.65,1.0,0.7,FVX58 (Fruits and Vegetables),🥬 Produce,11
FVX83,18.0,8.5,1.0,0.7,FVX83 (Fruits and Vegetables),🥬 Produce,11
FVX90,18.0,9.35,1.0,0.7,FVX90 (Fruits and Vegetables),🥬 Produce,11
FVY05,18.0,10.2,1.0,0.7,FVY05 (Fruits and Vegetables),🥬 Produce,11
FVY12,18.0,11.05,1.0,0.7,FVY12 (Fruits and Vegetables),🥬 Produce,11
FVY14,18.0,11.9,1.0,0.7,FVY14 (Fruits and Vegetables),🥬 Produce,11
FVY16,18.0,12.75,1.0,0.7,FVY16 (Fruits and Vegetables),🥬 Produce,11
FVY21,18.0,13.6,1.0,0.7,FVY21 (Fruits and Vegetables),🥬 Produce,11
FVY38,18.0,14.45,1.0,0.7,FVY38 (Fruits and Vegetables),🥬 Produce,11
FVY40,18.0,15.3,1.0,0.7,FVY40 (Fruits and Vegetables),🥬 Produce,11
FVY47,18.0,16.15,1.0,0.7,FVY47 (Fruits and Vegetables),🥬 Produce,11
FVY50,18.0,17.0,1.0,0.7,FVY50 (Fruits and Vegetables),🥬 Produce,11
FVY69,18.0,17.85,1.0,0.7,FVY69 (Fruits and Vegetables),🥬 Produce,11
FVY73,18.0,18.7,1.0,0.7,FVY73 (Fruits and Vegetables),🥬 Produce,11
FVY77,18.0,19.55,1.0,0.7,FVY77 (Fruits and Vegetables),🥬 Produce,11
FVY80,18.0,20.4,1.0,0.7,FVY80 (Fruits and Vegetables),🥬 Produce,11
FVY92,18.0,21.25,1.0,0.7,FVY92 (Fruits and Vegetables),🥬 Produce,11
FVY93,18.0,22.1,1.0,0.7,FVY93 (Fruits and Vegetables),🥬 Produce,11
FVY97,18.0,22.95,1.0,0.7,FVY97 (Fruits and Vegetables),🥬 Produce,11
FVZ17,18.0,23.8,1.0,0.7,FVZ17 (Fruits and Vegetables),🥬 Produce,11
FVZ20,18.0,24.65,1.0,0.7,FVZ20 (Fruits and Vegetables),🥬 Produce,11
FVZ28,19.8,0.0,1.0,0.7,FVZ28 (Fruits and Vegetables),🥬 Produce,12
FVZ40,19.8,0.85,1.0,0.7,FVZ40 (Fruits and Vegetables),🥬 Produce,12
FVZ64,19.8,1.7,1.0,0.7,FVZ64 (Fruits and Vegetables),🥬 Produce,12
FVZ65,19.8,2.55,1.0,0.7,FVZ65 (Fruits and Vegetables),🥬 Produce,12
FVZ71,19.8,3.4,1.0,0.7,FVZ71 (Fruits and Vegetables),🥬 Produce,12
FVZ73,19.8,4.25,1.0,0.7,FVZ73 (Fruits and Vegetables),🥬 Produce,12
FVZ75,19.8,5.1,1.0,0.7,FVZ75 (Fruits and Vegetables),🥬 Produce,12
FVZ77,19.8,5.95,1.0,0.7,FVZ77 (Fruits and Vegetables),🥬 Produce,12
FVZ82,19.8,6.8,1.0,0.7,FVZ82 (Fruits and Vegetables),🥬 Produce,12
FVZ83,19.8,7.65,1.0,0.7,FVZ83 (Fruits and Vegetables),🥬 Produce,12
FVZ90,19.8,8.5,1.0,0.7,FVZ90 (Fruits and Vegetables),🥬 Produce,12
FVZ96,19.8,9.35,1.0,0.7,FVZ96 (Fruits and Vegetables),🥬 Produce,12
DAA11,23.6,0.0,1.0,0.7,DAA11 (Dairy),🥶 Fresh & Fridge,1
DAA20,23.6,0.85,1.0,0.7,DAA20 (Dairy),🥶 Fresh & Fridge,1
DAA32,23.6,1.7,1.0,0.7,DAA32 (Dairy),🥶 Fresh & Fridge,1
DAA49,23.6,2.55,1.0,0.7,DAA49 (Dairy),🥶 Fresh & Fridge,1
DAA56,23.6,3.4,1.0,0.7,DAA56 (Dairy),🥶 Fresh & Fridge,1
DAA74,23.6,4.25,1.0,0.7,DAA74 (Dairy),🥶 Fresh & Fridge,1
DAA79,23.6,5.1,1.0,0.7,DAA79 (Dairy),🥶 Fresh & Fridge,1
DAB00,23.6,5.95,1.0,0.7,DAB00 (Dairy),🥶 Fresh & Fridge,1
DAB09,23.6,6.8,1.0,0.7,DAB09 (Dairy),🥶 Fresh & Fridge,1
DAB13,23.6,7.65,1.0,0.7,DAB13 (Dairy),🥶 Fresh & Fridge,1
DAB16,23.6,8.5,1.0,0.7,DAB16 (Dairy),🥶 Fresh & Fridge,1
DAB30,23.6,9.35,1.0,0.7,DAB30 (Dairy),🥶 Fresh & Fridge,1
DAB54,23.6,10.2,1.0,0.7,DAB54 (Dairy),🥶 Fresh & Fridge,1
DAB74,23.6,11.05,1.0,0.7,DAB74 (Dairy),🥶 Fresh & Fridge,1
DAB98,23.6,11.9,1.0,0.7,DAB98 (Dairy),🥶 Fresh & Fridge,1
DAC07,23.6,12.75,1.0,0.7,DAC07 (Dairy),🥶 Fresh & Fridge,1
DAC33,23.6,13.6,1.0,0.7,DAC33 (Dairy),🥶 Fresh & Fridge,1
DAC34,23.6,14.45,1.0,0.7,DAC34 (Dairy),🥶 Fresh & Fridge,1
DAC41,23.6,15.3,1.0,0.7,DAC41 (Dairy),🥶 Fresh & Fridge,1
DAC42,23.6,16.15,1.0,0.7,DAC42 (Dairy),🥶 Fresh & Fridge,1
DAC43,23.6,17.0,1.0,0.7,DAC43 (Dairy),🥶 Fresh & Fridge,1
DAC65,23.6,17.85,1.0,0.7,DAC65 (Dairy),🥶 Fresh & Fridge,1
DAC67,23.6,18.7,1.0,0.7,DAC67 (Dairy),🥶 Fresh & Fridge,1
DAC71,23.6,19.55,1.0,0.7,DAC71 (Dairy),🥶 Fresh & Fridge,1
DAC72,23.6,20.4,1.0,0.7,DAC72 (Dairy),🥶 Fresh & Fridge,1
DAC73,23.6,21.25,1.0,0.7,DAC73 (Dairy),🥶 Fresh & Fridge,1
DAC79,23.6,22.1,1.0,0.7,DAC79 (Dairy),🥶 Fresh & Fridge,1
DAD05,23.6,22.95,1.0,0.7,DAD05 (Dairy),🥶 Fresh & Fridge,1
DAD11,23.6,23.8,1.0,0.7,DAD11 (Dairy),🥶 Fresh & Fridge,1
DAD12,23.6,24.65,1.0,0.7,DAD12 (Dairy),🥶 Fresh & Fridge,1
DAD21,25.4,0.0,1.0,0.7,DAD21 (Dairy),🥶 Fresh & Fridge,2
DAD27,25.4,0.85,1.0,0.7,DAD27 (Dairy),🥶 Fresh & Fridge,2
DAD42,25.4,1.7,1.0,0.7,DAD42 (Dairy),🥶 Fresh & Fridge,2
DAD66,25.4,2.55,1.0,0.7,DAD66 (Dairy),🥶 Fresh & Fridge,2
DAD73,25.4,3.4,1.0,0.7,DAD73 (Dairy),🥶 Fresh & Fridge,2
DAD86,25.4,4.25,1.0,0.7,DAD86 (Dairy),🥶 Fresh & Fridge,2
DAD90,25.4,5.1,1.0,0.7,DAD90 (Dairy),🥶 Fresh & Fridge,2
DAD95,25.4,5.95,1.0,0.7,DAD95 (Dairy),🥶 Fresh & Fridge,2
DAD98,25.4,6.8,1.0,0.7,DAD98 (Dairy),🥶 Fresh & Fridge,2
DAE01,25.4,7.65,1.0,0.7,DAE01 (Dairy),🥶 Fresh & Fridge,2
DAE07,25.4,8.5,1.0,0.7,DAE07 (Dairy),🥶 Fresh & Fridge,2
DAE30,25.4,9.35,1.0,0.7,DAE30 (Dairy),🥶 Fresh & Fridge,2
DAE39,25.4,10.2,1.0,0.7,DAE39 (Dairy),🥶 Fresh & Fridge,2
DAE71,25.4,11.05,1.0,0.7,DAE71 (Dairy),🥶 Fresh & Fridge,2
DAE72,25.4,11.9,1.0,0.7,DAE72 (Dairy),🥶 Fresh & Fridge,2
DAE98,25.4,12.75,1.0,0.7,DAE98 (Dairy),🥶 Fresh & Fridge,2
DAE99,25.4,13.6,1.0,0.7,DAE99 (Dairy),🥶 Fresh & Fridge,2
DAF03,25.4,14.45,1.0,0.7,DAF03 (Dairy),🥶 Fresh & Fridge,2
DAF31,25.4,15.3,1.0,0.7,DAF31 (Dairy),🥶 Fresh & Fridge,2
DAF36,25.4,16.15,1.0,0.7,DAF36 (Dairy),🥶 Fresh & Fridge,2
DAF50,25.4,17.0,1.0,0.7,DAF50 (Dairy),🥶 Fresh & Fridge,2
DAF55,25.4,17.85,1.0,0.7,DAF55 (Dairy),🥶 Fresh & Fridge,2
DAF66,25.4,18.7,1.0,0.7,DAF66 (Dairy),🥶 Fresh & Fridge,2
DAF87,25.4,19.55,1.0,0.7,DAF87 (Dairy),🥶 Fresh & Fridge,2
DAF91,25.4,20.4,1.0,0.7,DAF91 (Dairy),🥶 Fresh & Fridge,2
DAG12,25.4,21.25,1.0,0.7,DAG12 (Dairy),🥶 Fresh & Fridge,2
DAG14,25.4,22.1,1.0,0.7,DAG14 (Dairy),🥶 Fresh & Fridge,2
DAG18,25.4,22.95,1.0,0.7,DAG18 (Dairy),🥶 Fresh & Fridge,2
DAG45,25.4,23.8,1.0,0.7,DAG45 (Dairy),🥶 Fresh & Fridge,2
DAG47,25.4,24.65,1.0,0.7,DAG47 (Dairy),🥶 Fresh & Fridge,2
DAG49,27.2,0.0,1.0,0.7,DAG49 (Dairy),🥶 Fresh & Fridge,3
DAG59,27.2,0.85,1.0,0.7,DAG59 (Dairy),🥶 Fresh & Fridge,3
DAG61,27.2,1.7,1.0,0.7,DAG61 (Dairy),🥶 Fresh & Fridge,3
DAG86,27.2,2.55,1.0,0.7,DAG86 (Dairy),🥶 Fresh & Fridge,3
DAG87,27.2,3.4,1.0,0.7,DAG87 (Dairy),🥶 Fresh & Fridge,3
DAG89,27.2,4.25,1.0,0.7,DAG89 (Dairy),🥶 Fresh & Fridge,3
DAH21,27.2,5.1,1.0,0.7,DAH21 (Dairy),🥶 Fresh & Fridge,3
DAH28,27.2,5.95,1.0,0.7,DAH28 (Dairy),🥶 Fresh & Fridge,3
DAH36,27.2,6.8,1.0,0.7,DAH36 (Dairy),🥶 Fresh & Fridge,3
DAH64,27.2,7.65,1.0,0.7,DAH64 (Dairy),🥶 Fresh & Fridge,3
DAH74,27.2,8.5,1.0,0.7,DAH74 (Dairy),🥶 Fresh & Fridge,3
DAH75,27.2,9.35,1.0,0.7,DAH75 (Dairy),🥶 Fresh & Fridge,3
DAH81,27.2,10.2,1.0,0.7,DAH81 (Dairy),🥶 Fresh & Fridge,3
DAH87,27.2,11.05,1.0,0.7,DAH87 (Dairy),🥶 Fresh & Fridge,3
DAH94,27.2,11.9,1.0,0.7,DAH94 (Dairy),🥶 Fresh & Fridge,3
DAI21,27.2,12.75,1.0,0.7,DAI21 (Dairy),🥶 Fresh & Fridge,3
DAI35,27.2,13.6,1.0,0.7,DAI35 (Dairy),🥶 Fresh & Fridge,3
DAI47,27.2,14.45,1.0,0.7,DAI47 (Dairy),🥶 Fresh & Fridge,3
DAI72,27.2,15.3,1.0,0.7,DAI72 (Dairy),🥶 Fresh & Fridge,3
DAI79,27.2,16.15,1.0,0.7,DAI79 (Dairy),🥶 Fresh & Fridge,3
DAI90,27.2,17.0,1.0,0.7,DAI90 (Dairy),🥶 Fresh & Fridge,3
DAJ11,27.2,17.85,1.0,0.7,DAJ11 (Dairy),🥶 Fresh & Fridge,3
DAJ38,27.2,18.7,1.0,0.7,DAJ38 (Dairy),🥶 Fresh & Fridge,3
DAJ44,27.2,19.55,1.0,0.7,DAJ44 (Dairy),🥶 Fresh & Fridge,3
DAJ80,27.2,20.4,1.0,0.7,DAJ80 (Dairy),🥶 Fresh & Fridge,3
DAJ94,27.2,21.25,1.0,0.7,DAJ94 (Dairy),🥶 Fresh & Fridge,3
DAJ97,27.2,22.1,1.0,0.7,DAJ97 (Dairy),🥶 Fresh & Fridge,3
DAK02,27.2,22.95,1.0,0.7,DAK02 (Dairy),🥶 Fresh & Fridge,3
DAK11,27.2,23.8,1.0,0.7,DAK11 (Dairy),🥶 Fresh & Fridge,3
DAK20,27.2,24.65,1.0,0.7,DAK20 (Dairy),🥶 Fresh & Fridge,3
DAK22,29.0,0.0,1.0,0.7,DAK22 (Dairy),🥶 Fresh & Fridge,4
DAK23,29.0,0.85,1.0,0.7,DAK23 (Dairy),🥶 Fresh & Fridge,4
DAK68,29.0,1.7,1.0,0.7,DAK68 (Dairy),🥶 Fresh & Fridge,4
DAK72,29.0,2.55,1.0,0.7,DAK72 (Dairy),🥶 Fresh & Fridge,4
DAK79,29.0,3.4,1.0,0.7,DAK79 (Dairy),🥶 Fresh & Fridge,4
DAL02,29.0,4.25,1.0,0.7,DAL02 (Dairy),🥶 Fresh & Fridge,4
DAL03,29.0,5.1,1.0,0.7,DAL03 (Dairy),🥶 Fresh & Fridge,4
DAL32,29.0,5.95,1.0,0.7,DAL32 (Dairy),🥶 Fresh & Fridge,4
DAL36,29.0,6.8,1.0,0.7,DAL36 (Dairy),🥶 Fresh & Fridge,4
DAL67,29.0,7.65,1.0,0.7,DAL67 (Dairy),🥶 Fresh & Fridge,4
DAL68,29.0,8.5,1.0,0.7,DAL68 (Dairy),🥶 Fresh & Fridge,4
DAL80,29.0,9.35,1.0,0.7,DAL80 (Dairy),🥶 Fresh & Fridge,4
DAL81,29.0,10.2,1.0,0.7,DAL81 (Dairy),🥶 Fresh & Fridge,4
DAL84,29.0,11.05,1.0,0.7,DAL84 (Dairy),🥶 Fresh & Fridge,4
DAL93,29.0,11.9,1.0,0.7,DAL93 (Dairy),🥶 Fresh & Fridge,4
DAL95,29.0,12.75,1.0,0.7,DAL95 (Dairy),🥶 Fresh & Fridge,4
DAM13,29.0,13.6,1.0,0.7,DAM13 (Dairy),🥶 Fresh & Fridge,4
DAM30,29.0,14.45,1.0,0.7,DAM30 (Dairy),🥶 Fresh & Fridge,4
DAM39,29.0,15.3,1.0,0.7,DAM39 (Dairy),🥶 Fresh & Fridge,4
DAM41,29.0,16.15,1.0,0.7,DAM41 (Dairy),🥶 Fresh & Fridge,4
DAM44,29.0,17.0,1.0,0.7,DAM44 (Dairy),🥶 Fresh & Fridge,4
DAM54,29.0,17.85,1.0,0.7,DAM54 (Dairy),🥶 Fresh & Fridge,4
DAM57,29.0,18.7,1.0,0.7,DAM57 (Dairy),🥶 Fresh & Fridge,4
DAM64,29.0,19.55,1.0,0.7,DAM64 (Dairy),🥶 Fresh & Fridge,4
DAM67,29.0,20.4,1.0,0.7,DAM67 (Dairy),🥶 Fresh & Fridge,4
DAM71,29.0,21.25,1.0,0.7,DAM71 (Dairy),🥶 Fresh & Fridge,4
DAM95,29.0,22.1,1.0,0.7,DAM95 (Dairy),🥶 Fresh & Fridge,4
DAN04,29.0,22.95,1.0,0.7,DAN04 (Dairy),🥶 Fresh & Fridge,4
DAN22,29.0,23.8,1.0,0.7,DAN22 (Dairy),🥶 Fresh & Fridge,4
DAN41,29.0,24.65,1.0,0.7,DAN41 (Dairy),🥶 Fresh & Fridge,4
DAN46,30.8,0.0,1.0,0.7,DAN46 (Dairy),🥶 Fresh & Fridge,5
DAN61,30.8,0.85,1.0,0.7,DAN61 (Dairy),🥶 Fresh & Fridge,5
DAN70,30.8,1.7,1.0,0.7,DAN70 (Dairy),🥶 Fresh & Fridge,5
DAN71,30.8,2.55,1.0,0.7,DAN71 (Dairy),🥶 Fresh & Fridge,5
DAN72,30.8,3.4,1.0,0.7,DAN72 (Dairy),🥶 Fresh & Fridge,5
DAN79,30.8,4.25,1.0,0.7,DAN79 (Dairy),🥶 Fresh & Fridge,5
DAN88,30.8,5.1,1.0,0.7,DAN88 (Dairy),🥶 Fresh & Fridge,5
DAN99,30.8,5.95,1.0,0.7,DAN99 (Dairy),🥶 Fresh & Fridge,5
DAO00,30.8,6.8,1.0,0.7,DAO00 (Dairy),🥶 Fresh & Fridge,5
DAO14,30.8,7.65,1.0,0.7,DAO14 (Dairy),🥶 Fresh & Fridge,5
DAO21,30.8,8.5,1.0,0.7,DAO21 (Dairy),🥶 Fresh & Fridge,5
DAO26,30.8,9.35,1.0,0.7,DAO26 (Dairy),🥶 Fresh & Fridge,5
DAO40,30.8,10.2,1.0,0.7,DAO40 (Dairy),🥶 Fresh & Fridge,5
DAO41,30.8,11.05,1.0,0.7,DAO41 (Dairy),🥶 Fresh & Fridge,5
DAO46,30.8,11.9,1.0,0.7,DAO46 (Dairy),🥶 Fresh & Fridge,5
DAO55,30.8,12.75,1.0,0.7,DAO55 (Dairy),🥶 Fresh & Fridge,5
DAO70,30.8,13.6,1.0,0.7,DAO70 (Dairy),🥶 Fresh & Fridge,5
DAO80,30.8,14.45,1.0,0.7,DAO80 (Dairy),🥶 Fresh & Fridge,5
DAO81,30.8,15.3,1.0,0.7,DAO81 (Dairy),🥶 Fresh & Fridge,5
DAP22,30.8,16.15,1.0,0.7,DAP22 (Dairy),🥶 Fresh & Fridge,5
DAP38,30.8,17.0,1.0,0.7,DAP38 (Dairy),🥶 Fresh & Fridge,5
DAP45,30.8,17.85,1.0,0.7,DAP45 (Dairy),🥶 Fresh & Fridge,5
DAP59,30.8,18.7,1.0,0.7,DAP59 (Dairy),🥶 Fresh & Fridge,5
DAP70,30.8,19.55,1.0,0.7,DAP70 (Dairy),🥶 Fresh & Fridge,5
DAP72,30.8,20.4,1.0,0.7,DAP72 (Dairy),🥶 Fresh & Fridge,5
DAP74,30.8,21.25,1.0,0.7,DAP74 (Dairy),🥶 Fresh & Fridge,5
DAP76,30.8,22.1,1.0,0.7,DAP76 (Dairy),🥶 Fresh & Fridge,5
DAQ13,30.8,22.95,1.0,0.7,DAQ13 (Dairy),🥶 Fresh & Fridge,5
DAQ14,30.8,23.8,1.0,0.7,DAQ14 (Dairy),🥶 Fresh & Fridge,5
DAQ17,30.8,24.65,1.0,0.7,DAQ17 (Dairy),🥶 Fresh & Fridge,5
DAQ23,32.6,0.0,1.0,0.7,DAQ23 (Dairy),🥶 Fresh & Fridge,6
DAQ31,32.6,0.85,1.0,0.7,DAQ31 (Dairy),🥶 Fresh & Fridge,6
DAQ32,32.6,1.7,1.0,0.7,DAQ32 (Dairy),🥶 Fresh & Fridge,6
DAQ36,32.6,2.55,1.0,0.7,DAQ36 (Dairy),🥶 Fresh & Fridge,6
DAQ40,32.6,3.4,1.0,0.7,DAQ40 (Dairy),🥶 Fresh & Fridge,6
DAQ41,32.6,4.25,1.0,0.7,DAQ41 (Dairy),🥶 Fresh & Fridge,6
DAQ57,32.6,5.1,1.0,0.7,DAQ57 (Dairy),🥶 Fresh & Fridge,6
DAQ84,32.6,5.95,1.0,0.7,DAQ84 (Dairy),🥶 Fresh & Fridge,6
DAQ98,32.6,6.8,1.0,0.7,DAQ98 (Dairy),🥶 Fresh & Fridge,6
DAR04,32.6,7.65,1.0,0.7,DAR04 (Dairy),🥶 Fresh & Fridge,6
DAR17,32.6,8.5,1.0,0.7,DAR17 (Dairy),🥶 Fresh & Fridge,6
DAS13,32.6,9.35,1.0,0.7,DAS13 (Dairy),🥶 Fresh & Fridge,6
DAS28,32.6,10.2,1.0,0.7,DAS28 (Dairy),🥶 Fresh & Fridge,6
DAS54,32.6,11.05,1.0,0.7,DAS54 (Dairy),🥶 Fresh & Fridge,6
DAS72,32.6,11.9,1.0,0.7,DAS72 (Dairy),🥶 Fresh & Fridge,6
DAS92,32.6,12.75,1.0,0.7,DAS92 (Dairy),🥶 Fresh & Fridge,6
DAS95,32.6,13.6,1.0,0.7,DAS95 (Dairy),🥶 Fresh & Fridge,6
DAT04,32.6,14.45,1.0,0.7,DAT04 (Dairy),🥶 Fresh & Fridge,6
DAT06,32.6,15.3,1.0,0.7,DAT06 (Dairy),🥶 Fresh & Fridge,6
DAT17,32.6,16.15,1.0,0.7,DAT17 (Dairy),🥶 Fresh & Fridge,6
DAT34,32.6,17.0,1.0,0.7,DAT34 (Dairy),🥶 Fresh & Fridge,6
DAT70,32.6,17.85,1.0,0.7,DAT70 (Dairy),🥶 Fresh & Fridge,6
DAT77,32.6,18.7,1.0,0.7,DAT77 (Dairy),🥶 Fresh & Fridge,6
DAU00,32.6,19.55,1.0,0.7,DAU00 (Dairy),🥶 Fresh & Fridge,6
DAU05,32.6,20.4,1.0,0.7,DAU05 (Dairy),🥶 Fresh & Fridge,6
DAU23,32.6,21.25,1.0,0.7,DAU23 (Dairy),🥶 Fresh & Fridge,6
DAU32,32.6,22.1,1.0,0.7,DAU32 (Dairy),🥶 Fresh & Fridge,6
DAU52,32.6,22.95,1.0,0.7,DAU52 (Dairy),🥶 Fresh & Fridge,6
DAU92,32.6,23.8,1.0,0.7,DAU92 (Dairy),🥶 Fresh & Fridge,6
DAV22,32.6,24.65,1.0,0.7,DAV22 (Dairy),🥶 Fresh & Fridge,6
DAV28,34.4,0.0,1.0,0.7,DAV28 (Dairy),🥶 Fresh & Fridge,7
DAV30,34.4,0.85,1.0,0.7,DAV30 (Dairy),🥶 Fresh & Fridge,7
DAV37,34.4,1.7,1.0,0.7,DAV37 (Dairy),🥶 Fresh & Fridge,7
DAV40,34.4,2.55,1.0,0.7,DAV40 (Dairy),🥶 Fresh & Fridge,7
DAV50,34.4,3.4,1.0,0.7,DAV50 (Dairy),🥶 Fresh & Fridge,7
DAV55,34.4,4.25,1.0,0.7,DAV55 (Dairy),🥶 Fresh & Fridge,7
DAV58,34.4,5.1,1.0,0.7,DAV58 (Dairy),🥶 Fresh & Fridge,7
DAV75,34.4,5.95,1.0,0.7,DAV75 (Dairy),🥶 Fresh & Fridge,7
DAV78,34.4,6.8,1.0,0.7,DAV78 (Dairy),🥶 Fresh & Fridge,7
DAV91,34.4,7.65,1.0,0.7,DAV91 (Dairy),🥶 Fresh & Fridge,7
DAV99,34.4,8.5,1.0,0.7,DAV99 (Dairy),🥶 Fresh & Fridge,7
DAW00,34.4,9.35,1.0,0.7,DAW00 (Dairy),🥶 Fresh & Fridge,7
DAW11,34.4,10.2,1.0,0.7,DAW11 (Dairy),🥶 Fresh & Fridge,7
DAW21,34.4,11.05,1.0,0.7,DAW21 (Dairy),🥶 Fresh & Fridge,7
DAW31,34.4,11.9,1.0,0.7,DAW31 (Dairy),🥶 Fresh & Fridge,7
DAW46,34.4,12.75,1.0,0.7,DAW46 (Dairy),🥶 Fresh & Fridge,7
DAW59,34.4,13.6,1.0,0.7,DAW59 (Dairy),🥶 Fresh & Fridge,7
DAW63,34.4,14.45,1.0,0.7,DAW63 (Dairy),🥶 Fresh & Fridge,7
DAW74,34.4,15.3,1.0,0.7,DAW74 (Dairy),🥶 Fresh & Fridge,7
DAW78,34.4,16.15,1.0,0.7,DAW78 (Dairy),🥶 Fresh & Fridge,7
DAW83,34.4,17.0,1.0,0.7,DAW83 (Dairy),🥶 Fresh & Fridge,7
DAW84,34.4,17.85,1.0,0.7,DAW84 (Dairy),🥶 Fresh & Fridge,7
DAW98,34.4,18.7,1.0,0.7,DAW98 (Dairy),🥶 Fresh & Fridge,7
DAX05,34.4,19.55,1.0,0.7,DAX05 (Dairy),🥶 Fresh & Fridge,7
DAX31,34.4,20.4,1.0,0.7,DAX31 (Dairy),🥶 Fresh & Fridge,7
DAX77,34.4,21.25,1.0,0.7,DAX77 (Dairy),🥶 Fresh & Fridge,7
DAX93,34.4,22.1,1.0,0.7,DAX93 (Dairy),🥶 Fresh & Fridge,7
DAY02,34.4,22.95,1.0,0.7,DAY02 (Dairy),🥶 Fresh & Fridge,7
DAY16,34.4,23.8,1.0,0.7,DAY16 (Dairy),🥶 Fresh & Fridge,7
DAY18,34.4,24.65,1.0,0.7,DAY18 (Dairy),🥶 Fresh & Fridge,7
DAY44,36.2,0.0,1.0,0.7,DAY44 (Dairy),🥶 Fresh & Fridge,8
DAY59,36.2,0.85,1.0,0.7,DAY59 (Dairy),🥶 Fresh & Fridge,8
DAY72,36.2,1.7,1.0,0.7,DAY72 (Dairy),🥶 Fresh & Fridge,8
DAY84,36.2,2.55,1.0,0.7,DAY84 (Dairy),🥶 Fresh & Fridge,8
DAZ21,36.2,3.4,1.0,0.7,DAZ21 (Dairy),🥶 Fresh & Fridge,8
DAZ27,36.2,4.25,1.0,0.7,DAZ27 (Dairy),🥶 Fresh & Fridge,8
DAZ56,36.2,5.1,1.0,0.7,DAZ56 (Dairy),🥶 Fresh & Fridge,8
DAZ61,36.2,5.95,1.0,0.7,DAZ61 (Dairy),🥶 Fresh & Fridge,8
DAZ62,36.2,6.8,1.0,0.7,DAZ62 (Dairy),🥶 Fresh & Fridge,8
DAZ71,36.2,7.65,1.0,0.7,DAZ71 (Dairy),🥶 Fresh & Fridge,8
DAZ87,36.2,8.5,1.0,0.7,DAZ87 (Dairy),🥶 Fresh & Fridge,8
DAZ98,36.2,9.35,1.0,0.7,DAZ98 (Dairy),🥶 Fresh & Fridge,8
FRA00,36.2,10.2,1.0,0.7,FRA00 (Frozen Foods),🥶 Fresh & Fridge,8
FRA15,36.2,11.05,1.0,0.7,FRA15 (Frozen Foods),🥶 Fresh & Fridge,8
FRA26,36.2,11.9,1.0,0.7,FRA26 (Frozen Foods),🥶 Fresh & Fridge,8
FRA31,36.2,12.75,1.0,0.7,FRA31 (Frozen Foods),🥶 Fresh & Fridge,8
FRA37,36.2,13.6,1.0,0.7,FRA37 (Frozen Foods),🥶 Fresh & Fridge,8
FRA39,36.2,14.45,1.0,0.7,FRA39 (Frozen Foods),🥶 Fresh & Fridge,8
FRA41,36.2,15.3,1.0,0.7,FRA41 (Frozen Foods),🥶 Fresh & Fridge,8
FRA48,36.2,16.15,1.0,0.7,FRA48 (Frozen Foods),🥶 Fresh & Fridge,8
FRA58,36.2,17.0,1.0,0.7,FRA58 (Frozen Foods),🥶 Fresh & Fridge,8
FRA70,36.2,17.85,1.0,0.7,FRA70 (Frozen Foods),🥶 Fresh & Fridge,8
FRA86,36.2,18.7,1.0,0.7,FRA86 (Frozen Foods),🥶 Fresh & Fridge,8
FRA88,36.2,19.55,1.0,0.7,FRA88 (Frozen Foods),🥶 Fresh & Fridge,8
FRA93,36.2,20.4,1.0,0.7,FRA93 (Frozen Foods),🥶 Fresh & Fridge,8
