Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,initial_stock,current_stock
FDZ13,7.84,0.154120252,Canned,51.9,1581,1252
FDW28,18.25,0.089004389,Frozen Foods,196.7,1869,1297
FDU46,10.3,0.011117041,Snack Foods,85.9,1240,438
NCE43,12.5,0.103422709,Household,169.9,1997,1021
FDS26,0.0,0.089035961,Dairy,260.6,616,561
FDB14,20.25,0.102723919,Canned,93.2,1290,117
DRB48,0.0,0.024733134,Soft Drinks,40.3,1650,904
NCC42,15.0,0.044871033,Health and Hygiene,140.4,1916,1506
FDQ20,8.325,0.029760052,Fruits and Vegetables,38.7,1512,394
FDA13,15.85,0.078999287,Canned,38.7,1581,875
FDZ15,13.1,0.020870744,Dairy,117.4,1133,934
NCV42,6.26,0.031599715,Household,111.3,1012,77
DRI51,17.25,0.042413704,Dairy,173.2,1301,951
FDO28,5.765,0.072284689,Frozen Foods,119.9,1619,1435
NCS54,13.6,0.009984847,Household,175.4,1641,74
FDH16,10.5,0.052852621,Frozen Foods,88.8,1059,294
FDG24,7.975,0.014660821,Baking Goods,85.1,987,792
FDR52,12.65,0.076354362,Frozen Foods,192.2,1760,20
NCH06,12.3,0.076709639,Household,247.8,1396,1194
FDA36,5.985,0.005677876,Baking Goods,184.9,1795,1038
FDU56,0.0,0.0,Fruits and Vegetables,184.7,1712,1234
FDT09,15.15,0.012282366,Snack Foods,132.5,1203,559
FDU25,12.35,0.026681262,Canned,56.4,1970,1109
FDK41,14.3,0.127541722,Frozen Foods,84.9,1080,371
NCT54,8.695,0.119513002,Household,93.4,1289,817
FDV51,16.35,0.054463442,Meat,163.9,1360,1174
FDM24,6.135,0.0,Baking Goods,151.3,746,140
NCO30,19.5,0.015756784,Household,185.1,1599,1092
FDQ45,9.5,0.010907967,Snack Foods,182.4,653,259
DRK59,8.895,0.07543556,Hard Drinks,235.9,1958,845
FDW28,18.25,0.0,Frozen Foods,196.8,1496,520
FDC02,21.35,0.115194717,Canned,258.3,1609,370
FDR21,19.7,0.066922802,Snack Foods,174.8,1196,100
FDN48,0.0,0.064636203,Baking Goods,90.1,1808,660
FDT44,16.6,0.103195401,Fruits and Vegetables,117.8,1743,1681
FDX14,0.0,0.13121032,Dairy,74.0,1592,967
FDH57,10.895,0.035747522,Fruits and Vegetables,133.6,1570,242
FDH28,0.0,0.192650072,Frozen Foods,37.5,1508,752
NCT41,0.0,0.098031771,Health and Hygiene,151.3,593,511
FDO11,0.0,0.030118338,Breads,248.8,1457,848
NCP42,8.51,0.016201845,Household,195.2,1511,554
FDN09,14.15,0.05837308,Snack Foods,244.0,952,94
FDP32,6.65,0.087652908,Fruits and Vegetables,128.9,1727,225
FDV57,15.25,0.065999008,Snack Foods,178.0,1411,213
FDW28,18.25,0.088750333,Frozen Foods,196.5,717,717
FDR56,11.68809968,0.100277876,Fruits and Vegetables,196.9,973,66
FDA40,16.0,0.099252438,Frozen Foods,87.5,931,395
NCG42,19.2,0.0,Household,127.8,840,611
NCK54,12.15,0.0,Household,117.8,1050,1035
FDE16,8.895,0.026384672,Frozen Foods,209.0,1812,1260
FDB15,10.895,0.228993134,Dairy,263.5,1777,769
FDC40,16.0,0.065431917,Dairy,76.2,856,398
FDE53,11.68809968,0.026749991,Frozen Foods,106.9,522,406
FDK24,9.195,0.0,Baking Goods,43.7,1021,924
FDW31,11.35,0.043333912,Fruits and Vegetables,201.1,1623,1503
NCX29,10.0,0.089656812,Health and Hygiene,144.0,1301,646
NCM07,9.395,0.039954281,Others,82.5,1703,221
DRN36,11.68809968,0.087854925,Soft Drinks,96.0,1746,1179
FDQ37,20.75,0.149404057,Breakfast,192.8,1261,653
FDK43,9.8,0.0268952,Meat,128.4,941,427
FDK28,5.695,0.065857092,Frozen Foods,258.6,1268,1181
FDR43,18.2,0.161817014,Fruits and Vegetables,37.8,1515,976
FDL48,19.35,0.082197959,Baking Goods,49.2,1848,1439
DRL23,18.35,0.015335349,Hard Drinks,106.7,1015,1005
NCX42,6.36,0.00599072,Household,163.7,1539,1349
DRD37,9.8,0.013898123,Soft Drinks,46.5,1291,370
FDZ47,11.68809968,0.078912473,Baking Goods,99.9,835,343
NCJ54,11.68809968,0.059776237,Household,231.8,757,261
FDL52,6.635,0.0,Frozen Foods,39.8,996,282
FDC15,18.1,0.297883712,Dairy,156.7,1395,849
NCD19,8.93,0.022059594,Household,56.1,659,228
FDD08,8.3,0.03532494,Fruits and Vegetables,39.0,1998,1911
NCN18,8.895,0.124967595,Household,112.8,1351,279
FDY56,16.35,0.062411404,Fruits and Vegetables,225.9,1189,1070
NCI29,8.6,0.032754431,Health and Hygiene,140.5,879,714
NCE06,11.68809968,0.160178832,Household,160.3,1456,1237
FDC08,19.0,0.104035148,Fruits and Vegetables,227.8,1190,757
FDU52,7.56,0.06390019,Frozen Foods,157.3,1950,1047
FDN16,12.6,0.062648111,Frozen Foods,104.9,1791,320
NCM55,15.6,0.111685868,Others,184.8,1940,273
FDR49,8.71,0.233039817,Canned,49.5,1691,555
FDC15,18.1,0.17824575,Dairy,158.1,1566,843
FDB53,13.35,0.140241213,Frozen Foods,150.2,784,312
FDK44,16.6,0.0,Fruits and Vegetables,173.4,896,362
FDA16,6.695,0.033935576,Frozen Foods,221.9,511,155
FDO19,11.68809968,0.016516275,Fruits and Vegetables,47.4,1825,999
FDO04,16.6,0.026537206,Frozen Foods,57.3,1776,379
NCL19,15.35,0.015673267,Others,145.0,998,710
FDA44,19.7,0.089083914,Fruits and Vegetables,54.6,1253,745
FDR60,14.3,0.131152799,Baking Goods,78.6,534,115
FDV37,11.68809968,0.083109455,Canned,195.8,1226,604
FDG53,10.0,0.045818773,Frozen Foods,139.6,1348,1065
DRG01,14.8,0.044869794,Soft Drinks,76.5,589,378
FDB38,11.68809968,0.0,Canned,160.7,1275,1229
FDI27,8.71,0.04605781,Dairy,43.9,1104,465
FDD29,12.15,0.030815427,Frozen Foods,252.1,1469,279
NCR41,17.85,0.01806055,Health and Hygiene,97.0,1521,617
FDW44,9.5,0.035205866,Fruits and Vegetables,171.3,917,117
FDU21,11.8,0.076705948,Snack Foods,34.8,614,236
FDI14,14.1,0.089677773,Canned,139.8,1116,308
FDW50,11.68809968,0.132327406,Dairy,168.4,1719,1479
FDN39,19.35,0.065520388,Meat,168.4,1325,99
FDT31,19.75,0.012518707,Fruits and Vegetables,190.7,1598,260
FDJ14,10.3,0.050353695,Canned,78.7,912,304
NCQ43,11.68809968,0.110762642,Others,108.6,1899,1377
FDZ22,11.68809968,0.045050674,Snack Foods,84.9,1943,285
FDU38,10.8,0.083016832,Dairy,193.5,1228,327
FDS32,17.75,0.0,Fruits and Vegetables,140.0,1800,1126
DRH13,8.575,0.023983258,Soft Drinks,106.3,1520,62
DRF03,19.1,0.075836522,Dairy,40.2,1260,686
FDJ20,20.7,0.100330684,Fruits and Vegetables,123.4,1175,737
FDE22,11.68809968,0.051778173,Snack Foods,157.9,1917,1030
FDX22,6.785,0.022970468,Snack Foods,211.1,956,638
DRM11,6.57,0.066014596,Hard Drinks,259.7,1419,935
FDL58,5.78,0.07429945,Snack Foods,265.0,691,91
FDL25,6.92,0.131128467,Breakfast,93.2,1238,1213
FDD40,20.25,0.014816356,Dairy,194.1,1622,475
FDT08,13.65,0.049318315,Fruits and Vegetables,149.0,1477,52
FDO22,13.5,0.017960492,Snack Foods,81.6,1508,753
NCM41,16.5,0.035801238,Health and Hygiene,92.6,595,485
FDJ21,16.7,0.038606365,Snack Foods,146.5,1162,1135
FDC53,8.68,0.008871687,Frozen Foods,99.7,1713,408
DRK35,11.68809968,0.125793938,Hard Drinks,36.3,536,6
FDQ09,7.235,0.058369013,Snack Foods,115.3,1892,1765
DRB48,16.75,0.0,Soft Drinks,39.4,778,667
DRE25,15.35,0.073269336,Soft Drinks,92.1,716,196
FDL08,10.8,0.049677651,Fruits and Vegetables,245.9,1366,834
NCV42,6.26,0.031470832,Household,110.2,1372,875
FDW03,5.63,0.024579432,Meat,105.3,1796,1758
FDL25,6.92,0.131665479,Breakfast,91.9,561,366
FDC17,12.15,0.015523707,Frozen Foods,212.1,1095,1001
FDK44,16.6,0.122475364,Fruits and Vegetables,175.6,1228,249
FDE34,9.195,0.107891398,Snack Foods,182.8,1865,1618
FDP10,19.0,0.128065918,Snack Foods,104.4,896,239
FDZ22,9.395,0.045361705,Snack Foods,83.8,1198,379
NCK19,9.8,0.090390357,Others,192.1,1542,871
FDO44,11.68809968,0.087029712,Fruits and Vegetables,109.2,676,470
NCU41,18.85,0.052054819,Health and Hygiene,189.2,895,774
NCF31,9.13,0.051952573,Household,152.3,944,918
FDG14,9.0,0.050786366,Canned,152.2,1756,1724
NCH30,17.1,0.067141355,Household,114.6,575,454
FDR36,6.715,0.121485195,Baking Goods,40.2,764,365
NCJ30,5.82,0.080640478,Household,167.8,954,289
FDR08,18.7,0.037699254,Fruits and Vegetables,110.3,1217,402
FDU04,7.93,0.0,Frozen Foods,123.2,1234,57
NCQ50,18.75,0.034501405,Household,211.7,1907,520
FDL46,11.68809968,0.053795154,Snack Foods,117.7,1350,1327
DRK37,5.0,0.044004675,Soft Drinks,188.9,1890,1138
FDK48,7.445,0.0,Baking Goods,76.8,643,209
FDV58,20.85,0.121250374,Snack Foods,193.9,1384,1064
FDN27,20.85,0.0,Meat,115.2,1592,815
FDZ52,19.2,0.100230114,Frozen Foods,113.0,1622,172
NCF42,17.35,0.167383061,Household,175.7,895,233
FDQ48,14.3,0.034404732,Baking Goods,98.2,1548,792
FDW49,19.5,0.082719632,Canned,179.3,1447,792
FDR58,6.675,0.041913535,Snack Foods,90.7,1390,1062
NCE07,8.18,0.0132043,Household,143.8,1992,118
FDK14,6.98,0.041105789,Canned,83.5,1674,334
FDC11,11.68809968,0.141106202,Starchy Foods,87.9,1667,1359
FDL22,16.85,0.036463975,Snack Foods,90.7,1068,323
NCQ41,14.8,0.01946418,Health and Hygiene,196.4,1562,1010
FDX46,12.3,0.0,Snack Foods,57.4,608,146
FDC35,7.435,0.123086812,Starchy Foods,207.0,1565,283
FDH45,15.1,0.105646853,Fruits and Vegetables,42.9,1709,212
FDX33,9.195,0.118149377,Snack Foods,160.6,1434,928
DRJ35,10.1,0.046545786,Hard Drinks,60.0,897,751
FDC40,16.0,0.065009745,Dairy,79.6,1746,1417
FDO19,17.7,0.016630303,Fruits and Vegetables,48.1,1133,338
FDP13,8.1,0.134532392,Canned,39.4,1656,1045
FDP24,20.6,0.083133128,Baking Goods,120.2,1686,104
NCQ42,20.35,0.039428167,Household,128.0,1738,1489
FDY59,8.195,0.0,Baking Goods,93.1,1232,769
FDU14,17.75,0.034823127,Dairy,248.7,734,715
FDB21,7.475,0.148492521,Fruits and Vegetables,240.7,1157,762
FDT32,19.0,0.065901299,Fruits and Vegetables,188.7,1250,1244
FDK20,12.6,0.041622264,Fruits and Vegetables,124.0,1087,378
FDX09,11.68809968,0.064933297,Snack Foods,174.8,1532,1245
FDM01,7.895,0.0945493,Breakfast,102.6,1597,1281
DRI37,11.68809968,0.107076832,Soft Drinks,58.8,1453,712
FDL20,17.1,0.128674983,Fruits and Vegetables,112.4,991,366
FDU13,8.355,0.188322664,Canned,148.5,1412,1372
FDE05,11.68809968,0.0,Frozen Foods,145.2,1776,224
FDE58,18.5,0.052025392,Snack Foods,118.4,1753,1737
FDT32,0.0,0.065316099,Fruits and Vegetables,189.9,1697,737
FDZ01,8.975,0.01516265,Canned,101.9,1691,235
FDM08,10.1,0.053584207,Fruits and Vegetables,224.4,669,182
FDS58,9.285,0.020989132,Snack Foods,158.7,1916,711
FDZ26,11.6,0.144017405,Dairy,238.3,1445,443
FDC46,0.0,0.115978122,Snack Foods,183.4,1294,622
FDY51,12.5,0.081465335,Meat,220.8,1133,1029
FDL34,16.0,0.041177505,Snack Foods,142.3,1717,1259
DRG39,14.15,0.042352822,Dairy,51.7,528,126
NCG43,20.2,0.074541867,Household,94.1,1688,1127
FDT01,13.65,0.18454121,Canned,211.6,1945,748
NCR38,17.25,0.114160573,Household,253.2,838,479
DRF01,5.655,0.175352413,Soft Drinks,147.4,1888,154
FDF53,20.75,0.083590755,Frozen Foods,182.2,1865,256
FDS45,5.175,0.029471408,Snack Foods,105.5,999,234
FDR20,20.0,0.028282832,Fruits and Vegetables,46.3,1010,499
FDY07,11.8,0.0,Fruits and Vegetables,46.5,1850,288
FDD38,16.75,0.008208342,Canned,102.9,716,509
DRF15,18.35,0.03334929,Dairy,155.0,1824,1575
FDH32,12.8,0.076060037,Fruits and Vegetables,95.1,1655,708
NCJ42,19.75,0.014301326,Household,103.0,1593,784
FDB56,8.75,0.074931201,Fruits and Vegetables,187.7,1775,893
FDD03,13.3,0.080131363,Dairy,234.0,1938,775
NCL18,18.85,0.167444431,Household,194.6,944,568
FDW22,9.695,0.03033748,Snack Foods,222.9,1375,297
FDE32,20.7,0.04874969,Fruits and Vegetables,37.6,1705,1633
FDA34,0.0,0.014788594,Starchy Foods,174.4,666,136
FDJ08,11.1,0.111298111,Fruits and Vegetables,191.8,590,375
FDG38,8.975,0.05268526,Canned,83.3,1213,86
FDD29,12.15,0.018485511,Frozen Foods,253.2,538,418
NCE31,7.67,0.184689756,Household,35.4,1649,1222
FDS19,13.8,0.064153845,Fruits and Vegetables,76.9,1974,1486
FDU11,4.785,0.092516598,Breads,120.1,672,436
FDL02,20.0,0.104245198,Canned,105.4,1152,763
FDO51,0.0,0.041779181,Meat,43.4,1253,701
DRK23,8.395,0.07226985,Hard Drinks,254.1,1743,941
FDO27,6.175,0.179806961,Meat,95.3,1581,151
FDB16,8.21,0.044995631,Dairy,89.2,975,301
FDA44,19.7,0.053523765,Fruits and Vegetables,55.4,955,277
NCB18,19.6,0.041459372,Household,89.7,1328,1031
NCL53,7.5,0.036234918,Health and Hygiene,175.3,1394,806
FDR16,5.845,0.105445801,Frozen Foods,214.4,1884,234
NCQ05,11.395,0.0,Health and Hygiene,151.7,1524,674
FDF44,7.17,0.05997133,Fruits and Vegetables,132.2,886,560
FDU50,5.75,0.075595405,Dairy,114.7,847,301
FDG20,15.5,0.210375806,Fruits and Vegetables,178.2,689,37
FDD58,7.76,0.059341019,Snack Foods,99.8,1004,135
FDT01,13.65,0.18520944,Canned,213.0,1714,821
FDK15,10.8,0.098566832,Meat,98.3,1892,420
FDJ08,11.1,0.11084417,Fruits and Vegetables,189.3,1932,1242
FDS10,0.0,0.0350152,Snack Foods,182.0,1323,347
FDJ55,12.8,0.023567538,Meat,226.8,1428,1102
FDU32,8.785,0.0,Fruits and Vegetables,123.0,1433,747
FDG09,20.6,0.04792722,Fruits and Vegetables,186.0,1640,272
FDE39,7.89,0.036207786,Dairy,121.1,633,160
FDU56,16.85,0.044377096,Fruits and Vegetables,185.8,557,307
NCH55,16.35,0.034742632,Household,127.4,1184,975
FDX33,0.0,0.116915909,Snack Foods,159.5,1171,732
FDR24,17.35,0.062979148,Baking Goods,88.0,672,8
FDC33,0.0,0.068604503,Fruits and Vegetables,197.4,1314,443
NCV54,0.0,0.03294861,Household,116.8,1672,1136
NCQ02,12.6,0.007450258,Household,186.8,579,204
NCU17,5.32,0.093027718,Health and Hygiene,101.5,1385,404
NCZ06,0.0,0.164864915,Household,255.3,1736,1721
FDV37,13.0,0.083498083,Canned,199.4,702,196
DRH25,0.0,0.014522363,Soft Drinks,50.2,1263,777
NCI43,19.85,0.025963795,Household,46.3,1752,114
NCQ53,17.6,0.019012262,Health and Hygiene,237.2,1750,1144
NCT18,14.6,0.059393919,Household,181.8,1964,1676
FDF14,7.55,0.027212058,Canned,152.7,1925,64
FDM14,13.8,0.013263968,Canned,106.9,546,275
FDX57,17.25,0.079113947,Snack Foods,99.2,1756,824
NCV05,10.1,0.03020851,Health and Hygiene,153.2,1828,238
FDX39,14.3,0.049634817,Meat,212.6,1666,301
FDA23,9.8,0.047187038,Baking Goods,100.6,1938,1415
NCV06,11.3,0.066681333,Household,194.4,1896,1545
NCE31,7.67,0.185218446,Household,36.3,1782,968
DRI39,13.8,0.162462044,Dairy,55.9,1155,368
FDH21,10.395,0.031273559,Seafood,160.1,970,232
FDR26,20.7,0.042836778,Dairy,175.8,1470,194
FDA14,0.0,0.114127418,Dairy,147.2,1535,906
FDG21,17.35,0.146895866,Seafood,149.6,1853,1035
NCQ38,16.35,0.013420879,Others,104.8,1235,920
FDN20,19.35,0.026181893,Fruits and Vegetables,167.0,1283,688
NCN29,15.2,0.012184999,Health and Hygiene,50.3,1467,176
FDI28,14.3,0.026428924,Frozen Foods,78.2,857,216
FDA03,0.0,0.045243613,Dairy,146.8,1471,1034
FDZ28,20.0,0.0,Frozen Foods,127.4,1931,1469
FDO52,0.0,0.076790922,Frozen Foods,172.1,1167,629
FDU10,10.1,0.045950475,Snack Foods,38.3,872,163
FDP13,0.0,0.133673087,Canned,41.5,1531,52
FDV02,0.0,0.060252433,Dairy,170.7,1645,217
FDS28,8.18,0.082529704,Frozen Foods,57.0,1871,1741
FDW49,19.5,0.082552214,Canned,179.8,1175,998
FDP33,18.7,0.089272253,Snack Foods,254.8,589,359
FDJ03,12.35,0.072541731,Dairy,48.6,1197,384
FDQ51,16.0,0.017536671,Meat,45.6,1839,55
DRK23,8.395,0.072088552,Hard Drinks,253.7,1701,117
FDU11,4.785,0.092781435,Breads,119.7,1039,899
NCK06,5.03,0.008644894,Household,122.7,1231,797
FDY09,15.6,0.025342692,Snack Foods,174.3,1368,779
NCY18,7.285,0.031145743,Household,173.6,540,179
FDA10,20.35,0.0,Snack Foods,120.9,1239,854
FDO34,17.7,0.030108283,Snack Foods,166.0,1001,707
FDE38,0.0,0.044391149,Canned,164.4,1458,1103
FDF40,20.25,0.022639471,Dairy,248.4,1668,21
FDY02,8.945,0.0,Dairy,264.8,1724,1500
FDS03,11.68809968,0.139419417,Meat,66.1,1428,842
FDB59,18.25,0.015278899,Snack Foods,199.0,960,439
NCQ42,20.35,0.039329257,Household,127.7,1231,1116
FDO15,16.75,0.008579863,Meat,72.3,1251,191
DRN47,12.1,0.028164527,Hard Drinks,178.2,1424,1018
FDA03,18.5,0.0,Dairy,144.2,1408,1126
FDA01,15.0,0.054367971,Canned,58.6,1776,395
FDB38,19.5,0.0273467,Canned,159.0,889,6
FDT59,13.65,0.016001434,Breads,230.7,1382,639
FDG08,13.15,0.165328057,Fruits and Vegetables,170.7,755,566
FDV56,11.68809968,0.013529884,Fruits and Vegetables,106.3,1208,230
FDY26,20.6,0.030510526,Dairy,211.4,949,873
DRE13,6.28,0.027699863,Soft Drinks,87.9,509,61
FDE51,5.925,0.09646733,Dairy,42.8,1323,239
FDL40,17.7,0.011636708,Frozen Foods,94.5,1297,89
FDD50,18.85,0.141642219,Canned,168.1,1765,231
FDC04,11.68809968,0.044767801,Dairy,241.9,1774,456
FDN15,17.5,0.028009382,Meat,141.7,1376,232
FDC46,17.7,0.1164455,Snack Foods,182.8,1528,353
FDV56,16.1,0.013584408,Fruits and Vegetables,107.8,1642,1004
FDK43,9.8,0.026950104,Meat,128.4,1515,1356
NCR29,7.565,0.054751689,Health and Hygiene,54.8,873,438
FDY03,17.6,0.076121831,Meat,111.7,1588,1398
FDU44,12.15,0.058516562,Fruits and Vegetables,164.2,645,291
FDZ04,9.31,0.037923509,Frozen Foods,61.7,723,344
FDU16,19.25,0.058365706,Frozen Foods,82.2,1762,663
FDV07,9.5,0.031346387,Fruits and Vegetables,110.7,676,427
NCL19,15.35,0.015663185,Others,143.9,1352,656
FDW01,11.68809968,0.063750302,Canned,153.5,1805,129
FDC10,11.68809968,0.07252476,Snack Foods,120.3,562,140
DRC12,17.85,0.038040837,Soft Drinks,189.1,1740,414
DRK39,7.02,0.049823902,Dairy,82.2,1326,1116
FDG24,11.68809968,0.014560297,Baking Goods,81.4,1294,625
FDO04,11.68809968,0.026408698,Frozen Foods,53.3,1188,283
DRB25,12.3,0.069446588,Soft Drinks,106.4,1984,1979
FDK26,5.46,0.03217132,Canned,184.8,604,222
FDM52,15.1,0.026046138,Frozen Foods,147.2,1622,743
FDY07,11.8,0.121848436,Fruits and Vegetables,46.8,1010,462
NCO06,19.25,0.108470504,Household,33.5,884,544
FDO10,13.65,0.0,Snack Foods,55.9,904,275
FDK34,13.35,0.038494623,Snack Foods,240.3,1322,1163
FDS33,11.68809968,0.122830885,Snack Foods,87.0,1017,356
FDO45,13.15,0.038029746,Snack Foods,88.7,975,712
FDF08,14.3,0.065207559,Fruits and Vegetables,89.9,1208,1046
FDH58,12.3,0.037014587,Snack Foods,115.2,1270,858
FDS03,7.825,0.133281968,Meat,63.3,1960,664
DRF03,19.1,0.045299563,Dairy,38.8,1546,1356
FDE02,8.71,0.121149472,Canned,93.8,1496,1014
NCZ06,19.6,0.094083303,Household,252.3,1176,84
FDW49,19.5,0.0,Canned,179.3,1213,620
FDR23,15.85,0.0,Breads,174.7,1981,1054
NCJ29,11.68809968,0.035022503,Health and Hygiene,85.1,582,239
FDY35,17.6,0.016060186,Breads,47.2,1668,362
FDZ01,11.68809968,0.009014978,Canned,102.7,1608,821
FDX19,19.1,0.096733815,Fruits and Vegetables,233.2,1601,1412
FDG44,6.13,0.102607233,Fruits and Vegetables,54.0,956,652
FDQ23,6.55,0.024521191,Breads,100.6,500,155
FDY22,16.5,0.160624116,Snack Foods,143.8,550,298
NCN41,17.0,0.052165855,Health and Hygiene,125.1,1184,98
FDA47,10.5,0.0,Baking Goods,162.4,1216,46
NCD19,8.93,0.0,Household,55.5,1969,838
FDO36,11.68809968,0.07753654,Baking Goods,180.9,948,421
FDH20,16.1,0.024928351,Fruits and Vegetables,95.1,1380,61
FDN12,11.68809968,0.08071118,Baking Goods,113.2,987,108
NCJ30,5.82,0.080968973,Household,171.4,533,118
FDB09,16.25,0.057485328,Fruits and Vegetables,126.2,1871,1009
FDA09,13.35,0.149669322,Snack Foods,180.3,594,381
FDL24,11.68809968,0.024776026,Baking Goods,172.3,1595,391
FDP03,5.15,0.061165512,Meat,125.6,653,51
FDR58,11.68809968,0.041718456,Snack Foods,94.5,749,602
FDO13,7.865,0.06100886,Breakfast,166.1,1173,336
DRD49,9.895,0.167799329,Soft Drinks,239.5,937,809
NCF42,17.35,0.167351411,Household,176.1,617,203
DRK35,8.365,0.071832909,Hard Drinks,36.2,1270,1261
FDR58,6.675,0.041886576,Snack Foods,92.1,1829,1405
FDQ15,11.68809968,0.150341867,Meat,83.1,767,666
NCP50,17.35,0.020542737,Others,80.6,1577,751
FDV45,16.75,0.045047439,Snack Foods,186.5,735,135
DRP35,18.85,0.091008572,Hard Drinks,129.6,888,406
FDN23,6.575,0.07549348,Breads,143.5,1489,1385
FDS44,12.65,0.156286566,Fruits and Vegetables,239.0,1262,880
NCI54,15.2,0.033735909,Household,111.0,900,575
FDH40,11.68809968,0.078547351,Frozen Foods,79.3,1123,634
FDF46,7.07,0.093653464,Snack Foods,113.4,1266,253
FDA21,13.65,0.036107198,Snack Foods,184.5,1826,1500
FDI41,11.68809968,0.109003832,Frozen Foods,145.2,1418,1137
FDE35,7.06,0.073480266,Starchy Foods,58.9,1730,19
DRJ24,11.8,0.113234914,Soft Drinks,186.4,1752,527
NCK17,11.68809968,0.037711338,Health and Hygiene,41.5,1352,1168
FDA15,9.3,0.016054884,Dairy,250.2,1077,375
FDD36,11.68809968,0.021170542,Baking Goods,117.6,574,503
DRD60,11.68809968,0.065188619,Soft Drinks,181.2,934,903
FDA46,13.6,0.117537563,Snack Foods,195.4,602,165
NCO54,19.5,0.01430324,Household,57.3,1945,1573
FDL48,19.35,0.137697119,Baking Goods,47.1,1263,1204
NCM19,11.68809968,0.047008497,Others,112.0,1237,860
FDS31,13.1,0.0,Fruits and Vegetables,178.9,1305,616
FDV12,16.7,0.060863167,Baking Goods,97.6,1829,611
FDQ31,5.785,0.0,Fruits and Vegetables,87.2,597,443
FDK55,11.68809968,0.045105407,Meat,89.4,1297,502
DRG15,6.13,0.076855207,Dairy,59.4,1858,912
NCR17,9.8,0.024482644,Health and Hygiene,116.2,1358,78
FDV01,11.68809968,0.0,Canned,154.6,934,584
FDT21,7.42,0.020474913,Snack Foods,248.4,946,934
FDT10,16.7,0.062044506,Snack Foods,57.5,1831,687
FDL56,11.68809968,0.220225608,Fruits and Vegetables,85.6,748,395
FDS49,9.0,0.079794329,Canned,80.2,665,607
FDT32,11.68809968,0.114916546,Fruits and Vegetables,188.4,1483,1126
NCX42,6.36,0.00597362,Household,164.6,1858,401
FDX26,17.7,0.146973462,Dairy,184.1,1519,974
FDN02,16.5,0.07376631,Canned,208.6,1041,223
FDJ40,11.68809968,0.049349121,Frozen Foods,108.7,1258,517
FDU13,11.68809968,0.328390948,Canned,146.0,1629,633
DRE27,11.85,0.13267058,Dairy,96.5,580,235
FDS27,10.195,0.012455787,Meat,197.5,632,426
FDU44,11.68809968,0.058142797,Fruits and Vegetables,162.2,1296,115
DRM59,11.68809968,0.006289291,Hard Drinks,153.3,1399,1186
FDT08,13.65,0.04929502,Fruits and Vegetables,150.5,637,225
FDL46,20.35,0.054362695,Snack Foods,117.9,683,229
NCV30,20.2,0.110356797,Household,62.1,1924,181
FDP51,13.85,0.085274988,Meat,119.6,1853,1272
FDA51,8.05,0.164542555,Dairy,112.3,1284,209
FDM46,7.365,0.160292264,Snack Foods,94.7,1483,1415
FDK02,12.5,0.112859454,Canned,118.3,568,95
FDJ57,7.42,0.021569566,Seafood,184.9,1045,893
FDJ45,11.68809968,0.073055148,Seafood,33.7,552,85
NCB31,6.235,0.119345629,Household,262.0,1973,414
FDJ03,12.35,0.072334667,Dairy,49.2,704,393
FDT50,6.75,0.108148913,Dairy,95.7,625,500
NCY41,16.75,0.07585337,Health and Hygiene,36.9,542,132
FDJ60,19.35,0.062655235,Baking Goods,163.3,610,313
FDZ35,9.6,0.022278477,Breads,102.5,1260,220
FDS21,19.85,0.020961192,Snack Foods,62.0,1706,975
FDM52,15.1,0.025993423,Frozen Foods,147.4,1347,1069
FDQ08,11.68809968,0.018838681,Fruits and Vegetables,63.0,594,191
FDQ56,6.59,0.105577348,Fruits and Vegetables,85.7,1897,1543
FDS47,16.75,0.129086113,Breads,89.5,1399,787
DRM48,15.2,0.113125627,Soft Drinks,38.7,859,690
FDW46,13.0,0.070699313,Snack Foods,65.7,1399,1357
FDW27,5.86,0.151467821,Meat,154.1,780,38
NCQ05,11.395,0.03616416,Health and Hygiene,140.2,1718,1316
FDU40,20.85,0.062606583,Frozen Foods,192.2,1718,689
DRE12,11.68809968,0.0704378,Soft Drinks,112.9,1166,161
FDX35,5.035,0.079844043,Breads,226.3,592,330
FDD51,11.15,0.120139206,Dairy,45.1,1171,1127
FDY27,6.38,0.032028115,Dairy,178.3,560,160
NCN06,8.39,0.120497266,Household,162.3,1133,1077
FDR57,5.675,0.023492524,Snack Foods,155.5,1574,1057
FDL32,15.7,0.122657336,Fruits and Vegetables,110.2,1926,241
FDW46,13.0,0.070588037,Snack Foods,65.9,1528,966
NCO17,11.68809968,0.073024401,Health and Hygiene,121.8,1989,889
FDR19,13.5,0.159587755,Fruits and Vegetables,145.3,1103,112
FDJ33,8.895,0.088821765,Snack Foods,125.2,1181,1013
FDB15,10.895,0.136810742,Dairy,263.1,1033,317
FDA52,16.2,0.128682722,Frozen Foods,178.4,1928,22
FDZ08,11.68809968,0.109459733,Fruits and Vegetables,84.2,1337,823
FDR27,15.1,0.096644015,Meat,132.0,1144,1141
NCK42,7.475,0.013120028,Household,217.6,732,700
FDZ12,11.68809968,0.0,Baking Goods,144.8,1023,642
