Item_Identifier,Batch_ID,Received_Date,Expiry_Date,Batch_Quantity,Location
DAO34,BATCH_DAO34_1,2025-07-14,2025-07-29,33,Warehouse
DAO34,BATCH_DAO34_2,2025-07-13,2025-08-06,75,Warehouse
DAO34,BATCH_DAO34_3,2025-07-21,2025-08-01,38,Warehouse
CAT34,BATCH_CAT34_1,2025-07-20,2025-12-07,89,Warehouse
SFJ21,BATCH_SFJ21_1,2025-07-22,2025-09-04,81,Warehouse
SFJ21,BATCH_SFJ21_2,2025-07-20,2025-08-25,23,Warehouse
FVM68,BATCH_FVM68_1,2025-07-21,2025-07-26,60,Warehouse
HOP03,BATCH_HOP03_1,2025-07-21,2026-10-31,87,Warehouse
SFV77,BATCH_SFV77_1,2025-07-12,2025-09-05,55,Warehouse
SFV77,BATCH_SFV77_2,2025-07-21,2025-09-19,66,Warehouse
SFV77,BATCH_SFV77_3,2025-07-16,2025-08-13,96,Warehouse
MEX93,BATCH_MEX93_1,2025-07-22,2025-08-04,34,Warehouse
MEX93,BATCH_MEX93_2,2025-07-15,2025-07-29,24,Warehouse
MEX93,BATCH_MEX93_3,2025-07-16,2025-07-27,90,Warehouse
CAZ45,BATCH_CAZ45_1,2025-07-15,2026-06-10,85,Warehouse
CAZ45,BATCH_CAZ45_2,2025-07-19,2025-11-24,63,Warehouse
FVO74,BATCH_FVO74_1,2025-07-20,2025-07-26,49,Warehouse
FVO74,BATCH_FVO74_2,2025-07-21,2025-07-27,75,Warehouse
FVM26,BATCH_FVM26_1,2025-07-19,2025-07-27,59,Warehouse
FVM26,BATCH_FVM26_2,2025-07-13,2025-07-24,43,Warehouse
SFF72,BATCH_SFF72_1,2025-07-15,2025-08-14,47,Warehouse
SFU51,BATCH_SFU51_1,2025-07-14,2025-08-11,69,Warehouse
SFU51,BATCH_SFU51_2,2025-07-13,2025-09-01,79,Warehouse
SDJ54,BATCH_SDJ54_1,2025-07-19,2026-02-19,13,Warehouse
HOF11,BATCH_HOF11_1,2025-07-16,2026-04-05,85,Warehouse
HOF11,BATCH_HOF11_2,2025-07-19,2026-01-19,43,Warehouse
MEE12,BATCH_MEE12_1,2025-07-13,2025-08-01,26,Warehouse
MEE12,BATCH_MEE12_2,2025-07-20,2025-08-01,50,Warehouse
MEE12,BATCH_MEE12_3,2025-07-19,2025-08-01,48,Warehouse
FVQ91,BATCH_FVQ91_1,2025-07-20,2025-07-25,40,Warehouse
FVQ91,BATCH_FVQ91_2,2025-07-13,2025-07-27,55,Warehouse
FRE43,BATCH_FRE43_1,2025-07-21,2025-08-07,44,Warehouse
FRE43,BATCH_FRE43_2,2025-07-12,2025-08-14,85,Warehouse
SDC14,BATCH_SDC14_1,2025-07-13,2026-03-23,52,Warehouse
SDC14,BATCH_SDC14_2,2025-07-16,2026-07-14,87,Warehouse
SDC14,BATCH_SDC14_3,2025-07-18,2025-11-19,50,Warehouse
SFF67,BATCH_SFF67_1,2025-07-12,2025-08-28,27,Warehouse
SFF67,BATCH_SFF67_2,2025-07-12,2025-09-11,24,Warehouse
SFF67,BATCH_SFF67_3,2025-07-16,2025-09-02,19,Warehouse
BAC57,BATCH_BAC57_1,2025-07-14,2025-10-15,37,Warehouse
FVO11,BATCH_FVO11_1,2025-07-22,2025-07-27,34,Warehouse
FVO11,BATCH_FVO11_2,2025-07-16,2025-07-28,78,Warehouse
FVO11,BATCH_FVO11_3,2025-07-20,2025-07-29,17,Warehouse
FVR34,BATCH_FVR34_1,2025-07-16,2025-07-27,44,Warehouse
DAL52,BATCH_DAL52_1,2025-07-14,2025-08-03,63,Warehouse
DAL52,BATCH_DAL52_2,2025-07-13,2025-08-05,82,Warehouse
CAG07,BATCH_CAG07_1,2025-07-14,2026-01-22,27,Warehouse
CAG07,BATCH_CAG07_2,2025-07-18,2026-02-27,45,Warehouse
CAG07,BATCH_CAG07_3,2025-07-12,2025-11-21,30,Warehouse
DAF74,BATCH_DAF74_1,2025-07-15,2025-08-01,24,Warehouse
DAF74,BATCH_DAF74_2,2025-07-19,2025-08-02,12,Warehouse
HOM04,BATCH_HOM04_1,2025-07-19,2027-07-19,22,Warehouse
HOM04,BATCH_HOM04_2,2025-07-16,2027-01-09,72,Warehouse
HOM04,BATCH_HOM04_3,2025-07-18,2026-10-31,83,Warehouse
DAJ18,BATCH_DAJ18_1,2025-07-16,2025-08-03,66,Warehouse
DAJ18,BATCH_DAJ18_2,2025-07-15,2025-08-02,33,Warehouse
DAJ18,BATCH_DAJ18_3,2025-07-14,2025-08-02,96,Warehouse
SFB61,BATCH_SFB61_1,2025-07-13,2025-08-25,92,Warehouse
SFB61,BATCH_SFB61_2,2025-07-16,2025-09-15,33,Warehouse
CAK41,BATCH_CAK41_1,2025-07-19,2026-01-24,92,Warehouse
CAK41,BATCH_CAK41_2,2025-07-15,2025-11-11,33,Warehouse
CAK41,BATCH_CAK41_3,2025-07-21,2025-12-02,46,Warehouse
HON00,BATCH_HON00_1,2025-07-20,2026-06-04,39,Warehouse
HON00,BATCH_HON00_2,2025-07-12,2027-02-03,27,Warehouse
DAD96,BATCH_DAD96_1,2025-07-18,2025-07-30,27,Warehouse
DAD96,BATCH_DAD96_2,2025-07-20,2025-08-06,50,Warehouse
DAD96,BATCH_DAD96_3,2025-07-17,2025-07-27,14,Warehouse
FVH46,BATCH_FVH46_1,2025-07-14,2025-07-28,26,Warehouse
FVH46,BATCH_FVH46_2,2025-07-20,2025-07-24,36,Warehouse
FVH46,BATCH_FVH46_3,2025-07-17,2025-07-28,36,Warehouse
BRP79,BATCH_BRP79_1,2025-07-16,2025-07-29,15,Warehouse
SDA62,BATCH_SDA62_1,2025-07-20,2026-05-16,12,Warehouse
SDA62,BATCH_SDA62_2,2025-07-15,2026-06-04,96,Warehouse
SDA62,BATCH_SDA62_3,2025-07-13,2025-12-31,56,Warehouse
MEP57,BATCH_MEP57_1,2025-07-12,2025-07-31,58,Warehouse
DAD50,BATCH_DAD50_1,2025-07-22,2025-08-01,76,Warehouse
DAD50,BATCH_DAD50_2,2025-07-20,2025-08-06,35,Warehouse
DAD50,BATCH_DAD50_3,2025-07-13,2025-08-02,88,Warehouse
HOZ22,BATCH_HOZ22_1,2025-07-19,2027-07-09,28,Warehouse
FVL86,BATCH_FVL86_1,2025-07-22,2025-07-26,56,Warehouse
FVS38,BATCH_FVS38_1,2025-07-22,2025-07-28,47,Warehouse
DAR07,BATCH_DAR07_1,2025-07-13,2025-07-28,62,Warehouse
DAR07,BATCH_DAR07_2,2025-07-12,2025-07-30,53,Warehouse
FRT44,BATCH_FRT44_1,2025-07-22,2025-08-03,13,Warehouse
FRT44,BATCH_FRT44_2,2025-07-17,2025-08-15,23,Warehouse
FRT44,BATCH_FRT44_3,2025-07-20,2025-08-16,100,Warehouse
FVV16,BATCH_FVV16_1,2025-07-22,2025-07-26,54,Warehouse
MEM35,BATCH_MEM35_1,2025-07-17,2025-08-04,27,Warehouse
HOL92,BATCH_HOL92_1,2025-07-20,2026-04-27,24,Warehouse
HOL92,BATCH_HOL92_2,2025-07-22,2027-05-25,33,Warehouse
HOL92,BATCH_HOL92_3,2025-07-22,2026-09-11,10,Warehouse
FVQ58,BATCH_FVQ58_1,2025-07-12,2025-07-26,97,Warehouse
FVQ58,BATCH_FVQ58_2,2025-07-19,2025-07-25,62,Warehouse
SDT50,BATCH_SDT50_1,2025-07-18,2026-06-12,45,Warehouse
SDT50,BATCH_SDT50_2,2025-07-15,2025-11-02,35,Warehouse
FVE26,BATCH_FVE26_1,2025-07-19,2025-07-26,39,Warehouse
SDY80,BATCH_SDY80_1,2025-07-16,2026-01-01,27,Warehouse
SDY80,BATCH_SDY80_2,2025-07-21,2026-01-10,24,Warehouse
CAK08,BATCH_CAK08_1,2025-07-20,2026-04-09,51,Warehouse
CAK08,BATCH_CAK08_2,2025-07-18,2026-05-22,36,Warehouse
MET72,BATCH_MET72_1,2025-07-21,2025-07-31,64,Warehouse
FVC26,BATCH_FVC26_1,2025-07-14,2025-07-25,45,Warehouse
FVC26,BATCH_FVC26_2,2025-07-17,2025-07-25,100,Warehouse
BAV28,BATCH_BAV28_1,2025-07-16,2025-11-30,14,Warehouse
FRZ52,BATCH_FRZ52_1,2025-07-21,2025-08-11,38,Warehouse
FRZ52,BATCH_FRZ52_2,2025-07-13,2025-08-11,77,Warehouse
FVD78,BATCH_FVD78_1,2025-07-17,2025-07-24,58,Warehouse
FVD78,BATCH_FVD78_2,2025-07-17,2025-07-26,39,Warehouse
FVD78,BATCH_FVD78_3,2025-07-21,2025-07-24,76,Warehouse
BRM11,BATCH_BRM11_1,2025-07-19,2025-07-27,78,Warehouse
BAJ63,BATCH_BAJ63_1,2025-07-12,2025-12-24,27,Warehouse
BAJ63,BATCH_BAJ63_2,2025-07-19,2025-10-30,86,Warehouse
BAJ63,BATCH_BAJ63_3,2025-07-16,2025-11-09,19,Warehouse
DAC15,BATCH_DAC15_1,2025-07-22,2025-08-01,86,Warehouse
DAK47,BATCH_DAK47_1,2025-07-18,2025-08-05,11,Warehouse
DAK47,BATCH_DAK47_2,2025-07-14,2025-08-06,13,Warehouse
SFQ58,BATCH_SFQ58_1,2025-07-13,2025-09-02,88,Warehouse
SFQ58,BATCH_SFQ58_2,2025-07-12,2025-09-09,79,Warehouse
HDX16,BATCH_HDX16_1,2025-07-15,2025-11-10,65,Warehouse
CAS61,BATCH_CAS61_1,2025-07-21,2026-03-14,97,Warehouse
SFD19,BATCH_SFD19_1,2025-07-22,2025-08-28,64,Warehouse
SFO51,BATCH_SFO51_1,2025-07-20,2025-08-12,49,Warehouse
SFV12,BATCH_SFV12_1,2025-07-13,2025-08-15,10,Warehouse
SFV12,BATCH_SFV12_2,2025-07-20,2025-08-17,80,Warehouse
BKN80,BATCH_BKN80_1,2025-07-20,2025-08-31,79,Warehouse
SFD56,BATCH_SFD56_1,2025-07-18,2025-08-31,16,Warehouse
SFD56,BATCH_SFD56_2,2025-07-21,2025-09-01,95,Warehouse
FVM94,BATCH_FVM94_1,2025-07-12,2025-07-29,100,Warehouse
FVM94,BATCH_FVM94_2,2025-07-17,2025-07-27,64,Warehouse
CAA12,BATCH_CAA12_1,2025-07-22,2026-02-13,56,Warehouse
CAA12,BATCH_CAA12_2,2025-07-18,2026-02-10,92,Warehouse
SFT03,BATCH_SFT03_1,2025-07-12,2025-08-13,86,Warehouse
SFT03,BATCH_SFT03_2,2025-07-22,2025-09-08,99,Warehouse
SFT03,BATCH_SFT03_3,2025-07-12,2025-09-10,65,Warehouse
FVI18,BATCH_FVI18_1,2025-07-17,2025-07-28,63,Warehouse
FVI18,BATCH_FVI18_2,2025-07-15,2025-07-28,17,Warehouse
HOI92,BATCH_HOI92_1,2025-07-13,2027-03-20,23,Warehouse
CAU67,BATCH_CAU67_1,2025-07-18,2026-02-06,16,Warehouse
CAU67,BATCH_CAU67_2,2025-07-14,2026-02-10,26,Warehouse
CAU67,BATCH_CAU67_3,2025-07-15,2026-04-28,88,Warehouse
CAV37,BATCH_CAV37_1,2025-07-17,2026-03-27,87,Warehouse
CAV37,BATCH_CAV37_2,2025-07-16,2026-02-09,22,Warehouse
FVW06,BATCH_FVW06_1,2025-07-13,2025-07-29,34,Warehouse
HOH57,BATCH_HOH57_1,2025-07-17,2026-03-02,59,Warehouse
HOH57,BATCH_HOH57_2,2025-07-15,2026-06-19,17,Warehouse
HOH57,BATCH_HOH57_3,2025-07-18,2026-08-01,32,Warehouse
HHE51,BATCH_HHE51_1,2025-07-16,2026-05-13,39,Warehouse
HHI90,BATCH_HHI90_1,2025-07-21,2026-01-30,41,Warehouse
HHI90,BATCH_HHI90_2,2025-07-14,2027-06-30,54,Warehouse
HHI90,BATCH_HHI90_3,2025-07-20,2026-02-09,47,Warehouse
CAK63,BATCH_CAK63_1,2025-07-17,2026-06-23,67,Warehouse
CAY41,BATCH_CAY41_1,2025-07-13,2026-04-24,80,Warehouse
CAY41,BATCH_CAY41_2,2025-07-16,2025-12-30,14,Warehouse
SFW13,BATCH_SFW13_1,2025-07-18,2025-09-05,68,Warehouse
SFW13,BATCH_SFW13_2,2025-07-12,2025-08-20,22,Warehouse
SFW13,BATCH_SFW13_3,2025-07-15,2025-09-10,67,Warehouse
HDI15,BATCH_HDI15_1,2025-07-16,2026-05-14,100,Warehouse
HDI15,BATCH_HDI15_2,2025-07-15,2026-05-15,97,Warehouse
HDI15,BATCH_HDI15_3,2025-07-19,2026-06-18,29,Warehouse
SFU62,BATCH_SFU62_1,2025-07-13,2025-09-06,100,Warehouse
SFU62,BATCH_SFU62_2,2025-07-14,2025-09-02,97,Warehouse
SFU62,BATCH_SFU62_3,2025-07-13,2025-09-11,77,Warehouse
HDC21,BATCH_HDC21_1,2025-07-22,2025-12-31,73,Warehouse
HDC21,BATCH_HDC21_2,2025-07-15,2026-04-25,55,Warehouse
FVR11,BATCH_FVR11_1,2025-07-14,2025-07-27,27,Warehouse
FVR11,BATCH_FVR11_2,2025-07-19,2025-07-25,59,Warehouse
SFE29,BATCH_SFE29_1,2025-07-21,2025-08-23,76,Warehouse
BRR64,BATCH_BRR64_1,2025-07-18,2025-07-27,48,Warehouse
BRR64,BATCH_BRR64_2,2025-07-20,2025-07-30,83,Warehouse
SFC64,BATCH_SFC64_1,2025-07-19,2025-08-21,36,Warehouse
SFC64,BATCH_SFC64_2,2025-07-12,2025-08-14,84,Warehouse
HDD93,BATCH_HDD93_1,2025-07-13,2026-04-18,13,Warehouse
HDD93,BATCH_HDD93_2,2025-07-16,2026-06-09,56,Warehouse
HDD93,BATCH_HDD93_3,2025-07-14,2025-12-06,21,Warehouse
HHM20,BATCH_HHM20_1,2025-07-19,2027-04-13,21,Warehouse
HHM20,BATCH_HHM20_2,2025-07-21,2026-03-17,97,Warehouse
HHM20,BATCH_HHM20_3,2025-07-20,2026-02-28,77,Warehouse
BAI83,BATCH_BAI83_1,2025-07-15,2025-11-05,62,Warehouse
STD15,BATCH_STD15_1,2025-07-15,2025-10-14,41,Warehouse
STD15,BATCH_STD15_2,2025-07-18,2025-12-01,64,Warehouse
STD15,BATCH_STD15_3,2025-07-15,2025-09-28,91,Warehouse
DAI09,BATCH_DAI09_1,2025-07-13,2025-08-06,48,Warehouse
DAI09,BATCH_DAI09_2,2025-07-19,2025-08-02,20,Warehouse
HOC66,BATCH_HOC66_1,2025-07-19,2026-01-27,87,Warehouse
BKK23,BATCH_BKK23_1,2025-07-16,2025-09-16,61,Warehouse
HOC72,BATCH_HOC72_1,2025-07-17,2026-08-04,85,Warehouse
HOC72,BATCH_HOC72_2,2025-07-18,2026-07-10,57,Warehouse
HOC72,BATCH_HOC72_3,2025-07-18,2027-03-17,41,Warehouse
HON91,BATCH_HON91_1,2025-07-21,2026-08-20,36,Warehouse
HON91,BATCH_HON91_2,2025-07-18,2026-03-29,37,Warehouse
HON91,BATCH_HON91_3,2025-07-17,2026-10-04,56,Warehouse
SFZ30,BATCH_SFZ30_1,2025-07-21,2025-08-15,55,Warehouse
SFZ30,BATCH_SFZ30_2,2025-07-19,2025-09-20,39,Warehouse
SFI53,BATCH_SFI53_1,2025-07-13,2025-09-03,37,Warehouse
BRY67,BATCH_BRY67_1,2025-07-14,2025-07-29,88,Warehouse
BRY67,BATCH_BRY67_2,2025-07-18,2025-07-30,43,Warehouse
BRY67,BATCH_BRY67_3,2025-07-16,2025-07-30,26,Warehouse
SFX59,BATCH_SFX59_1,2025-07-16,2025-08-16,33,Warehouse
HHI82,BATCH_HHI82_1,2025-07-14,2026-07-28,57,Warehouse
FVF53,BATCH_FVF53_1,2025-07-16,2025-07-25,23,Warehouse
FVF53,BATCH_FVF53_2,2025-07-14,2025-07-25,43,Warehouse
FVF53,BATCH_FVF53_3,2025-07-12,2025-07-28,60,Warehouse
HON23,BATCH_HON23_1,2025-07-22,2027-06-20,47,Warehouse
HON23,BATCH_HON23_2,2025-07-12,2027-07-10,24,Warehouse
HON23,BATCH_HON23_3,2025-07-17,2026-08-05,37,Warehouse
CAI72,BATCH_CAI72_1,2025-07-17,2026-03-11,80,Warehouse
CAZ50,BATCH_CAZ50_1,2025-07-14,2026-02-03,40,Warehouse
BAP14,BATCH_BAP14_1,2025-07-18,2025-12-17,55,Warehouse
FRB98,BATCH_FRB98_1,2025-07-14,2025-08-09,19,Warehouse
FVU94,BATCH_FVU94_1,2025-07-19,2025-07-26,80,Warehouse
FVU94,BATCH_FVU94_2,2025-07-13,2025-07-28,52,Warehouse
FVU94,BATCH_FVU94_3,2025-07-17,2025-07-27,18,Warehouse
CAT75,BATCH_CAT75_1,2025-07-22,2025-11-05,12,Warehouse
CAT75,BATCH_CAT75_2,2025-07-14,2026-05-18,27,Warehouse
MEN09,BATCH_MEN09_1,2025-07-13,2025-08-02,47,Warehouse
MEN09,BATCH_MEN09_2,2025-07-15,2025-07-31,91,Warehouse
SFZ47,BATCH_SFZ47_1,2025-07-17,2025-09-02,93,Warehouse
SFZ47,BATCH_SFZ47_2,2025-07-18,2025-08-18,96,Warehouse
SFZ47,BATCH_SFZ47_3,2025-07-13,2025-08-27,37,Warehouse
SFQ43,BATCH_SFQ43_1,2025-07-17,2025-09-05,75,Warehouse
SFQ43,BATCH_SFQ43_2,2025-07-13,2025-09-20,18,Warehouse
FVD35,BATCH_FVD35_1,2025-07-18,2025-07-29,24,Warehouse
FVD35,BATCH_FVD35_2,2025-07-20,2025-07-25,97,Warehouse
SDF08,BATCH_SDF08_1,2025-07-13,2025-11-15,95,Warehouse
DAX45,BATCH_DAX45_1,2025-07-13,2025-07-27,50,Warehouse
DAX45,BATCH_DAX45_2,2025-07-15,2025-08-01,73,Warehouse
FVM92,BATCH_FVM92_1,2025-07-17,2025-07-27,33,Warehouse
FRT15,BATCH_FRT15_1,2025-07-14,2025-08-06,87,Warehouse
FRT15,BATCH_FRT15_2,2025-07-19,2025-08-18,18,Warehouse
FRT15,BATCH_FRT15_3,2025-07-15,2025-08-08,72,Warehouse
SFP20,BATCH_SFP20_1,2025-07-15,2025-09-06,75,Warehouse
SFP20,BATCH_SFP20_2,2025-07-17,2025-08-13,63,Warehouse
SFP20,BATCH_SFP20_3,2025-07-17,2025-08-23,71,Warehouse
SED74,BATCH_SED74_1,2025-07-13,2025-07-28,70,Warehouse
HOU63,BATCH_HOU63_1,2025-07-16,2027-06-20,45,Warehouse
DAG88,BATCH_DAG88_1,2025-07-14,2025-08-05,29,Warehouse
CAD76,BATCH_CAD76_1,2025-07-14,2026-04-04,42,Warehouse
HOX51,BATCH_HOX51_1,2025-07-13,2027-04-01,91,Warehouse
HOX51,BATCH_HOX51_2,2025-07-13,2026-08-16,15,Warehouse
HOX51,BATCH_HOX51_3,2025-07-20,2026-02-14,60,Warehouse
FVU32,BATCH_FVU32_1,2025-07-14,2025-07-27,33,Warehouse
FVU32,BATCH_FVU32_2,2025-07-20,2025-07-24,26,Warehouse
FVU32,BATCH_FVU32_3,2025-07-19,2025-07-24,51,Warehouse
SDF23,BATCH_SDF23_1,2025-07-19,2026-03-16,72,Warehouse
SDF23,BATCH_SDF23_2,2025-07-14,2026-03-04,17,Warehouse
SDF23,BATCH_SDF23_3,2025-07-20,2026-05-05,34,Warehouse
HOX22,BATCH_HOX22_1,2025-07-19,2026-04-17,21,Warehouse
CAC29,BATCH_CAC29_1,2025-07-15,2026-03-16,14,Warehouse
SFP73,BATCH_SFP73_1,2025-07-22,2025-09-14,94,Warehouse
SFP73,BATCH_SFP73_2,2025-07-15,2025-08-13,21,Warehouse
SFP73,BATCH_SFP73_3,2025-07-18,2025-09-10,85,Warehouse
HDV72,BATCH_HDV72_1,2025-07-14,2026-07-06,13,Warehouse
HDV72,BATCH_HDV72_2,2025-07-17,2026-07-19,71,Warehouse
HDV72,BATCH_HDV72_3,2025-07-16,2026-06-26,20,Warehouse
DAY01,BATCH_DAY01_1,2025-07-19,2025-07-27,52,Warehouse
DAY01,BATCH_DAY01_2,2025-07-18,2025-07-28,44,Warehouse
DAY01,BATCH_DAY01_3,2025-07-13,2025-07-28,99,Warehouse
FVU69,BATCH_FVU69_1,2025-07-16,2025-07-26,66,Warehouse
FVU69,BATCH_FVU69_2,2025-07-15,2025-07-27,97,Warehouse
FVU69,BATCH_FVU69_3,2025-07-15,2025-07-29,99,Warehouse
SDU30,BATCH_SDU30_1,2025-07-22,2026-04-19,48,Warehouse
BAS99,BATCH_BAS99_1,2025-07-17,2025-11-23,52,Warehouse
BAS99,BATCH_BAS99_2,2025-07-14,2025-12-29,18,Warehouse
SFM27,BATCH_SFM27_1,2025-07-16,2025-08-18,26,Warehouse
FVQ38,BATCH_FVQ38_1,2025-07-16,2025-07-24,100,Warehouse
HDP43,BATCH_HDP43_1,2025-07-20,2026-04-14,51,Warehouse
HDP43,BATCH_HDP43_2,2025-07-14,2025-12-28,51,Warehouse
HDP43,BATCH_HDP43_3,2025-07-17,2025-11-05,91,Warehouse
FRF77,BATCH_FRF77_1,2025-07-16,2025-08-21,89,Warehouse
FRF77,BATCH_FRF77_2,2025-07-22,2025-08-15,46,Warehouse
FRF77,BATCH_FRF77_3,2025-07-22,2025-08-06,71,Warehouse
BAK35,BATCH_BAK35_1,2025-07-14,2025-12-02,46,Warehouse
BAK35,BATCH_BAK35_2,2025-07-21,2025-10-24,68,Warehouse
FRZ67,BATCH_FRZ67_1,2025-07-12,2025-08-01,80,Warehouse
FRZ67,BATCH_FRZ67_2,2025-07-18,2025-08-02,33,Warehouse
BAL96,BATCH_BAL96_1,2025-07-12,2026-01-15,16,Warehouse
BAL96,BATCH_BAL96_2,2025-07-12,2025-12-01,78,Warehouse
BAL96,BATCH_BAL96_3,2025-07-19,2025-12-11,99,Warehouse
FRK97,BATCH_FRK97_1,2025-07-12,2025-08-16,72,Warehouse
FRK97,BATCH_FRK97_2,2025-07-21,2025-08-08,38,Warehouse
FRK97,BATCH_FRK97_3,2025-07-14,2025-08-14,13,Warehouse
SFG93,BATCH_SFG93_1,2025-07-14,2025-08-23,92,Warehouse
FRU31,BATCH_FRU31_1,2025-07-16,2025-08-08,74,Warehouse
FRU31,BATCH_FRU31_2,2025-07-12,2025-08-08,23,Warehouse
FRU31,BATCH_FRU31_3,2025-07-15,2025-08-20,15,Warehouse
BAT90,BATCH_BAT90_1,2025-07-22,2025-09-29,16,Warehouse
CAE19,BATCH_CAE19_1,2025-07-16,2026-01-16,10,Warehouse
SFG23,BATCH_SFG23_1,2025-07-15,2025-08-20,40,Warehouse
SFR53,BATCH_SFR53_1,2025-07-20,2025-09-20,18,Warehouse
SFR53,BATCH_SFR53_2,2025-07-22,2025-08-16,31,Warehouse
SFR53,BATCH_SFR53_3,2025-07-15,2025-08-27,40,Warehouse
BRS46,BATCH_BRS46_1,2025-07-18,2025-07-26,85,Warehouse
BRS46,BATCH_BRS46_2,2025-07-13,2025-07-28,22,Warehouse
FVA88,BATCH_FVA88_1,2025-07-18,2025-07-25,34,Warehouse
FVH90,BATCH_FVH90_1,2025-07-13,2025-07-26,93,Warehouse
FVH90,BATCH_FVH90_2,2025-07-22,2025-07-24,17,Warehouse
FVH90,BATCH_FVH90_3,2025-07-14,2025-07-27,24,Warehouse
HOO10,BATCH_HOO10_1,2025-07-20,2027-03-02,62,Warehouse
HOO10,BATCH_HOO10_2,2025-07-14,2027-07-06,93,Warehouse
HOO10,BATCH_HOO10_3,2025-07-17,2026-02-25,12,Warehouse
FVC69,BATCH_FVC69_1,2025-07-15,2025-07-26,65,Warehouse
FVC69,BATCH_FVC69_2,2025-07-22,2025-07-25,28,Warehouse
FVC69,BATCH_FVC69_3,2025-07-15,2025-07-28,20,Warehouse
SDC10,BATCH_SDC10_1,2025-07-20,2026-07-21,19,Warehouse
SDC10,BATCH_SDC10_2,2025-07-17,2026-06-19,30,Warehouse
SDP53,BATCH_SDP53_1,2025-07-19,2026-01-12,11,Warehouse
SDP53,BATCH_SDP53_2,2025-07-14,2026-06-28,90,Warehouse
SDP53,BATCH_SDP53_3,2025-07-15,2025-12-11,22,Warehouse
SFZ94,BATCH_SFZ94_1,2025-07-15,2025-08-21,88,Warehouse
SFZ94,BATCH_SFZ94_2,2025-07-12,2025-09-15,30,Warehouse
CAK04,BATCH_CAK04_1,2025-07-20,2025-12-05,92,Warehouse
CAK04,BATCH_CAK04_2,2025-07-20,2026-02-22,54,Warehouse
SDB01,BATCH_SDB01_1,2025-07-13,2025-11-17,70,Warehouse
SDB01,BATCH_SDB01_2,2025-07-22,2026-06-09,63,Warehouse
SDB01,BATCH_SDB01_3,2025-07-12,2025-11-20,21,Warehouse
BAM23,BATCH_BAM23_1,2025-07-18,2025-11-22,66,Warehouse
BAM23,BATCH_BAM23_2,2025-07-12,2025-12-18,76,Warehouse
SFV65,BATCH_SFV65_1,2025-07-18,2025-08-18,73,Warehouse
SFV65,BATCH_SFV65_2,2025-07-17,2025-08-25,37,Warehouse
SFN88,BATCH_SFN88_1,2025-07-16,2025-09-05,12,Warehouse
DAW87,BATCH_DAW87_1,2025-07-17,2025-07-27,49,Warehouse
DAW87,BATCH_DAW87_2,2025-07-17,2025-08-05,58,Warehouse
DAW87,BATCH_DAW87_3,2025-07-21,2025-07-30,95,Warehouse
FVW87,BATCH_FVW87_1,2025-07-12,2025-07-28,12,Warehouse
FVW87,BATCH_FVW87_2,2025-07-21,2025-07-26,50,Warehouse
HOV26,BATCH_HOV26_1,2025-07-21,2026-11-08,78,Warehouse
FVG04,BATCH_FVG04_1,2025-07-17,2025-07-25,71,Warehouse
FVG04,BATCH_FVG04_2,2025-07-18,2025-07-27,53,Warehouse
SDT20,BATCH_SDT20_1,2025-07-21,2026-01-20,83,Warehouse
SDT20,BATCH_SDT20_2,2025-07-19,2026-06-05,32,Warehouse
SDT20,BATCH_SDT20_3,2025-07-12,2026-01-16,38,Warehouse
FRT87,BATCH_FRT87_1,2025-07-13,2025-08-04,29,Warehouse
FRT87,BATCH_FRT87_2,2025-07-17,2025-08-14,65,Warehouse
FRT87,BATCH_FRT87_3,2025-07-20,2025-08-02,28,Warehouse
BAD60,BATCH_BAD60_1,2025-07-22,2025-11-29,60,Warehouse
BAD60,BATCH_BAD60_2,2025-07-14,2025-10-26,12,Warehouse
HDX19,BATCH_HDX19_1,2025-07-13,2025-12-20,83,Warehouse
HDX19,BATCH_HDX19_2,2025-07-20,2025-11-28,41,Warehouse
HDX19,BATCH_HDX19_3,2025-07-19,2026-02-04,82,Warehouse
SFZ22,BATCH_SFZ22_1,2025-07-18,2025-09-14,13,Warehouse
MED73,BATCH_MED73_1,2025-07-19,2025-08-03,87,Warehouse
MED73,BATCH_MED73_2,2025-07-17,2025-07-28,91,Warehouse
MED73,BATCH_MED73_3,2025-07-19,2025-07-29,72,Warehouse
FVX91,BATCH_FVX91_1,2025-07-20,2025-07-29,64,Warehouse
MEE79,BATCH_MEE79_1,2025-07-12,2025-08-06,30,Warehouse
SFE47,BATCH_SFE47_1,2025-07-21,2025-08-22,39,Warehouse
SFL85,BATCH_SFL85_1,2025-07-12,2025-09-13,15,Warehouse
SFE06,BATCH_SFE06_1,2025-07-17,2025-09-20,49,Warehouse
SFE06,BATCH_SFE06_2,2025-07-19,2025-09-19,64,Warehouse
HHA72,BATCH_HHA72_1,2025-07-20,2026-06-25,28,Warehouse
HOI48,BATCH_HOI48_1,2025-07-15,2027-05-25,49,Warehouse
SFG61,BATCH_SFG61_1,2025-07-16,2025-09-16,56,Warehouse
SFG61,BATCH_SFG61_2,2025-07-16,2025-08-26,12,Warehouse
SFG61,BATCH_SFG61_3,2025-07-20,2025-08-28,35,Warehouse
SFA65,BATCH_SFA65_1,2025-07-15,2025-09-08,70,Warehouse
SFA65,BATCH_SFA65_2,2025-07-18,2025-09-04,14,Warehouse
SFA65,BATCH_SFA65_3,2025-07-14,2025-09-13,90,Warehouse
