shelf_id,item_category,item_weight,shelf_weight,item_visibility,initial_stock,current_stock,time_stamp
FVW24,Fruits and Vegetables,1000,52000.0,0.214139786,52.0,52.0,2025-08-14 20:01:59
SDO43,Soft Drinks,500,61500.0,0.109075742,123.0,123.0,2025-08-14 20:01:59
HOY86,Household,1000,166000.0,0.14781046,166.0,166.0,2025-08-14 20:01:59
CAD00,Canned,800,89600.0,0.16102755,112.0,112.0,2025-08-14 20:01:59
SFG38,Snack Foods,50,8000.0,0.174317307,160.0,160.0,2025-08-14 20:01:59
HDW94,Hard Drinks,700,62300.0,0.135707553,89.0,89.0,2025-08-14 20:01:59
DAK02,Dairy,500,33500.0,0.163882129,67.0,67.0,2025-08-14 20:01:59
FVM90,Fruits and Vegetables,1000,116000.0,0.099309997,116.0,116.0,2025-08-14 20:01:59
SDG67,Soft Drinks,1000,152000.0,0.164966345,152.0,152.0,2025-08-14 20:01:59
BAR93,Baking Goods,250,46750.0,0.100262068,187.0,187.0,2025-08-14 20:01:59
SFV39,Snack Foods,75,7125.0,0.188038372,95.0,95.0,2025-08-14 20:01:59
FVZ28,Fruits and Vegetables,300,31200.0,0.098803088,104.0,104.0,2025-08-14 20:01:59
HDK12,Hard Drinks,700,86800.0,0.227189581,124.0,124.0,2025-08-14 20:01:59
FRO86,Frozen Foods,1000,146000.0,0.127660257,146.0,146.0,2025-08-14 20:01:59
BAV13,Baking Goods,250,18750.0,0.223440258,75.0,75.0,2025-08-14 20:01:59
FRM91,Frozen Foods,600,42600.0,0.10764721,71.0,71.0,2025-08-14 20:01:59
BAC43,Baking Goods,250,18750.0,0.130415118,75.0,75.0,2025-08-14 20:01:59
FRO05,Frozen Foods,500,61000.0,0.143129124,122.0,122.0,2025-08-14 20:01:59
SFD59,Snack Foods,30,4920.0,0.144856342,164.0,164.0,2025-08-14 20:01:59
FRN22,Frozen Foods,600,60000.0,0.267352587,100.0,100.0,2025-08-14 20:01:59
BAC90,Baking Goods,250,40500.0,0.130867413,162.0,162.0,2025-08-14 20:01:59
CAB19,Canned,400,78000.0,0.123449671,195.0,195.0,2025-08-14 20:01:59
SFQ77,Snack Foods,100,6100.0,0.105018817,61.0,61.0,2025-08-14 20:01:59
SFA42,Snack Foods,75,3900.0,0.143870574,52.0,52.0,2025-08-14 20:01:59
BRS61,Breads,250,45750.0,0.25637539,183.0,183.0,2025-08-14 20:01:59
FVV41,Fruits and Vegetables,300,39300.0,0.107036943,131.0,131.0,2025-08-14 20:01:59
FVH02,Fruits and Vegetables,200,18800.0,0.106238768,94.0,94.0,2025-08-14 20:01:59
HOL00,Household,1500,264000.0,0.094694278,176.0,176.0,2025-08-14 20:01:59
FVX48,Fruits and Vegetables,200,27000.0,0.100583009,135.0,135.0,2025-08-14 20:01:59
SDA30,Soft Drinks,1500,87000.0,0.115167579,58.0,58.0,2025-08-14 20:01:59
SDE13,Soft Drinks,1000,200000.0,0.113559058,200.0,200.0,2025-08-14 20:01:59
SFK41,Snack Foods,75,4575.0,0.157246634,61.0,61.0,2025-08-14 20:01:59
CAN09,Canned,400,66000.0,0.141524348,165.0,165.0,2025-08-14 20:01:59
SDU62,Soft Drinks,1500,205500.0,0.115819014,137.0,137.0,2025-08-14 20:01:59
BAU93,Baking Goods,250,27750.0,0.129008866,111.0,111.0,2025-08-14 20:01:59
SFS14,Snack Foods,30,4590.0,0.160371305,153.0,153.0,2025-08-14 20:01:59
SFS72,Snack Foods,75,9150.0,0.117874024,122.0,122.0,2025-08-14 20:01:59
DAB30,Dairy,500,63000.0,0.184041545,126.0,126.0,2025-08-14 20:01:59
FVU31,Fruits and Vegetables,1000,89000.0,0.13283066,89.0,89.0,2025-08-14 20:01:59
HOK39,Household,1500,276000.0,0.167243769,184.0,184.0,2025-08-14 20:01:59
FVA78,Fruits and Vegetables,500,33000.0,0.105085956,66.0,66.0,2025-08-14 20:01:59
SDS10,Soft Drinks,500,84000.0,0.095931002,168.0,168.0,2025-08-14 20:01:59
FRK96,Frozen Foods,400,70000.0,0.135775701,175.0,175.0,2025-08-14 20:01:59
BAA31,Baking Goods,250,18250.0,0.128543405,73.0,73.0,2025-08-14 20:01:59
HDQ78,Hard Drinks,1000,51000.0,0.123346085,51.0,51.0,2025-08-14 20:01:59
SFR42,Snack Foods,100,14100.0,0.159937597,141.0,141.0,2025-08-14 20:01:59
MEU96,Meat,500,99000.0,0.172629683,198.0,198.0,2025-08-14 20:01:59
FVW49,Fruits and Vegetables,300,49800.0,0.12152072,166.0,166.0,2025-08-14 20:01:59
MEL89,Meat,500,51000.0,0.136592891,102.0,102.0,2025-08-14 20:01:59
SFE43,Snack Foods,75,7125.0,0.244102315,95.0,95.0,2025-08-14 20:01:59
SFF53,Snack Foods,100,9400.0,0.141789197,94.0,94.0,2025-08-14 20:01:59
SFB35,Snack Foods,75,4350.0,0.117462619,58.0,58.0,2025-08-14 20:01:59
HHF96,Health and Hygiene,100,5500.0,0.11411658,55.0,55.0,2025-08-14 20:01:59
HOJ28,Household,500,50000.0,0.097865088,100.0,100.0,2025-08-14 20:01:59
SFE46,Snack Foods,100,16800.0,0.123961415,168.0,168.0,2025-08-14 20:01:59
SFH79,Snack Foods,100,8400.0,0.096730427,84.0,84.0,2025-08-14 20:01:59
DAH21,Dairy,1000,131000.0,0.097198194,131.0,131.0,2025-08-14 20:01:59
HHO16,Health and Hygiene,500,98000.0,0.169943195,196.0,196.0,2025-08-14 20:01:59
CAY34,Canned,400,29600.0,0.161301097,74.0,74.0,2025-08-14 20:01:59
CAG39,Canned,400,75200.0,0.187841082,188.0,188.0,2025-08-14 20:01:59
SFR54,Snack Foods,75,4950.0,0.109153001,66.0,66.0,2025-08-14 20:01:59
FRT72,Frozen Foods,500,42500.0,0.098938169,85.0,85.0,2025-08-14 20:01:59
MEL67,Meat,300,43500.0,0.097937252,145.0,145.0,2025-08-14 20:01:59
SFD47,Snack Foods,50,3500.0,0.103813029,70.0,70.0,2025-08-14 20:01:59
BKW65,Breakfast,400,26800.0,0.152058281,67.0,67.0,2025-08-14 20:01:59
CAN57,Canned,800,156000.0,0.13312044,195.0,195.0,2025-08-14 20:01:59
HHG76,Health and Hygiene,250,12500.0,0.255348289,50.0,50.0,2025-08-14 20:01:59
FRQ15,Frozen Foods,500,95500.0,0.137858955,191.0,191.0,2025-08-14 20:01:59
FVE04,Fruits and Vegetables,500,92500.0,0.224837308,185.0,185.0,2025-08-14 20:01:59
HOF99,Household,1000,100000.0,0.118099673,100.0,100.0,2025-08-14 20:01:59
DAE01,Dairy,500,64000.0,0.137023446,128.0,128.0,2025-08-14 20:01:59
FVF06,Fruits and Vegetables,1000,85000.0,0.119362812,85.0,85.0,2025-08-14 20:01:59
FRF03,Frozen Foods,500,55500.0,0.122208091,111.0,111.0,2025-08-14 20:01:59
SFE39,Snack Foods,50,8900.0,0.138742518,178.0,178.0,2025-08-14 20:01:59
FVR40,Fruits and Vegetables,500,67000.0,0.105597316,134.0,134.0,2025-08-14 20:01:59
STU63,Starchy Foods,500,45500.0,0.142410775,91.0,91.0,2025-08-14 20:01:59
SFN38,Snack Foods,50,2500.0,0.108004532,50.0,50.0,2025-08-14 20:01:59
FRD15,Frozen Foods,1500,154500.0,0.132596101,103.0,103.0,2025-08-14 20:01:59
BAN81,Baking Goods,1000,149000.0,0.128459481,149.0,149.0,2025-08-14 20:01:59
HOP52,Household,750,66000.0,0.161317495,88.0,88.0,2025-08-14 20:01:59
DAT70,Dairy,500,28000.0,0.114294512,56.0,56.0,2025-08-14 20:01:59
HOW33,Household,500,99500.0,0.100114941,199.0,199.0,2025-08-14 20:01:59
SFA47,Snack Foods,30,5100.0,0.22417463,170.0,170.0,2025-08-14 20:01:59
SFO70,Snack Foods,100,9400.0,0.108059141,94.0,94.0,2025-08-14 20:01:59
SFJ77,Snack Foods,30,3690.0,0.111554381,123.0,123.0,2025-08-14 20:01:59
SEJ93,Seafood,300,50700.0,0.245542627,169.0,169.0,2025-08-14 20:01:59
DAQ14,Dairy,500,60500.0,0.182407266,121.0,121.0,2025-08-14 20:01:59
FRD84,Frozen Foods,1500,280500.0,0.136328794,187.0,187.0,2025-08-14 20:01:59
BRM51,Breads,800,152800.0,0.11566015,191.0,191.0,2025-08-14 20:01:59
HOM96,Household,750,71250.0,0.167844438,95.0,95.0,2025-08-14 20:01:59
CAD45,Canned,400,68800.0,0.14095631,172.0,172.0,2025-08-14 20:01:59
SFQ88,Snack Foods,30,5010.0,0.125469442,167.0,167.0,2025-08-14 20:01:59
DAL03,Dairy,200,24800.0,0.139436695,124.0,124.0,2025-08-14 20:01:59
HOM04,Household,1500,82500.0,0.124261614,55.0,55.0,2025-08-14 20:01:59
FVE12,Fruits and Vegetables,1000,70000.0,0.120520818,70.0,70.0,2025-08-14 20:01:59
BRJ13,Breads,250,49000.0,0.096386227,196.0,196.0,2025-08-14 20:01:59
FVV58,Fruits and Vegetables,300,45600.0,0.162147349,152.0,152.0,2025-08-14 20:01:59
DAZ61,Dairy,200,27400.0,0.109911272,137.0,137.0,2025-08-14 20:01:59
FVX43,Fruits and Vegetables,1000,148000.0,0.156926608,148.0,148.0,2025-08-14 20:01:59
HDF84,Hard Drinks,500,55500.0,0.170176516,111.0,111.0,2025-08-14 20:01:59
FVX07,Fruits and Vegetables,300,46800.0,0.160095901,156.0,156.0,2025-08-14 20:01:59
FRR66,Frozen Foods,500,66000.0,0.099832728,132.0,132.0,2025-08-14 20:01:59
SFV78,Snack Foods,30,3150.0,0.236433601,105.0,105.0,2025-08-14 20:01:59
DAQ23,Dairy,500,35500.0,0.18329488,71.0,71.0,2025-08-14 20:01:59
HOZ94,Household,1000,117000.0,0.098775709,117.0,117.0,2025-08-14 20:01:59
FVD28,Fruits and Vegetables,500,29500.0,0.270300331,59.0,59.0,2025-08-14 20:01:59
DAM54,Dairy,1000,115000.0,0.119852889,115.0,115.0,2025-08-14 20:01:59
BAM91,Baking Goods,250,14250.0,0.105220024,57.0,57.0,2025-08-14 20:01:59
FRO10,Frozen Foods,600,103200.0,0.095715608,172.0,172.0,2025-08-14 20:01:59
FVH57,Fruits and Vegetables,1000,87000.0,0.106027474,87.0,87.0,2025-08-14 20:01:59
FRR00,Frozen Foods,600,103200.0,0.157257637,172.0,172.0,2025-08-14 20:01:59
FVP78,Fruits and Vegetables,500,55500.0,0.109971578,111.0,111.0,2025-08-14 20:01:59
CAJ23,Canned,400,74800.0,0.133145617,187.0,187.0,2025-08-14 20:01:59
DAQ84,Dairy,200,18800.0,0.136696892,94.0,94.0,2025-08-14 20:01:59
BAI61,Baking Goods,250,28500.0,0.121043709,114.0,114.0,2025-08-14 20:01:59
SFU33,Snack Foods,100,11600.0,0.104768536,116.0,116.0,2025-08-14 20:01:59
DAQ36,Dairy,1000,186000.0,0.123727659,186.0,186.0,2025-08-14 20:01:59
HOX26,Household,1500,273000.0,0.163805509,182.0,182.0,2025-08-14 20:01:59
BAF05,Baking Goods,1000,155000.0,0.182128363,155.0,155.0,2025-08-14 20:01:59
HDU35,Hard Drinks,1000,187000.0,0.159096908,187.0,187.0,2025-08-14 20:01:59
BAU52,Baking Goods,250,47250.0,0.103935018,189.0,189.0,2025-08-14 20:01:59
SFZ61,Snack Foods,50,6550.0,0.128011859,131.0,131.0,2025-08-14 20:01:59
DAQ32,Dairy,200,21400.0,0.119850541,107.0,107.0,2025-08-14 20:01:59
SFJ54,Snack Foods,75,14850.0,0.181958524,198.0,198.0,2025-08-14 20:01:59
FRL75,Frozen Foods,500,99000.0,0.144167934,198.0,198.0,2025-08-14 20:01:59
SFS62,Snack Foods,75,13500.0,0.139985583,180.0,180.0,2025-08-14 20:01:59
SFU08,Snack Foods,75,8850.0,0.099286298,118.0,118.0,2025-08-14 20:01:59
HOT66,Household,750,103500.0,0.168064909,138.0,138.0,2025-08-14 20:01:59
FVI68,Fruits and Vegetables,200,22600.0,0.136286138,113.0,113.0,2025-08-14 20:01:59
FRR82,Frozen Foods,600,72600.0,0.125857678,121.0,121.0,2025-08-14 20:01:59
SDP65,Soft Drinks,1000,66000.0,0.112896669,66.0,66.0,2025-08-14 20:01:59
BAS41,Baking Goods,250,30500.0,0.173973652,122.0,122.0,2025-08-14 20:01:59
FRJ15,Frozen Foods,1500,178500.0,0.119285634,119.0,119.0,2025-08-14 20:01:59
FRS96,Frozen Foods,600,97200.0,0.153011599,162.0,162.0,2025-08-14 20:01:59
SFL67,Snack Foods,75,5250.0,0.105276162,70.0,70.0,2025-08-14 20:01:59
MEB88,Meat,300,55200.0,0.122123201,184.0,184.0,2025-08-14 20:01:59
MEW53,Meat,1000,56000.0,0.179077475,56.0,56.0,2025-08-14 20:01:59
SFY27,Snack Foods,75,12000.0,0.125170423,160.0,160.0,2025-08-14 20:01:59
FRZ09,Frozen Foods,600,45600.0,0.131445848,76.0,76.0,2025-08-14 20:01:59
BAM44,Baking Goods,1000,57000.0,0.18614827,57.0,57.0,2025-08-14 20:01:59
FVT27,Fruits and Vegetables,500,38500.0,0.204713036,77.0,77.0,2025-08-14 20:01:59
SFO93,Snack Foods,100,9600.0,0.116148596,96.0,96.0,2025-08-14 20:01:59
HOZ19,Household,1000,135000.0,0.096806008,135.0,135.0,2025-08-14 20:01:59
SFJ43,Snack Foods,100,5900.0,0.105725004,59.0,59.0,2025-08-14 20:01:59
SFI91,Snack Foods,50,8150.0,0.148764535,163.0,163.0,2025-08-14 20:01:59
STR08,Starchy Foods,1000,82000.0,0.098170402,82.0,82.0,2025-08-14 20:01:59
FVK55,Fruits and Vegetables,500,92000.0,0.119439636,184.0,184.0,2025-08-14 20:01:59
FVC66,Fruits and Vegetables,500,90000.0,0.14492016,180.0,180.0,2025-08-14 20:01:59
SFU86,Snack Foods,50,3150.0,0.106876976,63.0,63.0,2025-08-14 20:01:59
FVH85,Fruits and Vegetables,500,47500.0,0.32111501,95.0,95.0,2025-08-14 20:01:59
SFF66,Snack Foods,30,3300.0,0.127599399,110.0,110.0,2025-08-14 20:01:59
SDQ31,Soft Drinks,1500,93000.0,0.108206497,62.0,62.0,2025-08-14 20:01:59
BAG05,Baking Goods,500,32500.0,0.099681705,65.0,65.0,2025-08-14 20:01:59
FRK89,Frozen Foods,500,91000.0,0.152024355,182.0,182.0,2025-08-14 20:01:59
HOM27,Household,750,65250.0,0.168329848,87.0,87.0,2025-08-14 20:01:59
SFZ82,Snack Foods,100,8700.0,0.111936685,87.0,87.0,2025-08-14 20:01:59
FRT62,Frozen Foods,600,91200.0,0.117095014,152.0,152.0,2025-08-14 20:01:59
SFD00,Snack Foods,100,10500.0,0.248301532,105.0,105.0,2025-08-14 20:01:59
FVS87,Fruits and Vegetables,300,33600.0,0.099839365,112.0,112.0,2025-08-14 20:01:59
SFF06,Snack Foods,100,16900.0,0.180588082,169.0,169.0,2025-08-14 20:01:59
HOK38,Household,1000,97000.0,0.274405193,97.0,97.0,2025-08-14 20:01:59
DAV55,Dairy,1000,154000.0,0.191008614,154.0,154.0,2025-08-14 20:01:59
FRT91,Frozen Foods,400,43200.0,0.159595473,108.0,108.0,2025-08-14 20:01:59
HOV37,Household,1000,126000.0,0.112321218,126.0,126.0,2025-08-14 20:01:59
HON58,Household,500,88000.0,0.112402118,176.0,176.0,2025-08-14 20:01:59
BAG80,Baking Goods,1000,104000.0,0.105736638,104.0,104.0,2025-08-14 20:01:59
FVB12,Fruits and Vegetables,200,20800.0,0.100388706,104.0,104.0,2025-08-14 20:01:59
HOO83,Household,500,89000.0,0.165073642,178.0,178.0,2025-08-14 20:01:59
FVB73,Fruits and Vegetables,500,92500.0,0.171422166,185.0,185.0,2025-08-14 20:01:59
HOD28,Household,1500,264000.0,0.177971115,176.0,176.0,2025-08-14 20:01:59
BRM62,Breads,800,144800.0,0.106894492,181.0,181.0,2025-08-14 20:01:59
SDG70,Soft Drinks,1500,201000.0,0.127927931,134.0,134.0,2025-08-14 20:01:59
CAI23,Canned,800,131200.0,0.1408005,164.0,164.0,2025-08-14 20:01:59
FVB38,Fruits and Vegetables,1000,107000.0,0.132351411,107.0,107.0,2025-08-14 20:01:59
SFH04,Snack Foods,30,2580.0,0.128876537,86.0,86.0,2025-08-14 20:01:59
FVU92,Fruits and Vegetables,500,49000.0,0.165101585,98.0,98.0,2025-08-14 20:01:59
SFU41,Snack Foods,30,3480.0,0.162903525,116.0,116.0,2025-08-14 20:01:59
FVY12,Fruits and Vegetables,200,13600.0,0.147904328,68.0,68.0,2025-08-14 20:01:59
FRR77,Frozen Foods,600,106800.0,0.098765906,178.0,178.0,2025-08-14 20:01:59
FVW70,Fruits and Vegetables,1000,78000.0,0.121712459,78.0,78.0,2025-08-14 20:01:59
CAT28,Canned,800,108800.0,0.140292495,136.0,136.0,2025-08-14 20:01:59
HOV25,Household,1500,123000.0,0.207783483,82.0,82.0,2025-08-14 20:01:59
STR79,Starchy Foods,400,67200.0,0.122837694,168.0,168.0,2025-08-14 20:01:59
BRU04,Breads,250,50000.0,0.141174838,200.0,200.0,2025-08-14 20:01:59
MEN27,Meat,1000,182000.0,0.150122794,182.0,182.0,2025-08-14 20:01:59
FRH63,Frozen Foods,600,72000.0,0.135662712,120.0,120.0,2025-08-14 20:01:59
HOD14,Household,750,137250.0,0.164274416,183.0,183.0,2025-08-14 20:01:59
BAW72,Baking Goods,500,35500.0,0.115107028,71.0,71.0,2025-08-14 20:01:59
SEO86,Seafood,500,63000.0,0.129337594,126.0,126.0,2025-08-14 20:01:59
BKE12,Breakfast,200,10600.0,0.157718931,53.0,53.0,2025-08-14 20:01:59
FVU64,Fruits and Vegetables,500,60500.0,0.09468096,121.0,121.0,2025-08-14 20:01:59
DAK68,Dairy,500,88500.0,0.122469209,177.0,177.0,2025-08-14 20:01:59
SDY17,Soft Drinks,1500,141000.0,0.105265475,94.0,94.0,2025-08-14 20:01:59
BRQ26,Breads,500,92500.0,0.147255604,185.0,185.0,2025-08-14 20:01:59
BRM06,Breads,800,113600.0,0.128206001,142.0,142.0,2025-08-14 20:01:59
DAH28,Dairy,200,10800.0,0.106538757,54.0,54.0,2025-08-14 20:01:59
FRZ44,Frozen Foods,400,61200.0,0.096337184,153.0,153.0,2025-08-14 20:01:59
HDJ75,Hard Drinks,700,91000.0,0.142425145,130.0,130.0,2025-08-14 20:01:59
HHP82,Health and Hygiene,250,34000.0,0.135226962,136.0,136.0,2025-08-14 20:01:59
CAS93,Canned,800,148800.0,0.102055777,186.0,186.0,2025-08-14 20:01:59
STB06,Starchy Foods,1000,179000.0,0.142383847,179.0,179.0,2025-08-14 20:01:59
SFF80,Snack Foods,50,5600.0,0.123620492,112.0,112.0,2025-08-14 20:01:59
FVX46,Fruits and Vegetables,300,30000.0,0.122204371,100.0,100.0,2025-08-14 20:01:59
HHK54,Health and Hygiene,250,41250.0,0.137807013,165.0,165.0,2025-08-14 20:01:59
FVE98,Fruits and Vegetables,500,81000.0,0.106933748,162.0,162.0,2025-08-14 20:01:59
SFY85,Snack Foods,50,4000.0,0.137786856,80.0,80.0,2025-08-14 20:01:59
CAG85,Canned,800,44800.0,0.11521312,56.0,56.0,2025-08-14 20:01:59
FRB84,Frozen Foods,500,26000.0,0.099991245,52.0,52.0,2025-08-14 20:01:59
SDY99,Soft Drinks,1000,100000.0,0.129170642,100.0,100.0,2025-08-14 20:01:59
BAK43,Baking Goods,250,26250.0,0.131770922,105.0,105.0,2025-08-14 20:01:59
HOR74,Household,750,91500.0,0.120211747,122.0,122.0,2025-08-14 20:01:59
BAL35,Baking Goods,250,14750.0,0.196438668,59.0,59.0,2025-08-14 20:01:59
FVO71,Fruits and Vegetables,200,22000.0,0.127792701,110.0,110.0,2025-08-14 20:01:59
BAE28,Baking Goods,1000,99000.0,0.235354055,99.0,99.0,2025-08-14 20:01:59
MEJ86,Meat,1000,171000.0,0.095195306,171.0,171.0,2025-08-14 20:01:59
SFC29,Snack Foods,50,2500.0,0.117091213,50.0,50.0,2025-08-14 20:01:59
BAB83,Baking Goods,1000,87000.0,0.119339241,87.0,87.0,2025-08-14 20:01:59
FVJ75,Fruits and Vegetables,500,64000.0,0.101176316,128.0,128.0,2025-08-14 20:01:59
HHQ85,Health and Hygiene,500,69000.0,0.14526636,138.0,138.0,2025-08-14 20:01:59
FRT01,Frozen Foods,500,65500.0,0.146662938,131.0,131.0,2025-08-14 20:01:59
FVM74,Fruits and Vegetables,300,34800.0,0.133424184,116.0,116.0,2025-08-14 20:01:59
FRB56,Frozen Foods,1500,99000.0,0.115799592,66.0,66.0,2025-08-14 20:01:59
DAI47,Dairy,200,35200.0,0.241055611,176.0,176.0,2025-08-14 20:01:59
DAA49,Dairy,1000,161000.0,0.132876847,161.0,161.0,2025-08-14 20:01:59
CAW17,Canned,800,148000.0,0.126831854,185.0,185.0,2025-08-14 20:01:59
SFO42,Snack Foods,100,10900.0,0.103603094,109.0,109.0,2025-08-14 20:01:59
FRL37,Frozen Foods,500,44500.0,0.104840884,89.0,89.0,2025-08-14 20:01:59
FVA61,Fruits and Vegetables,1000,138000.0,0.131443921,138.0,138.0,2025-08-14 20:01:59
BAP19,Baking Goods,500,45000.0,0.122274118,90.0,90.0,2025-08-14 20:01:59
HDZ20,Hard Drinks,700,132300.0,0.112681821,189.0,189.0,2025-08-14 20:01:59
DAX77,Dairy,200,32800.0,0.159843921,164.0,164.0,2025-08-14 20:01:59
STY86,Starchy Foods,500,74500.0,0.10084386,149.0,149.0,2025-08-14 20:01:59
BAB50,Baking Goods,250,41500.0,0.130946374,166.0,166.0,2025-08-14 20:01:59
FVE35,Fruits and Vegetables,200,27600.0,0.17797002,138.0,138.0,2025-08-14 20:01:59
SDH06,Soft Drinks,1500,213000.0,0.11397026,142.0,142.0,2025-08-14 20:01:59
CAT14,Canned,400,75200.0,0.196490902,188.0,188.0,2025-08-14 20:01:59
BRW97,Breads,800,87200.0,0.146305498,109.0,109.0,2025-08-14 20:01:59
CAN87,Canned,800,93600.0,0.098283459,117.0,117.0,2025-08-14 20:01:59
CAF68,Canned,400,50800.0,0.101812521,127.0,127.0,2025-08-14 20:01:59
FVF44,Fruits and Vegetables,200,19000.0,0.106327251,95.0,95.0,2025-08-14 20:01:59
FRF91,Frozen Foods,400,34800.0,0.100055601,87.0,87.0,2025-08-14 20:01:59
CAW14,Canned,400,26400.0,0.14897741,66.0,66.0,2025-08-14 20:01:59
FVB47,Fruits and Vegetables,1000,115000.0,0.104201019,115.0,115.0,2025-08-14 20:01:59
SFB92,Snack Foods,100,8500.0,0.10016525,85.0,85.0,2025-08-14 20:01:59
FVM83,Fruits and Vegetables,300,36900.0,0.109990885,123.0,123.0,2025-08-14 20:01:59
BAG76,Baking Goods,250,14000.0,0.117026714,56.0,56.0,2025-08-14 20:01:59
HON38,Household,1500,97500.0,0.129534812,65.0,65.0,2025-08-14 20:01:59
SFN25,Snack Foods,100,6300.0,0.30374337,63.0,63.0,2025-08-14 20:01:59
HDM47,Hard Drinks,1000,129000.0,0.122843005,129.0,129.0,2025-08-14 20:01:59
BKI79,Breakfast,200,14800.0,0.143396175,74.0,74.0,2025-08-14 20:01:59
BRR23,Breads,800,123200.0,0.14571827,154.0,154.0,2025-08-14 20:01:59
BAK90,Baking Goods,250,13250.0,0.117543713,53.0,53.0,2025-08-14 20:01:59
FVG78,Fruits and Vegetables,500,88000.0,0.095587976,176.0,176.0,2025-08-14 20:01:59
BAI48,Baking Goods,500,52500.0,0.100602552,105.0,105.0,2025-08-14 20:01:59
HOX29,Household,1000,55000.0,0.129731747,55.0,55.0,2025-08-14 20:01:59
FVF17,Fruits and Vegetables,300,53400.0,0.103363904,178.0,178.0,2025-08-14 20:01:59
HHI99,Health and Hygiene,500,89000.0,0.126480422,178.0,178.0,2025-08-14 20:01:59
HOT41,Household,1000,164000.0,0.144094079,164.0,164.0,2025-08-14 20:01:59
BAJ49,Baking Goods,250,26500.0,0.186616421,106.0,106.0,2025-08-14 20:01:59
DAO81,Dairy,1000,114000.0,0.105323859,114.0,114.0,2025-08-14 20:01:59
BAK09,Baking Goods,500,57000.0,0.130390458,114.0,114.0,2025-08-14 20:01:59
BKK96,Breakfast,200,30400.0,0.105742544,152.0,152.0,2025-08-14 20:01:59
HDF93,Hard Drinks,700,57400.0,0.136532569,82.0,82.0,2025-08-14 20:01:59
DAT06,Dairy,1000,71000.0,0.23212188,71.0,71.0,2025-08-14 20:01:59
FVW09,Fruits and Vegetables,1000,159000.0,0.216323008,159.0,159.0,2025-08-14 20:01:59
HHZ96,Health and Hygiene,500,26500.0,0.135612397,53.0,53.0,2025-08-14 20:01:59
MED94,Meat,300,56700.0,0.122565413,189.0,189.0,2025-08-14 20:01:59
SFG47,Snack Foods,75,9225.0,0.186528819,123.0,123.0,2025-08-14 20:01:59
FVH46,Fruits and Vegetables,200,33600.0,0.099026525,168.0,168.0,2025-08-14 20:01:59
CAB91,Canned,800,113600.0,0.139785104,142.0,142.0,2025-08-14 20:01:59
FRA37,Frozen Foods,400,45600.0,0.112097433,114.0,114.0,2025-08-14 20:01:59
STS99,Starchy Foods,1000,114000.0,0.097618234,114.0,114.0,2025-08-14 20:01:59
FVP57,Fruits and Vegetables,200,11800.0,0.115570552,59.0,59.0,2025-08-14 20:01:59
HOR96,Household,750,146250.0,0.143164371,195.0,195.0,2025-08-14 20:01:59
CAQ60,Canned,800,76800.0,0.102407778,96.0,96.0,2025-08-14 20:01:59
HOE57,Household,1500,172500.0,0.118858866,115.0,115.0,2025-08-14 20:01:59
SFX88,Snack Foods,100,9800.0,0.105448901,98.0,98.0,2025-08-14 20:01:59
BAL53,Baking Goods,500,35500.0,0.140955857,71.0,71.0,2025-08-14 20:01:59
BAI26,Baking Goods,500,67500.0,0.107186944,135.0,135.0,2025-08-14 20:01:59
STR01,Starchy Foods,1000,75000.0,0.153960209,75.0,75.0,2025-08-14 20:01:59
FVD19,Fruits and Vegetables,500,93000.0,0.15604396,186.0,186.0,2025-08-14 20:01:59
DAM57,Dairy,500,99000.0,0.101281,198.0,198.0,2025-08-14 20:01:59
SDT53,Soft Drinks,330,47520.0,0.198424841,144.0,144.0,2025-08-14 20:01:59
SFX12,Snack Foods,75,11700.0,0.213125482,156.0,156.0,2025-08-14 20:01:59
FVL10,Fruits and Vegetables,300,54900.0,0.120137953,183.0,183.0,2025-08-14 20:01:59
SFU32,Snack Foods,50,3150.0,0.099804623,63.0,63.0,2025-08-14 20:01:59
FRO89,Frozen Foods,400,48000.0,0.162882227,120.0,120.0,2025-08-14 20:01:59
DAD05,Dairy,500,62000.0,0.09644909,124.0,124.0,2025-08-14 20:01:59
CAE46,Canned,400,67600.0,0.124301968,169.0,169.0,2025-08-14 20:01:59
SFI97,Snack Foods,100,16100.0,0.097201128,161.0,161.0,2025-08-14 20:01:59
BRM26,Breads,800,80000.0,0.143199389,100.0,100.0,2025-08-14 20:01:59
BAH69,Baking Goods,500,89500.0,0.116108797,179.0,179.0,2025-08-14 20:01:59
FVE92,Fruits and Vegetables,200,38400.0,0.237651344,192.0,192.0,2025-08-14 20:01:59
DAL32,Dairy,500,42500.0,0.222063351,85.0,85.0,2025-08-14 20:01:59
HOW37,Household,1500,250500.0,0.142589751,167.0,167.0,2025-08-14 20:01:59
FVY47,Fruits and Vegetables,500,26500.0,0.126292985,53.0,53.0,2025-08-14 20:01:59
FRK83,Frozen Foods,1000,55000.0,0.096185556,55.0,55.0,2025-08-14 20:01:59
BAZ75,Baking Goods,1000,159000.0,0.11487406,159.0,159.0,2025-08-14 20:01:59
CAF83,Canned,400,59200.0,0.120773451,148.0,148.0,2025-08-14 20:01:59
SFW22,Snack Foods,30,5130.0,0.115911972,171.0,171.0,2025-08-14 20:01:59
FVX90,Fruits and Vegetables,200,33200.0,0.10985775,166.0,166.0,2025-08-14 20:01:59
